Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:13:36 PM,53,55,45
Apr 12, 2018,9:13:37 PM,52,55,45
Apr 12, 2018,9:13:37 PM,52,55,45
Apr 12, 2018,9:13:37 PM,52,55,45
Apr 12, 2018,9:13:37 PM,55,55,45
Apr 12, 2018,9:13:37 PM,53,55,46
Apr 12, 2018,9:13:38 PM,49,55,46
Apr 12, 2018,9:13:38 PM,49,55,46
Apr 12, 2018,9:13:38 PM,52,55,46
Apr 12, 2018,9:13:38 PM,54,55,46
Apr 12, 2018,9:13:38 PM,63,63,46
Apr 12, 2018,9:13:39 PM,62,63,47
Apr 12, 2018,9:13:39 PM,54,63,47
Apr 12, 2018,9:13:39 PM,50,63,47
Apr 12, 2018,9:13:39 PM,49,63,47
Apr 12, 2018,9:13:39 PM,48,63,47
Apr 12, 2018,9:13:40 PM,47,63,47
Apr 12, 2018,9:13:40 PM,47,63,47
Apr 12, 2018,9:13:40 PM,47,63,47
Apr 12, 2018,9:13:40 PM,47,63,47
Apr 12, 2018,9:13:40 PM,46,63,47
Apr 12, 2018,9:13:41 PM,45,63,47
Apr 12, 2018,9:13:41 PM,44,63,47
Apr 12, 2018,9:13:41 PM,45,63,47
Apr 12, 2018,9:13:41 PM,46,63,47
Apr 12, 2018,9:13:41 PM,47,63,47
Apr 12, 2018,9:13:42 PM,48,63,47
Apr 12, 2018,9:13:42 PM,46,63,47
Apr 12, 2018,9:13:42 PM,46,63,47
Apr 12, 2018,9:13:42 PM,46,63,47
Apr 12, 2018,9:13:42 PM,45,63,47
Apr 12, 2018,9:13:43 PM,44,63,47
Apr 12, 2018,9:13:43 PM,44,63,46
Apr 12, 2018,9:13:43 PM,44,63,46
Apr 12, 2018,9:13:43 PM,44,63,46
Apr 12, 2018,9:13:43 PM,45,63,46
Apr 12, 2018,9:13:44 PM,45,63,46
Apr 12, 2018,9:13:44 PM,47,63,46
Apr 12, 2018,9:13:44 PM,46,63,46
Apr 12, 2018,9:13:44 PM,44,63,46
Apr 12, 2018,9:13:44 PM,45,63,46
Apr 12, 2018,9:13:45 PM,45,63,46
Apr 12, 2018,9:13:45 PM,46,63,46
Apr 12, 2018,9:13:45 PM,47,63,46
Apr 12, 2018,9:13:45 PM,48,63,46
Apr 12, 2018,9:13:45 PM,52,63,46
Apr 12, 2018,9:13:46 PM,55,63,46
Apr 12, 2018,9:13:46 PM,55,63,47
Apr 12, 2018,9:13:46 PM,53,63,47
Apr 12, 2018,9:13:46 PM,49,63,47
Apr 12, 2018,9:13:46 PM,48,63,47
Apr 12, 2018,9:13:47 PM,50,63,47
Apr 12, 2018,9:13:47 PM,52,63,47
Apr 12, 2018,9:13:47 PM,47,63,47
Apr 12, 2018,9:13:47 PM,44,63,47
Apr 12, 2018,9:13:47 PM,44,63,47
Apr 12, 2018,9:13:48 PM,44,63,47
Apr 12, 2018,9:13:48 PM,43,63,47
Apr 12, 2018,9:13:48 PM,43,63,46
Apr 12, 2018,9:13:48 PM,43,63,46
Apr 12, 2018,9:13:48 PM,45,63,46
Apr 12, 2018,9:13:49 PM,47,63,46
Apr 12, 2018,9:13:49 PM,51,63,46
Apr 12, 2018,9:13:49 PM,50,63,47
Apr 12, 2018,9:13:49 PM,48,63,47
Apr 12, 2018,9:13:49 PM,48,63,47
Apr 12, 2018,9:13:50 PM,47,63,47
Apr 12, 2018,9:13:50 PM,45,63,47
Apr 12, 2018,9:13:50 PM,43,63,46
Apr 12, 2018,9:13:50 PM,46,63,46
Apr 12, 2018,9:13:50 PM,51,63,47
Apr 12, 2018,9:13:51 PM,56,63,47
Apr 12, 2018,9:13:51 PM,57,63,47
Apr 12, 2018,9:13:51 PM,53,63,47
Apr 12, 2018,9:13:51 PM,49,63,47
Apr 12, 2018,9:13:51 PM,50,63,47
Apr 12, 2018,9:13:52 PM,46,63,47
Apr 12, 2018,9:13:52 PM,43,63,47
Apr 12, 2018,9:13:52 PM,44,63,47
Apr 12, 2018,9:13:52 PM,44,63,47
Apr 12, 2018,9:13:52 PM,47,63,47
Apr 12, 2018,9:13:53 PM,47,63,47
Apr 12, 2018,9:13:53 PM,46,63,47
Apr 12, 2018,9:13:53 PM,46,63,47
Apr 12, 2018,9:13:53 PM,46,63,47
Apr 12, 2018,9:13:53 PM,46,63,47
Apr 12, 2018,9:13:54 PM,47,63,47
Apr 12, 2018,9:13:54 PM,48,63,47
Apr 12, 2018,9:13:54 PM,48,63,47
Apr 12, 2018,9:13:54 PM,46,63,47
Apr 12, 2018,9:13:54 PM,45,63,47
Apr 12, 2018,9:13:55 PM,45,63,47
Apr 12, 2018,9:13:55 PM,46,63,47
Apr 12, 2018,9:13:55 PM,46,63,47
Apr 12, 2018,9:13:55 PM,47,63,47
Apr 12, 2018,9:13:55 PM,46,63,47
Apr 12, 2018,9:13:56 PM,45,63,47
Apr 12, 2018,9:13:56 PM,44,63,47
Apr 12, 2018,9:13:56 PM,44,63,47
Apr 12, 2018,9:13:56 PM,44,63,46
Apr 12, 2018,9:13:56 PM,44,63,46
Apr 12, 2018,9:13:57 PM,45,63,46
Apr 12, 2018,9:13:57 PM,46,63,46
Apr 12, 2018,9:13:57 PM,46,63,46
Apr 12, 2018,9:13:57 PM,47,63,46
Apr 12, 2018,9:13:57 PM,47,63,46
Apr 12, 2018,9:13:58 PM,48,63,46
Apr 12, 2018,9:13:58 PM,49,63,46
Apr 12, 2018,9:13:58 PM,49,63,46
Apr 12, 2018,9:13:58 PM,50,63,46
Apr 12, 2018,9:13:58 PM,49,63,47
Apr 12, 2018,9:13:59 PM,48,63,47
Apr 12, 2018,9:13:59 PM,50,63,47
Apr 12, 2018,9:13:59 PM,50,63,47
Apr 12, 2018,9:13:59 PM,49,63,47
Apr 12, 2018,9:13:59 PM,50,63,47
Apr 12, 2018,9:14:00 PM,50,63,47
Apr 12, 2018,9:14:00 PM,50,63,47
Apr 12, 2018,9:14:00 PM,50,63,47
Apr 12, 2018,9:14:00 PM,50,63,47
Apr 12, 2018,9:14:00 PM,50,63,47
Apr 12, 2018,9:14:01 PM,49,63,47
Apr 12, 2018,9:14:01 PM,49,63,47
Apr 12, 2018,9:14:01 PM,49,63,47
Apr 12, 2018,9:14:01 PM,52,63,47
Apr 12, 2018,9:14:01 PM,55,63,47
Apr 12, 2018,9:14:02 PM,53,63,47
Apr 12, 2018,9:14:02 PM,53,63,47
Apr 12, 2018,9:14:02 PM,53,63,47
Apr 12, 2018,9:14:02 PM,50,63,47
Apr 12, 2018,9:14:02 PM,49,63,47
Apr 12, 2018,9:14:03 PM,48,63,47
Apr 12, 2018,9:14:03 PM,48,63,47
Apr 12, 2018,9:14:03 PM,48,63,47
Apr 12, 2018,9:14:03 PM,48,63,47
Apr 12, 2018,9:14:03 PM,48,63,47
Apr 12, 2018,9:14:04 PM,48,63,47
Apr 12, 2018,9:14:04 PM,48,63,47
Apr 12, 2018,9:14:04 PM,47,63,47
Apr 12, 2018,9:14:04 PM,48,63,47
Apr 12, 2018,9:14:04 PM,48,63,47
Apr 12, 2018,9:14:05 PM,48,63,47
Apr 12, 2018,9:14:05 PM,49,63,47
Apr 12, 2018,9:14:05 PM,49,63,47
Apr 12, 2018,9:14:05 PM,49,63,47
Apr 12, 2018,9:14:05 PM,49,63,47
Apr 12, 2018,9:14:06 PM,49,63,47
Apr 12, 2018,9:14:06 PM,49,63,47
Apr 12, 2018,9:14:06 PM,48,63,47
Apr 12, 2018,9:14:06 PM,48,63,47
Apr 12, 2018,9:14:06 PM,49,63,47
Apr 12, 2018,9:14:07 PM,48,63,47
Apr 12, 2018,9:14:07 PM,48,63,47
Apr 12, 2018,9:14:07 PM,49,63,47
Apr 12, 2018,9:14:07 PM,49,63,47
Apr 12, 2018,9:14:07 PM,49,63,47
Apr 12, 2018,9:14:08 PM,49,63,47
Apr 12, 2018,9:14:08 PM,50,63,47
Apr 12, 2018,9:14:08 PM,50,63,47
Apr 12, 2018,9:14:08 PM,50,63,47
Apr 12, 2018,9:14:08 PM,50,63,47
Apr 12, 2018,9:14:09 PM,52,63,47
Apr 12, 2018,9:14:09 PM,57,63,47
Apr 12, 2018,9:14:09 PM,59,63,47
Apr 12, 2018,9:14:09 PM,54,63,47
Apr 12, 2018,9:14:09 PM,51,63,47
Apr 12, 2018,9:14:10 PM,50,63,47
Apr 12, 2018,9:14:10 PM,50,63,47
Apr 12, 2018,9:14:10 PM,49,63,47
Apr 12, 2018,9:14:10 PM,49,63,47
Apr 12, 2018,9:14:10 PM,48,63,47
Apr 12, 2018,9:14:11 PM,49,63,47
Apr 12, 2018,9:14:11 PM,49,63,47
Apr 12, 2018,9:14:11 PM,49,63,47
Apr 12, 2018,9:14:11 PM,48,63,47
Apr 12, 2018,9:14:11 PM,48,63,47
Apr 12, 2018,9:14:12 PM,48,63,47
Apr 12, 2018,9:14:12 PM,49,63,47
Apr 12, 2018,9:14:12 PM,49,63,47
Apr 12, 2018,9:14:12 PM,48,63,47
Apr 12, 2018,9:14:12 PM,49,63,47
Apr 12, 2018,9:14:13 PM,49,63,47
Apr 12, 2018,9:14:13 PM,49,63,47
Apr 12, 2018,9:14:13 PM,48,63,47
Apr 12, 2018,9:14:13 PM,49,63,47
Apr 12, 2018,9:14:13 PM,49,63,47
Apr 12, 2018,9:14:14 PM,49,63,47
Apr 12, 2018,9:14:14 PM,50,63,47
Apr 12, 2018,9:14:14 PM,51,63,47
Apr 12, 2018,9:14:14 PM,50,63,47
Apr 12, 2018,9:14:14 PM,50,63,47
Apr 12, 2018,9:14:15 PM,49,63,47
Apr 12, 2018,9:14:15 PM,50,63,47
Apr 12, 2018,9:14:15 PM,50,63,47
Apr 12, 2018,9:14:15 PM,49,63,47
Apr 12, 2018,9:14:15 PM,50,63,47
Apr 12, 2018,9:14:16 PM,50,63,47
Apr 12, 2018,9:14:16 PM,49,63,47
Apr 12, 2018,9:14:16 PM,49,63,47
Apr 12, 2018,9:14:16 PM,50,63,47
Apr 12, 2018,9:14:16 PM,50,63,47
Apr 12, 2018,9:14:17 PM,49,63,47
Apr 12, 2018,9:14:17 PM,48,63,47
Apr 12, 2018,9:14:17 PM,48,63,47
Apr 12, 2018,9:14:17 PM,48,63,47
Apr 12, 2018,9:14:17 PM,48,63,47
Apr 12, 2018,9:14:18 PM,48,63,47
Apr 12, 2018,9:14:18 PM,49,63,47
Apr 12, 2018,9:14:18 PM,49,63,47
Apr 12, 2018,9:14:18 PM,48,63,47
Apr 12, 2018,9:14:18 PM,48,63,47
Apr 12, 2018,9:14:19 PM,50,63,47
Apr 12, 2018,9:14:19 PM,51,63,47
Apr 12, 2018,9:14:19 PM,49,63,47
Apr 12, 2018,9:14:19 PM,48,63,47
Apr 12, 2018,9:14:19 PM,45,63,47
Apr 12, 2018,9:14:20 PM,45,63,47
Apr 12, 2018,9:14:20 PM,46,63,47
Apr 12, 2018,9:14:20 PM,46,63,47
Apr 12, 2018,9:14:20 PM,46,63,47
Apr 12, 2018,9:14:20 PM,46,63,47
Apr 12, 2018,9:14:21 PM,46,63,47
Apr 12, 2018,9:14:21 PM,46,63,47
Apr 12, 2018,9:14:21 PM,47,63,47
Apr 12, 2018,9:14:21 PM,47,63,47
Apr 12, 2018,9:14:21 PM,47,63,47
Apr 12, 2018,9:14:22 PM,46,63,47
Apr 12, 2018,9:14:22 PM,47,63,47
Apr 12, 2018,9:14:22 PM,46,63,47
Apr 12, 2018,9:14:22 PM,47,63,47
Apr 12, 2018,9:14:22 PM,47,63,47
Apr 12, 2018,9:14:23 PM,47,63,47
Apr 12, 2018,9:14:23 PM,47,63,47
Apr 12, 2018,9:14:23 PM,47,63,47
Apr 12, 2018,9:14:23 PM,47,63,47
Apr 12, 2018,9:14:23 PM,47,63,47
Apr 12, 2018,9:14:24 PM,47,63,47
Apr 12, 2018,9:14:24 PM,47,63,47
Apr 12, 2018,9:14:24 PM,48,63,47
Apr 12, 2018,9:14:24 PM,47,63,47
Apr 12, 2018,9:14:24 PM,46,63,47
Apr 12, 2018,9:14:25 PM,47,63,47
Apr 12, 2018,9:14:25 PM,46,63,47
Apr 12, 2018,9:14:25 PM,47,63,47
Apr 12, 2018,9:14:25 PM,47,63,47
Apr 12, 2018,9:14:25 PM,45,63,47
Apr 12, 2018,9:14:26 PM,45,63,47
Apr 12, 2018,9:14:26 PM,45,63,47
Apr 12, 2018,9:14:26 PM,47,63,47
Apr 12, 2018,9:14:26 PM,47,63,47
Apr 12, 2018,9:14:26 PM,47,63,47
Apr 12, 2018,9:14:27 PM,50,63,47
Apr 12, 2018,9:14:27 PM,48,63,47
Apr 12, 2018,9:14:27 PM,48,63,47
Apr 12, 2018,9:14:27 PM,46,63,47
Apr 12, 2018,9:14:27 PM,46,63,47
Apr 12, 2018,9:14:28 PM,45,63,47
Apr 12, 2018,9:14:28 PM,44,63,47
Apr 12, 2018,9:14:28 PM,49,63,47
Apr 12, 2018,9:14:28 PM,53,63,47
Apr 12, 2018,9:14:28 PM,52,63,47
Apr 12, 2018,9:14:29 PM,52,63,47
Apr 12, 2018,9:14:29 PM,55,63,47
Apr 12, 2018,9:14:29 PM,55,63,47
Apr 12, 2018,9:14:29 PM,56,63,47
Apr 12, 2018,9:14:29 PM,57,63,47
Apr 12, 2018,9:14:30 PM,59,63,47
Apr 12, 2018,9:14:30 PM,60,63,48
Apr 12, 2018,9:14:30 PM,62,63,48
Apr 12, 2018,9:14:30 PM,56,63,48
Apr 12, 2018,9:14:30 PM,55,63,48
Apr 12, 2018,9:14:31 PM,59,63,48
Apr 12, 2018,9:14:31 PM,60,63,48
Apr 12, 2018,9:14:31 PM,60,63,48
Apr 12, 2018,9:14:31 PM,56,63,48
Apr 12, 2018,9:14:31 PM,54,63,48
Apr 12, 2018,9:14:32 PM,55,63,48
Apr 12, 2018,9:14:32 PM,54,63,48
Apr 12, 2018,9:14:32 PM,53,63,48
Apr 12, 2018,9:14:32 PM,52,63,48
Apr 12, 2018,9:14:32 PM,51,63,48
Apr 12, 2018,9:14:33 PM,49,63,48
Apr 12, 2018,9:14:33 PM,53,63,48
Apr 12, 2018,9:14:33 PM,51,63,48
Apr 12, 2018,9:14:33 PM,50,63,48
Apr 12, 2018,9:14:33 PM,49,63,48
Apr 12, 2018,9:14:40 PM,50,63,48
