time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
3.241496,-0.006470,-0.025594,-0.003344
3.251533,-0.009646,-0.020265,0.000946
3.261573,-0.005391,-0.021331,-0.002252
3.271583,-0.008573,-0.018137,0.002027
3.281623,-0.010704,-0.015979,-0.001173
3.291633,-0.003278,-0.028819,-0.001214
3.301673,-0.011775,-0.019190,0.000945
3.311714,-0.001122,-0.019209,-0.002230
3.321723,-0.009624,-0.012794,0.002049
3.331764,-0.006461,-0.023469,-0.001197
3.341774,-0.007526,-0.024543,0.000931
3.351814,-0.007524,-0.022397,-0.001195
3.361824,-0.008557,-0.011725,0.000989
3.371864,-0.009632,-0.013847,-0.001160
3.381904,-0.007549,-0.030936,-0.002304
3.391914,-0.012851,-0.022385,-0.000141
3.401954,-0.008574,-0.015981,-0.002236
3.411964,-0.012844,-0.019176,-0.001194
3.422004,-0.010725,-0.021299,-0.005471
3.432014,-0.008599,-0.024519,-0.003344
3.442054,-0.007527,-0.022387,-0.003331
3.452064,-0.012843,-0.018103,-0.002258
3.462104,-0.017103,-0.017021,-0.002264
3.472145,-0.008602,-0.024509,-0.005481
3.482154,-0.011802,-0.026645,-0.003363
3.492195,-0.010725,-0.021299,-0.005471
3.502204,-0.010711,-0.018110,-0.002252
3.512245,-0.014982,-0.018071,-0.007604
3.522255,-0.009679,-0.029856,-0.003373
3.532295,-0.010726,-0.022372,-0.004408
3.542335,-0.010708,-0.015964,-0.004378
3.552345,-0.006454,-0.020260,-0.002250
3.562385,-0.004331,-0.021314,-0.006522
3.572395,-0.008593,-0.022384,-0.003334
3.582435,-0.008606,-0.026650,-0.004423
3.592445,-0.014967,-0.015965,-0.001185
3.602485,-0.006430,-0.011716,-0.002210
3.612525,-0.005404,-0.025598,-0.003341
3.622535,-0.007534,-0.025596,-0.002278
3.632576,-0.009650,-0.018098,-0.005453
3.642585,-0.012822,-0.012784,0.002041
3.652626,-0.010723,-0.021304,-0.004403
3.662635,-0.012866,-0.026647,-0.002298
3.672676,-0.007524,-0.021319,-0.003326
3.682685,-0.007513,-0.019198,-0.000112
3.692726,-0.011761,-0.012772,-0.001161
3.702766,-0.007539,-0.025581,-0.005483
3.712776,-0.005415,-0.032026,0.000902
3.722816,-0.012837,-0.014889,-0.004379
3.732826,-0.007527,-0.023465,-0.001200
3.742866,-0.010687,-0.010645,-0.000080
3.742866,-0.010687,-0.010645,-0.000080
3.752876,-0.002236,-0.035209,-0.005514
3.772956,-0.009641,-0.015973,-0.003307
3.782966,-0.003227,-0.009591,-0.002191
3.782966,-0.003227,-0.009591,-0.002191
3.803016,-0.005449,-0.039461,-0.007679
3.813057,-0.007519,-0.021334,-0.000122
3.823066,-0.006387,0.005381,-0.004265
3.823066,-0.006387,0.005381,-0.004265
3.843147,-0.005445,-0.039471,-0.005543
3.853157,-0.006458,-0.021323,-0.003323
3.863197,-0.008510,0.005362,0.001070
3.863197,-0.008510,0.005362,0.001070
3.873207,-0.006458,-0.021323,-0.003323
3.883247,-0.002259,-0.044831,-0.003423
3.903297,-0.015987,0.002208,-0.004307
3.903297,-0.015987,0.002208,-0.004307
3.923347,-0.002244,-0.037340,-0.006592
3.933387,-0.002184,-0.019216,-0.000097
3.943397,-0.010670,-0.004237,-0.000050
3.953437,-0.005405,-0.026671,-0.002278
3.963447,0.007352,-0.037381,-0.004429
3.963447,0.007352,-0.037381,-0.004429
3.973487,-0.014939,-0.004203,-0.004334
3.983497,0.001019,-0.018168,0.002053
3.993537,-0.008607,-0.027723,-0.003360
4.003578,0.009526,-0.023521,-0.001153
4.013588,-0.020254,-0.002075,0.001002
4.023628,0.000999,-0.021337,-0.005439
4.043678,-0.030931,-0.005214,-0.005451
4.053688,-0.004297,-0.012806,0.000996
4.053688,-0.004297,-0.012806,0.000996
4.063728,0.005218,-0.037369,-0.005503
4.073738,-0.012837,-0.014889,-0.004379
4.083778,-0.003228,-0.010664,-0.001128
4.093818,-0.010733,-0.025580,-0.003355
4.113868,-0.010688,-0.007411,-0.006474
4.123878,-0.013913,-0.020241,-0.001202
4.133918,0.011640,-0.028857,-0.003309
4.143928,-0.011759,-0.010621,-0.004356
4.153968,-0.011768,-0.014903,-0.002239
4.164009,0.011618,-0.036327,-0.004413
4.184059,-0.003240,-0.013857,-0.003279
4.194068,0.002041,-0.032035,-0.002282
4.204109,-0.017079,-0.008478,-0.002224
4.214119,0.004203,-0.021367,-0.001158
4.224159,-0.005406,-0.025593,-0.004409
4.234199,-0.010704,-0.014901,-0.003305
4.244209,-0.001104,-0.014958,0.002063
4.254269,-0.004352,-0.028790,-0.006558
4.264279,-0.006431,-0.013867,0.000985
4.274319,-0.012822,-0.012784,0.002041
4.284329,-0.009666,-0.024511,-0.004416
4.294369,0.002083,-0.017089,-0.001143
4.304379,-0.010701,-0.014911,-0.001168
4.324460,0.005260,-0.023497,-0.003301
4.324460,0.005260,-0.023497,-0.003301
4.334469,-0.010696,-0.013848,-0.000095
4.344510,-0.013903,-0.014886,-0.004382
4.354519,0.009524,-0.022437,-0.004353
4.364560,-0.009636,-0.014910,-0.002234
4.374569,-0.005401,-0.023452,-0.005467
4.404660,-0.002204,-0.023462,-0.005458
4.404660,-0.002204,-0.023462,-0.005458
4.414700,0.008453,-0.024570,-0.004366
4.424710,-0.019199,-0.005277,-0.000078
4.434750,0.002059,-0.023476,-0.005446
4.444760,0.008436,-0.028826,-0.007591
4.474850,0.005238,-0.027738,-0.009731
4.474850,0.005238,-0.027738,-0.009731
4.484890,-0.019229,-0.014879,-0.002260
4.494900,-0.005394,-0.020243,-0.006520
4.504941,0.007370,-0.028823,-0.007593
4.514950,-0.013885,-0.009556,-0.002220
4.535000,-0.003284,-0.028798,-0.005486
4.545041,-0.018160,-0.012736,-0.004383
4.555081,-0.000067,-0.020255,-0.007573
4.565091,-0.001143,-0.024529,-0.006528
4.575131,-0.020281,-0.009530,-0.003306
4.585141,0.002056,-0.024544,-0.005451
4.615231,-0.003259,-0.020260,-0.004378
4.615231,-0.003259,-0.020260,-0.004378
4.625271,-0.007543,-0.027722,-0.004425
4.635281,-0.012841,-0.015952,-0.005452
4.645321,0.002061,-0.024559,-0.002247
4.655331,-0.014988,-0.021285,-0.005483
4.675381,-0.005385,-0.020273,-0.000111
4.685421,-0.006482,-0.027710,-0.007626
4.695431,-0.002201,-0.024550,-0.001190
4.705472,-0.005395,-0.023472,-0.001194
4.715512,-0.011811,-0.027693,-0.007641
4.725522,-0.001138,-0.024544,-0.003324
4.755612,0.006308,-0.029908,-0.003329
4.755612,0.006308,-0.029908,-0.003329
4.765622,-0.024550,-0.011652,-0.003328
4.775662,-0.003291,-0.029856,-0.007628
4.785702,0.004165,-0.034172,-0.003355
4.795712,-0.023479,-0.008442,-0.005446
4.825802,-0.020283,-0.008447,-0.006505
4.825802,-0.020283,-0.008447,-0.006505
4.835812,0.008466,-0.020303,-0.003277
4.845852,-0.008604,-0.023426,-0.008680
4.855862,-0.012846,-0.018093,-0.004394
4.865902,0.004205,-0.018143,-0.005415
4.885952,-0.008562,-0.011709,-0.002215
4.895993,0.004194,-0.023493,-0.003304
4.906003,-0.014989,-0.023436,-0.002289
4.916043,0.004194,-0.023493,-0.003304
4.926053,-0.008584,-0.019180,-0.003319
4.936093,-0.008591,-0.021311,-0.004397
4.966183,-0.005398,-0.023462,-0.003331
4.966183,-0.005398,-0.023462,-0.003331
4.976193,0.017997,-0.042761,-0.003357
4.986233,-0.028782,-0.002042,-0.000089
4.996243,0.008451,-0.024565,-0.005434
5.006283,0.002015,-0.040573,-0.003391
5.036374,-0.009706,-0.038389,-0.005549
5.036374,-0.009706,-0.038389,-0.005549
5.046383,-0.018184,-0.020201,-0.006555
5.056424,-0.000052,-0.015994,-0.005417
5.066433,-0.011811,-0.027693,-0.007641
5.076474,-0.017115,-0.018059,-0.008678
5.086483,-0.003248,-0.014910,-0.006489
5.096524,-0.013927,-0.021273,-0.008685
5.106564,-0.001157,-0.029868,-0.006554
5.116574,-0.006438,-0.012769,-0.005419
5.126614,-0.017104,-0.013787,-0.008658
5.136624,0.008436,-0.029904,-0.005459
5.146664,-0.009632,-0.011691,-0.005423
5.166714,0.008437,-0.030982,-0.003328
5.176754,-0.009643,-0.012733,-0.010769
5.186764,-0.008590,-0.021316,-0.003329
5.196805,-0.001149,-0.029893,-0.001213
5.206814,-0.010716,-0.015939,-0.009719
5.216855,-0.002199,-0.023477,-0.002254
5.236905,-0.018184,-0.019123,-0.008686
5.246914,-0.006465,-0.025609,-0.000139
5.256985,-0.016066,-0.022319,-0.011900
5.267025,-0.009646,-0.021343,0.003077
5.277035,-0.009672,-0.025569,-0.006557
5.287075,-0.021383,-0.019108,-0.009763
5.307125,-0.000094,-0.027710,-0.011882
5.317135,-0.030951,-0.014846,-0.001224
5.327175,-0.002196,-0.019180,-0.007574
5.337215,0.000986,-0.026681,-0.004396
5.347225,-0.024567,-0.015909,-0.006552
5.357265,-0.008602,-0.022353,-0.009743
5.377315,-0.010701,-0.013833,-0.003300
5.387325,-0.016062,-0.021256,-0.010827
5.397366,-0.003268,-0.024542,-0.002262
5.407375,-0.004320,-0.017043,-0.006502
5.417416,-0.006469,-0.023443,-0.006538
5.427456,-0.010711,-0.017032,-0.004383
5.447506,0.003131,-0.021344,-0.005433
5.457516,-0.012848,-0.020239,-0.002268
5.467556,-0.013933,-0.022331,-0.010826
5.477566,-0.009635,-0.013837,-0.003297
5.487606,0.005270,-0.021376,-0.000087
5.497646,-0.016048,-0.016989,-0.009739
5.527706,0.000993,-0.021316,-0.009712
5.527706,0.000993,-0.021316,-0.009712
5.537746,-0.016007,-0.009580,0.004183
5.547756,0.005232,-0.028796,-0.011872
5.557796,-0.017103,-0.018099,-0.000133
5.567837,-0.006436,-0.014930,-0.000088
5.597897,-0.004335,-0.021304,-0.008658
5.597897,-0.004335,-0.021304,-0.008658
5.607937,0.000999,-0.022415,-0.003308
5.617947,-0.007512,-0.018125,-0.001175
5.627987,0.000997,-0.020254,-0.008639
5.637997,-0.009645,-0.020270,0.002014
5.658077,-0.003258,-0.019187,-0.005441
5.668087,0.003145,-0.019233,-0.000082
5.678127,-0.002234,-0.031985,-0.009771
5.688137,-0.019239,-0.019155,-0.001212
5.698177,-0.000062,-0.019192,-0.006500
5.708187,-0.006457,-0.020250,-0.004386
5.728268,0.003123,-0.022396,-0.008643
5.728268,0.003123,-0.022396,-0.008643
5.738277,-0.014950,-0.010631,-0.000092
5.748318,-0.008597,-0.023446,-0.004408
5.758327,-0.000064,-0.019187,-0.007568
5.768368,-0.006451,-0.019192,-0.002245
5.778377,-0.005402,-0.022374,-0.007598
5.788418,-0.012838,-0.018118,0.000947
5.798428,-0.008585,-0.019175,-0.004387
5.808468,0.009508,-0.028850,-0.003315
5.818508,-0.005368,-0.014939,0.000983
5.828518,0.000992,-0.023468,-0.006518
5.838558,-0.008595,-0.025608,0.000923
5.848568,0.005239,-0.030972,-0.003337
5.858608,-0.006442,-0.015988,-0.002230
5.868618,0.004182,-0.027765,-0.003324
5.878658,0.008434,-0.032050,-0.003333
5.888699,-0.016025,-0.014909,0.002022
5.898708,-0.009663,-0.024521,-0.002279
5.908749,0.000954,-0.037351,-0.006583
5.918758,-0.022422,-0.011649,-0.005458
5.928799,-0.004337,-0.022372,-0.008664
5.938808,-0.012838,-0.018118,0.000947
5.948849,-0.007548,-0.027706,-0.007629
5.958858,-0.022390,-0.004209,0.002055
5.968899,-0.001142,-0.022377,-0.009723
5.978939,-0.002194,-0.019185,-0.006506
5.988949,-0.017092,-0.013823,-0.001181
6.008999,-0.001118,-0.020297,0.002037
6.008999,-0.001118,-0.020297,0.002037
6.019039,-0.004323,-0.018111,-0.006507
6.029049,0.000995,-0.023478,-0.004381
6.039089,0.006348,-0.016030,-0.002195
6.049129,-0.004335,-0.021304,-0.008658
6.059139,-0.000076,-0.026688,-0.002263
6.089230,-0.018156,-0.011673,-0.003310
6.089230,-0.018156,-0.011673,-0.003310
6.099239,0.007356,-0.034162,-0.007619
6.109280,-0.013936,-0.024477,-0.008700
6.119320,-0.008605,-0.024499,-0.007617
6.129330,-0.009660,-0.021297,-0.006537
6.139370,-0.017131,-0.024472,-0.007641
6.149380,-0.014985,-0.020217,-0.005478
6.159420,-0.006474,-0.022350,-0.011874
6.169430,-0.004344,-0.027737,-0.003348
6.179470,-0.016019,-0.010617,-0.002231
6.189480,0.010560,-0.032042,-0.006532
6.199520,-0.010697,-0.017078,0.005231
6.219570,-0.001104,-0.014958,0.002063
6.229610,0.002077,-0.018147,-0.003285
6.239620,0.002054,-0.026690,-0.003325
6.249660,-0.006431,-0.014945,0.003116
6.259710,-0.003225,-0.009596,-0.001123
6.269751,-0.002194,-0.023493,0.000951
6.289801,-0.011777,-0.017029,-0.004386
6.299841,-0.010699,-0.014916,-0.000100
6.309851,0.000989,-0.024535,-0.006523
6.319891,-0.014968,-0.018116,0.002009
6.329901,-0.013932,-0.024487,-0.006564
6.339941,-0.005403,-0.024525,-0.004404
6.359991,-0.009659,-0.021302,-0.005469
6.370031,-0.011769,-0.017054,0.000955
6.380041,0.005234,-0.028801,-0.010804
6.390081,-0.012823,-0.012779,0.000972
6.400091,-0.002205,-0.021306,-0.009721
6.410131,-0.004322,-0.019189,-0.004376
6.420141,-0.000050,-0.012770,-0.009674
6.430181,-0.001139,-0.022388,-0.007587
6.440222,-0.008564,-0.013855,-0.000089
