time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
1.442648,-0.003250,-0.020290,0.002031
1.452658,-0.010704,-0.019208,0.004152
1.462698,-0.002193,-0.024576,0.004151
1.472708,-0.010719,-0.022392,-0.000136
1.482748,-0.005392,-0.024560,0.003074
1.492758,-0.006446,-0.020285,0.003091
1.502798,-0.009634,-0.017071,0.003097
1.512808,-0.003258,-0.024572,0.004148
1.522848,-0.009655,-0.024546,0.003062
1.532858,-0.003257,-0.023499,0.003084
1.542898,-0.008566,-0.016006,0.003105
1.552908,-0.005384,-0.022429,0.004152
1.572958,-0.006463,-0.027771,0.005192
1.572958,-0.006463,-0.027771,0.005192
1.582998,-0.003248,-0.020295,0.003100
1.593008,-0.008573,-0.019215,0.004158
1.603049,-0.005387,-0.023497,0.004147
1.613058,-0.010722,-0.023460,-0.000141
1.623099,-0.008590,-0.025623,0.004128
1.633108,-0.006443,-0.019217,0.003096
1.643149,-0.005384,-0.022429,0.004152
1.653189,-0.004317,-0.021360,0.003092
1.663199,-0.008593,-0.025613,0.001992
1.673239,-0.003265,-0.025630,0.002006
1.683249,-0.008570,-0.017069,0.002032
1.693289,-0.005390,-0.024565,0.004142
1.703299,-0.004317,-0.020282,0.000960
1.713339,-0.003272,-0.028839,0.003059
1.723349,-0.003251,-0.020285,0.000963
1.733389,-0.007509,-0.019214,0.003093
1.743399,-0.003254,-0.022431,0.003090
1.753439,-0.008591,-0.024545,0.001997
1.763449,-0.003264,-0.026708,0.004137
1.773489,-0.006443,-0.018139,0.000965
1.783499,-0.002191,-0.023503,0.003087
1.793539,-0.004326,-0.023486,0.000945
1.803549,-0.008598,-0.026676,0.000918
1.813589,-0.003256,-0.022426,0.002021
1.823599,-0.009633,-0.015998,0.002034
1.833639,-0.003257,-0.023499,0.003084
1.843649,-0.005386,-0.022424,0.003084
1.853689,-0.005399,-0.027769,0.004127
1.863730,-0.006447,-0.020280,0.002023
1.873739,-0.007507,-0.018141,0.002030
1.883780,-0.003263,-0.025635,0.003074
1.893789,-0.005398,-0.025618,0.000932
1.903830,-0.005392,-0.024560,0.003074
1.913840,-0.005379,-0.019216,0.002031
1.923880,-0.004320,-0.022428,0.003087
1.933890,-0.004317,-0.021360,0.003092
1.943930,-0.011789,-0.025607,0.003051
1.953940,-0.003255,-0.023504,0.004153
1.963980,-0.009636,-0.017066,0.002029
1.973990,-0.006453,-0.023494,0.004144
1.984030,-0.007525,-0.023470,-0.000132
1.994040,-0.006466,-0.027761,0.003055
2.004080,-0.004310,-0.018151,0.002039
2.014090,-0.008579,-0.020273,0.002017
2.024130,-0.005381,-0.021361,0.004157
2.034140,-0.007521,-0.022407,0.000941
2.044180,-0.004333,-0.026694,0.001998
2.054190,-0.007501,-0.016005,0.002040
2.064230,-0.005380,-0.020288,0.003094
2.074270,-0.006456,-0.023484,0.002007
2.084280,-0.005399,-0.026691,0.001995
2.094320,-0.005390,-0.023487,0.002010
2.104330,-0.006438,-0.017076,0.002038
2.114371,-0.006449,-0.021353,0.003086
2.124380,-0.004326,-0.023486,0.000945
2.134421,-0.004337,-0.028835,0.003056
2.144430,-0.007506,-0.017068,0.000967
2.144430,-0.007506,-0.017068,0.000967
2.164480,-0.002194,-0.024571,0.003082
2.174521,-0.005404,-0.027754,0.000922
2.184530,-0.001125,-0.023506,0.003090
2.194571,-0.009642,-0.019202,0.002019
2.204581,-0.003248,-0.020295,0.003100
2.214621,-0.007521,-0.022407,0.000941
2.224631,-0.004332,-0.026700,0.003066
2.234671,-0.006446,-0.020285,0.003091
2.244681,-0.009637,-0.018139,0.003092
2.254721,-0.003251,-0.021363,0.003095
2.264731,-0.007525,-0.024548,0.002000
2.274771,-0.007525,-0.024548,0.002000
2.284811,-0.007501,-0.016005,0.002040
2.294821,-0.005379,-0.019216,0.002031
