Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:37:08 PM,71,120,83
Apr 12, 2018,9:37:08 PM,65,120,82
Apr 12, 2018,9:37:08 PM,61,120,82
Apr 12, 2018,9:37:09 PM,73,120,82
Apr 12, 2018,9:37:09 PM,79,120,82
Apr 12, 2018,9:37:09 PM,71,120,82
Apr 12, 2018,9:37:09 PM,75,120,82
Apr 12, 2018,9:37:09 PM,88,120,82
Apr 12, 2018,9:37:10 PM,81,120,82
Apr 12, 2018,9:37:10 PM,64,120,82
Apr 12, 2018,9:37:10 PM,57,120,81
Apr 12, 2018,9:37:10 PM,75,120,81
Apr 12, 2018,9:37:10 PM,81,120,81
Apr 12, 2018,9:37:11 PM,74,120,81
Apr 12, 2018,9:37:11 PM,75,120,81
Apr 12, 2018,9:37:11 PM,79,120,81
Apr 12, 2018,9:37:11 PM,78,120,81
Apr 12, 2018,9:37:11 PM,77,120,81
Apr 12, 2018,9:37:12 PM,88,120,81
Apr 12, 2018,9:37:12 PM,77,120,81
Apr 12, 2018,9:37:12 PM,77,120,81
Apr 12, 2018,9:37:12 PM,81,120,81
Apr 12, 2018,9:37:12 PM,75,120,81
Apr 12, 2018,9:37:13 PM,75,120,81
Apr 12, 2018,9:37:13 PM,75,120,81
Apr 12, 2018,9:37:13 PM,81,120,81
Apr 12, 2018,9:37:13 PM,79,120,81
Apr 12, 2018,9:37:13 PM,86,120,81
Apr 12, 2018,9:37:14 PM,75,120,81
Apr 12, 2018,9:37:14 PM,75,120,81
Apr 12, 2018,9:37:14 PM,88,120,81
Apr 12, 2018,9:37:14 PM,94,120,81
Apr 12, 2018,9:37:14 PM,94,120,81
Apr 12, 2018,9:37:15 PM,102,120,81
Apr 12, 2018,9:37:15 PM,105,120,81
Apr 12, 2018,9:37:15 PM,105,120,81
Apr 12, 2018,9:37:15 PM,99,120,82
Apr 12, 2018,9:37:15 PM,75,120,82
Apr 12, 2018,9:37:16 PM,56,120,81
Apr 12, 2018,9:37:16 PM,55,120,81
Apr 12, 2018,9:37:16 PM,61,120,81
Apr 12, 2018,9:37:16 PM,73,120,81
Apr 12, 2018,9:37:16 PM,66,120,81
Apr 12, 2018,9:37:17 PM,63,120,81
Apr 12, 2018,9:37:17 PM,69,120,80
Apr 12, 2018,9:37:17 PM,68,120,80
Apr 12, 2018,9:37:17 PM,69,120,80
Apr 12, 2018,9:37:17 PM,71,120,80
Apr 12, 2018,9:37:18 PM,79,120,80
Apr 12, 2018,9:37:18 PM,79,120,80
Apr 12, 2018,9:37:18 PM,74,120,80
Apr 12, 2018,9:37:18 PM,74,120,80
Apr 12, 2018,9:37:18 PM,83,120,80
Apr 12, 2018,9:37:19 PM,99,120,80
Apr 12, 2018,9:37:19 PM,119,120,81
Apr 12, 2018,9:37:19 PM,119,120,81
Apr 12, 2018,9:37:19 PM,119,120,81
Apr 12, 2018,9:37:19 PM,115,120,81
Apr 12, 2018,9:37:20 PM,111,120,82
Apr 12, 2018,9:37:20 PM,108,120,82
Apr 12, 2018,9:37:20 PM,88,120,82
Apr 12, 2018,9:37:20 PM,86,120,82
Apr 12, 2018,9:37:20 PM,105,120,82
Apr 12, 2018,9:37:21 PM,120,120,82
Apr 12, 2018,9:37:21 PM,102,120,82
Apr 12, 2018,9:37:21 PM,78,120,82
Apr 12, 2018,9:37:21 PM,65,120,82
Apr 12, 2018,9:37:21 PM,69,120,82
Apr 12, 2018,9:37:22 PM,73,120,82
Apr 12, 2018,9:37:22 PM,86,120,82
Apr 12, 2018,9:37:22 PM,120,120,82
Apr 12, 2018,9:37:22 PM,120,120,83
Apr 12, 2018,9:37:22 PM,120,120,83
Apr 12, 2018,9:37:23 PM,120,120,83
Apr 12, 2018,9:37:23 PM,120,120,83
Apr 12, 2018,9:37:23 PM,115,120,84
Apr 12, 2018,9:37:23 PM,111,120,84
Apr 12, 2018,9:37:23 PM,120,120,84
Apr 12, 2018,9:37:24 PM,115,120,84
Apr 12, 2018,9:37:24 PM,108,120,84
Apr 12, 2018,9:37:24 PM,115,120,85
Apr 12, 2018,9:37:24 PM,115,120,85
Apr 12, 2018,9:37:24 PM,115,120,85
Apr 12, 2018,9:37:25 PM,115,120,85
Apr 12, 2018,9:37:25 PM,115,120,85
Apr 12, 2018,9:37:25 PM,115,120,85
Apr 12, 2018,9:37:25 PM,115,120,86
Apr 12, 2018,9:37:25 PM,115,120,86
Apr 12, 2018,9:37:26 PM,115,120,86
Apr 12, 2018,9:37:26 PM,115,120,86
Apr 12, 2018,9:37:26 PM,115,120,86
Apr 12, 2018,9:37:26 PM,115,120,87
Apr 12, 2018,9:37:26 PM,115,120,87
Apr 12, 2018,9:37:27 PM,115,120,87
Apr 12, 2018,9:37:27 PM,115,120,87
Apr 12, 2018,9:37:27 PM,115,120,87
Apr 12, 2018,9:37:27 PM,115,120,87
Apr 12, 2018,9:37:27 PM,115,120,87
Apr 12, 2018,9:37:28 PM,115,120,88
Apr 12, 2018,9:37:28 PM,115,120,88
Apr 12, 2018,9:37:28 PM,115,120,88
Apr 12, 2018,9:37:28 PM,115,120,88
Apr 12, 2018,9:37:28 PM,79,120,88
Apr 12, 2018,9:37:29 PM,102,120,88
Apr 12, 2018,9:37:29 PM,111,120,88
Apr 12, 2018,9:37:29 PM,111,120,88
Apr 12, 2018,9:37:29 PM,115,120,89
Apr 12, 2018,9:37:29 PM,86,120,88
Apr 12, 2018,9:37:30 PM,65,120,88
Apr 12, 2018,9:37:30 PM,64,120,88
Apr 12, 2018,9:37:30 PM,64,120,88
Apr 12, 2018,9:37:30 PM,64,120,88
Apr 12, 2018,9:37:30 PM,70,120,88
Apr 12, 2018,9:37:31 PM,94,120,88
Apr 12, 2018,9:37:31 PM,119,120,88
Apr 12, 2018,9:37:31 PM,86,120,88
Apr 12, 2018,9:37:31 PM,64,120,88
Apr 12, 2018,9:37:31 PM,62,120,88
Apr 12, 2018,9:37:32 PM,59,120,88
Apr 12, 2018,9:37:32 PM,56,120,87
Apr 12, 2018,9:37:32 PM,55,120,87
Apr 12, 2018,9:37:32 PM,61,120,87
Apr 12, 2018,9:37:32 PM,78,120,87
Apr 12, 2018,9:37:33 PM,115,120,87
Apr 12, 2018,9:37:33 PM,120,120,87
Apr 12, 2018,9:37:33 PM,75,120,87
Apr 12, 2018,9:37:33 PM,55,120,87
Apr 12, 2018,9:37:33 PM,53,120,87
Apr 12, 2018,9:37:34 PM,53,120,87
Apr 12, 2018,9:37:34 PM,55,120,87
Apr 12, 2018,9:37:34 PM,71,120,87
Apr 12, 2018,9:37:34 PM,90,120,87
Apr 12, 2018,9:37:34 PM,115,120,87
Apr 12, 2018,9:37:35 PM,90,120,87
Apr 12, 2018,9:37:35 PM,69,120,87
Apr 12, 2018,9:37:35 PM,53,120,87
Apr 12, 2018,9:37:35 PM,53,120,86
Apr 12, 2018,9:37:35 PM,52,120,86
Apr 12, 2018,9:37:36 PM,54,120,86
Apr 12, 2018,9:37:36 PM,75,120,86
Apr 12, 2018,9:37:36 PM,90,120,86
Apr 12, 2018,9:37:36 PM,81,120,86
Apr 12, 2018,9:37:36 PM,75,120,86
Apr 12, 2018,9:37:37 PM,71,120,86
Apr 12, 2018,9:37:37 PM,75,120,86
Apr 12, 2018,9:37:37 PM,75,120,86
Apr 12, 2018,9:37:37 PM,84,120,86
Apr 12, 2018,9:37:37 PM,105,120,86
Apr 12, 2018,9:37:38 PM,83,120,86
Apr 12, 2018,9:37:38 PM,81,120,86
Apr 12, 2018,9:37:38 PM,99,120,86
Apr 12, 2018,9:37:38 PM,102,120,86
Apr 12, 2018,9:37:38 PM,111,120,86
Apr 12, 2018,9:37:39 PM,99,120,86
Apr 12, 2018,9:37:39 PM,102,120,86
Apr 12, 2018,9:37:39 PM,92,120,86
Apr 12, 2018,9:37:39 PM,77,120,86
Apr 12, 2018,9:37:39 PM,66,120,86
Apr 12, 2018,9:37:40 PM,78,120,86
Apr 12, 2018,9:37:40 PM,99,120,86
Apr 12, 2018,9:37:40 PM,90,120,86
Apr 12, 2018,9:37:40 PM,70,120,86
Apr 12, 2018,9:37:40 PM,61,120,86
Apr 12, 2018,9:37:41 PM,57,120,86
Apr 12, 2018,9:37:41 PM,69,120,86
Apr 12, 2018,9:37:41 PM,86,120,86
Apr 12, 2018,9:37:41 PM,92,120,86
Apr 12, 2018,9:37:41 PM,84,120,86
Apr 12, 2018,9:37:42 PM,105,120,86
Apr 12, 2018,9:37:42 PM,83,120,86
Apr 12, 2018,9:37:42 PM,59,120,86
Apr 12, 2018,9:37:42 PM,55,120,86
Apr 12, 2018,9:37:42 PM,55,120,85
Apr 12, 2018,9:37:43 PM,61,120,85
Apr 12, 2018,9:37:43 PM,68,120,85
Apr 12, 2018,9:37:43 PM,68,120,85
Apr 12, 2018,9:37:43 PM,68,120,85
Apr 12, 2018,9:37:43 PM,68,120,85
Apr 12, 2018,9:37:44 PM,68,120,85
Apr 12, 2018,9:37:44 PM,68,120,85
Apr 12, 2018,9:37:44 PM,68,120,85
Apr 12, 2018,9:37:44 PM,68,120,85
Apr 12, 2018,9:37:44 PM,68,120,85
Apr 12, 2018,9:37:45 PM,54,120,85
Apr 12, 2018,9:37:45 PM,57,120,84
Apr 12, 2018,9:37:45 PM,68,120,84
Apr 12, 2018,9:37:45 PM,92,120,84
Apr 12, 2018,9:37:45 PM,115,120,85
Apr 12, 2018,9:37:46 PM,108,120,85
Apr 12, 2018,9:37:46 PM,105,120,85
Apr 12, 2018,9:37:46 PM,99,120,85
Apr 12, 2018,9:37:46 PM,92,120,85
Apr 12, 2018,9:37:46 PM,84,120,85
Apr 12, 2018,9:37:47 PM,90,120,85
Apr 12, 2018,9:37:47 PM,94,120,85
Apr 12, 2018,9:37:47 PM,102,120,85
Apr 12, 2018,9:37:47 PM,99,120,85
Apr 12, 2018,9:37:47 PM,99,120,85
Apr 12, 2018,9:37:48 PM,96,120,85
Apr 12, 2018,9:37:48 PM,94,120,85
Apr 12, 2018,9:37:48 PM,102,120,85
Apr 12, 2018,9:37:48 PM,96,120,85
Apr 12, 2018,9:37:48 PM,92,120,85
Apr 12, 2018,9:37:49 PM,90,120,85
Apr 12, 2018,9:37:49 PM,88,120,85
Apr 12, 2018,9:37:49 PM,86,120,85
Apr 12, 2018,9:37:49 PM,88,120,85
Apr 12, 2018,9:37:49 PM,88,120,85
Apr 12, 2018,9:37:50 PM,86,120,85
Apr 12, 2018,9:37:50 PM,88,120,85
Apr 12, 2018,9:37:50 PM,88,120,85
Apr 12, 2018,9:37:50 PM,84,120,85
Apr 12, 2018,9:37:50 PM,65,120,85
Apr 12, 2018,9:37:51 PM,55,120,85
Apr 12, 2018,9:37:51 PM,54,120,85
Apr 12, 2018,9:37:51 PM,54,120,85
Apr 12, 2018,9:37:51 PM,53,120,85
Apr 12, 2018,9:37:51 PM,56,120,85
Apr 12, 2018,9:37:52 PM,77,120,85
Apr 12, 2018,9:37:52 PM,84,120,85
Apr 12, 2018,9:37:52 PM,62,120,84
Apr 12, 2018,9:37:52 PM,53,120,84
Apr 12, 2018,9:37:52 PM,57,120,84
Apr 12, 2018,9:37:53 PM,71,120,84
Apr 12, 2018,9:37:53 PM,61,120,84
Apr 12, 2018,9:37:53 PM,52,120,84
Apr 12, 2018,9:37:53 PM,61,120,84
Apr 12, 2018,9:37:53 PM,73,120,84
Apr 12, 2018,9:37:54 PM,60,120,84
Apr 12, 2018,9:37:54 PM,53,120,84
Apr 12, 2018,9:37:54 PM,53,120,84
Apr 12, 2018,9:37:54 PM,54,120,84
Apr 12, 2018,9:37:54 PM,63,120,83
Apr 12, 2018,9:37:55 PM,61,120,83
Apr 12, 2018,9:37:55 PM,51,120,83
Apr 12, 2018,9:37:55 PM,49,120,83
Apr 12, 2018,9:37:55 PM,48,120,83
Apr 12, 2018,9:37:55 PM,50,120,83
Apr 12, 2018,9:38:13 PM,50,120,83
