time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
-0.003456,0.105417,-0.033428,-0.004140
0.006584,-0.198198,0.016673,-0.002605
0.016594,-0.212096,0.002850,-0.005914
0.026635,-0.013941,-0.027691,-0.006579
0.036675,0.108590,-0.040904,-0.006303
0.046685,0.087310,-0.031254,0.000093
0.056725,-0.025611,-0.014898,0.006268
0.066735,-0.063995,-0.020108,0.005069
0.076775,-0.021364,-0.018091,0.000924
0.086785,0.024448,-0.024647,0.001019
0.096825,0.013793,-0.023544,0.000995
0.106835,-0.018192,-0.027717,0.001955
0.116875,-0.026697,-0.021292,0.004098
0.126885,-0.008574,-0.019210,0.003090
0.136925,0.018051,-0.025699,0.002065
0.146965,0.003149,-0.018170,0.000991
0.156975,-0.013927,-0.027736,0.003035
0.167015,-0.028826,-0.019139,0.001966
0.177025,-0.002194,-0.023493,0.000951
0.187065,0.014863,-0.022485,0.002071
0.197075,-0.003259,-0.023494,0.002016
0.207115,-0.013922,-0.026673,0.004108
0.217125,-0.019237,-0.020238,0.001988
0.227166,0.005263,-0.024585,0.000966
0.237175,0.011673,-0.019266,0.001009
0.247216,-0.003279,-0.030970,0.001981
0.257256,-0.029889,-0.019146,0.004100
0.267266,-0.014969,-0.018111,0.000941
0.277306,0.022312,-0.026781,0.002071
0.287316,-0.000051,-0.020306,0.003108
0.297356,-0.019254,-0.027724,0.004088
0.307366,-0.023497,-0.019157,0.001981
0.317406,0.004205,-0.021372,-0.000089
0.327416,0.007407,-0.021398,0.003124
0.337456,-0.007516,-0.021344,0.002015
0.347466,-0.013921,-0.026678,0.005176
0.357506,-0.025623,-0.017014,0.001985
0.367546,0.010597,-0.023539,0.002054
0.377556,0.012736,-0.021415,0.003139
0.387596,-0.007534,-0.027752,0.001984
0.397606,-0.030952,-0.018075,0.004102
0.407646,-0.009649,-0.020254,-0.001191
0.417656,0.023385,-0.024654,0.003153
0.427697,-0.006443,-0.019217,0.003096
0.437706,-0.016060,-0.028802,0.004092
0.447747,-0.022427,-0.017019,0.000926
0.457787,0.006334,-0.023525,0.002043
0.467797,0.014864,-0.022490,0.003139
0.477837,-0.011788,-0.025612,0.004119
0.487847,-0.022437,-0.022374,0.004105
0.497887,-0.018173,-0.020237,0.000922
0.507897,0.016987,-0.025701,0.003130
0.517937,0.002091,-0.016036,0.002066
0.527947,-0.013928,-0.027731,0.001967
0.537987,-0.024563,-0.019153,0.001978
0.547997,-0.005381,-0.020283,0.002026
0.558037,0.018062,-0.022501,0.003148
0.568104,-0.004323,-0.023496,0.003082
0.578114,-0.020313,-0.024512,0.003033
0.588154,-0.026684,-0.014869,0.000924
0.598164,0.008458,-0.025663,0.000970
0.608204,0.010608,-0.019267,0.002075
0.618214,-0.008601,-0.028822,0.003045
0.628255,-0.023506,-0.023438,0.004097
0.638264,-0.013904,-0.018115,0.000944
0.648305,0.023375,-0.027852,0.002069
0.658314,0.002087,-0.018177,0.003124
0.668355,-0.022452,-0.027714,0.004080
0.678395,-0.027759,-0.019148,0.003037
0.688405,0.008464,-0.023527,0.000980
0.698445,0.015935,-0.021431,0.004216
0.708455,-0.012852,-0.024536,0.003053
0.718495,-0.022441,-0.023437,0.003032
0.728505,-0.018170,-0.019169,0.000927
0.738545,0.015923,-0.024624,0.002064
0.748555,0.008473,-0.021401,0.003127
0.758595,-0.014985,-0.025602,0.004110
0.768605,-0.024564,-0.020226,0.003041
0.778645,-0.003253,-0.021358,0.002026
0.788685,0.016992,-0.023560,0.002072
0.788685,0.016992,-0.023560,0.002072
0.808735,-0.016058,-0.027729,0.003029
0.818745,-0.024554,-0.015949,0.001993
0.828786,0.012719,-0.025672,-0.000086
0.838795,0.007411,-0.019257,0.002066
0.848836,-0.017114,-0.023449,0.001978
0.858845,-0.019223,-0.015972,0.003076
0.868886,-0.001104,-0.014958,0.002063
0.878895,0.025506,-0.028937,0.004206
0.888936,-0.022412,-0.011680,0.000951
0.898976,-0.011795,-0.026665,0.000909
0.908986,-0.025614,-0.012732,-0.000131
0.908986,-0.025614,-0.012732,-0.000131
0.929036,0.008446,-0.031013,0.003081
0.939076,-0.007526,-0.025621,0.003063
0.949086,-0.026668,-0.010613,0.004149
0.959126,-0.000038,-0.013883,-0.000066
0.969136,-0.008600,-0.024514,-0.004413
0.979176,0.022322,-0.022504,0.001023
0.989186,-0.033075,-0.012708,-0.000152
0.999226,-0.021367,-0.019159,0.000919
1.009266,0.026614,-0.010761,-0.001046
1.019276,0.004212,-0.020320,0.003120
1.029317,-0.018194,-0.028785,0.001950
1.039326,-0.018162,-0.017038,0.002006
1.039326,-0.018162,-0.017038,0.002006
1.059376,0.014845,-0.027815,-0.000091
1.069417,-0.002158,-0.008526,-0.002183
1.079426,-0.002158,-0.008526,0.000828
1.089467,-0.006443,-0.017061,-0.001167
1.099476,0.020204,-0.019309,0.004237
1.109517,-0.025666,-0.030882,-0.001285
1.109517,-0.025666,-0.030882,-0.001285
1.129567,-0.023491,-0.015943,-0.000140
