Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:04:34 PM,51,0,51
Apr 12, 2018,9:04:34 PM,49,49,50
Apr 12, 2018,9:04:34 PM,45,49,48
Apr 12, 2018,9:04:34 PM,43,49,47
Apr 12, 2018,9:04:34 PM,43,49,46
Apr 12, 2018,9:04:35 PM,44,49,45
Apr 12, 2018,9:04:35 PM,45,49,45
Apr 12, 2018,9:04:35 PM,44,49,45
Apr 12, 2018,9:04:35 PM,42,49,45
Apr 12, 2018,9:04:35 PM,42,49,44
Apr 12, 2018,9:04:36 PM,42,49,44
Apr 12, 2018,9:04:36 PM,42,49,44
Apr 12, 2018,9:04:36 PM,41,49,44
Apr 12, 2018,9:04:36 PM,43,49,44
Apr 12, 2018,9:04:36 PM,49,49,44
Apr 12, 2018,9:04:37 PM,50,50,44
Apr 12, 2018,9:04:37 PM,51,51,45
Apr 12, 2018,9:04:37 PM,52,52,45
Apr 12, 2018,9:04:37 PM,45,52,45
Apr 12, 2018,9:04:37 PM,41,52,45
Apr 12, 2018,9:04:38 PM,42,52,45
Apr 12, 2018,9:04:38 PM,44,52,44
Apr 12, 2018,9:04:38 PM,46,52,45
Apr 12, 2018,9:04:38 PM,47,52,45
Apr 12, 2018,9:04:38 PM,46,52,45
Apr 12, 2018,9:04:39 PM,47,52,45
Apr 12, 2018,9:04:39 PM,47,52,45
Apr 12, 2018,9:04:39 PM,49,52,45
Apr 12, 2018,9:04:39 PM,50,52,45
Apr 12, 2018,9:04:39 PM,49,52,45
Apr 12, 2018,9:04:40 PM,50,52,45
Apr 12, 2018,9:04:40 PM,52,52,46
Apr 12, 2018,9:04:40 PM,48,52,46
Apr 12, 2018,9:04:40 PM,46,52,46
Apr 12, 2018,9:04:40 PM,46,52,46
Apr 12, 2018,9:04:41 PM,46,52,46
Apr 12, 2018,9:04:41 PM,46,52,46
Apr 12, 2018,9:04:41 PM,46,52,46
Apr 12, 2018,9:04:41 PM,46,52,46
Apr 12, 2018,9:04:41 PM,46,52,46
Apr 12, 2018,9:04:42 PM,48,52,46
Apr 12, 2018,9:04:42 PM,50,52,46
Apr 12, 2018,9:04:42 PM,51,52,46
Apr 12, 2018,9:04:42 PM,51,52,46
Apr 12, 2018,9:04:42 PM,51,52,46
Apr 12, 2018,9:04:43 PM,50,52,46
Apr 12, 2018,9:04:43 PM,49,52,46
Apr 12, 2018,9:04:43 PM,49,52,46
Apr 12, 2018,9:04:43 PM,49,52,46
Apr 12, 2018,9:04:43 PM,48,52,46
Apr 12, 2018,9:04:44 PM,47,52,46
Apr 12, 2018,9:04:44 PM,48,52,46
Apr 12, 2018,9:04:44 PM,48,52,46
Apr 12, 2018,9:04:44 PM,51,52,46
Apr 12, 2018,9:04:44 PM,56,56,47
Apr 12, 2018,9:04:45 PM,57,57,47
Apr 12, 2018,9:04:45 PM,59,59,47
Apr 12, 2018,9:04:45 PM,57,59,47
Apr 12, 2018,9:04:45 PM,54,59,47
Apr 12, 2018,9:04:45 PM,52,59,47
Apr 12, 2018,9:04:46 PM,49,59,47
Apr 12, 2018,9:04:46 PM,52,59,47
Apr 12, 2018,9:04:46 PM,50,59,47
Apr 12, 2018,9:04:46 PM,47,59,47
Apr 12, 2018,9:04:46 PM,46,59,47
Apr 12, 2018,9:04:47 PM,46,59,47
Apr 12, 2018,9:04:47 PM,46,59,47
Apr 12, 2018,9:04:47 PM,46,59,47
Apr 12, 2018,9:04:47 PM,46,59,47
Apr 12, 2018,9:04:47 PM,48,59,47
Apr 12, 2018,9:04:48 PM,48,59,47
Apr 12, 2018,9:04:48 PM,47,59,47
Apr 12, 2018,9:04:48 PM,47,59,47
Apr 12, 2018,9:04:48 PM,47,59,47
Apr 12, 2018,9:04:48 PM,47,59,47
Apr 12, 2018,9:04:49 PM,48,59,47
Apr 12, 2018,9:04:49 PM,51,59,47
Apr 12, 2018,9:04:49 PM,55,59,47
Apr 12, 2018,9:04:49 PM,51,59,47
Apr 12, 2018,9:04:49 PM,49,59,47
Apr 12, 2018,9:04:50 PM,53,59,47
Apr 12, 2018,9:04:50 PM,54,59,48
Apr 12, 2018,9:04:50 PM,48,59,48
Apr 12, 2018,9:04:50 PM,44,59,48
Apr 12, 2018,9:04:50 PM,44,59,47
Apr 12, 2018,9:04:51 PM,43,59,47
Apr 12, 2018,9:04:51 PM,43,59,47
Apr 12, 2018,9:04:51 PM,45,59,47
Apr 12, 2018,9:04:51 PM,46,59,47
Apr 12, 2018,9:04:51 PM,48,59,47
Apr 12, 2018,9:04:52 PM,46,59,47
Apr 12, 2018,9:04:52 PM,44,59,47
Apr 12, 2018,9:04:52 PM,44,59,47
Apr 12, 2018,9:04:52 PM,43,59,47
Apr 12, 2018,9:04:52 PM,44,59,47
Apr 12, 2018,9:04:53 PM,43,59,47
Apr 12, 2018,9:04:53 PM,43,59,47
Apr 12, 2018,9:04:53 PM,44,59,47
Apr 12, 2018,9:04:53 PM,44,59,47
Apr 12, 2018,9:04:53 PM,44,59,47
Apr 12, 2018,9:04:54 PM,44,59,47
Apr 12, 2018,9:04:54 PM,43,59,47
Apr 12, 2018,9:04:54 PM,43,59,47
Apr 12, 2018,9:04:54 PM,43,59,47
Apr 12, 2018,9:04:54 PM,43,59,47
Apr 12, 2018,9:04:55 PM,45,59,47
Apr 12, 2018,9:04:55 PM,45,59,47
Apr 12, 2018,9:04:55 PM,46,59,47
Apr 12, 2018,9:04:55 PM,46,59,47
Apr 12, 2018,9:04:55 PM,45,59,47
Apr 12, 2018,9:04:56 PM,44,59,47
Apr 12, 2018,9:04:56 PM,45,59,47
Apr 12, 2018,9:04:56 PM,45,59,47
Apr 12, 2018,9:04:56 PM,44,59,47
Apr 12, 2018,9:04:56 PM,44,59,47
Apr 12, 2018,9:04:57 PM,44,59,46
Apr 12, 2018,9:04:57 PM,48,59,46
Apr 12, 2018,9:04:57 PM,51,59,47
Apr 12, 2018,9:04:57 PM,52,59,47
Apr 12, 2018,9:04:57 PM,51,59,47
Apr 12, 2018,9:04:58 PM,45,59,47
Apr 12, 2018,9:04:58 PM,44,59,47
Apr 12, 2018,9:04:58 PM,45,59,47
