Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:45:20 PM,44,0,44
Apr 12, 2018,9:45:20 PM,43,43,43
Apr 12, 2018,9:45:20 PM,43,43,43
Apr 12, 2018,9:45:20 PM,43,43,43
Apr 12, 2018,9:45:20 PM,44,44,43
Apr 12, 2018,9:45:21 PM,46,46,43
Apr 12, 2018,9:45:21 PM,47,47,44
Apr 12, 2018,9:45:21 PM,45,47,44
Apr 12, 2018,9:45:21 PM,44,47,44
Apr 12, 2018,9:45:21 PM,51,51,44
Apr 12, 2018,9:45:22 PM,55,55,45
Apr 12, 2018,9:45:22 PM,48,55,46
Apr 12, 2018,9:45:22 PM,57,57,46
Apr 12, 2018,9:45:22 PM,79,79,49
Apr 12, 2018,9:45:22 PM,88,88,51
Apr 12, 2018,9:45:23 PM,86,88,53
Apr 12, 2018,9:45:23 PM,86,88,55
Apr 12, 2018,9:45:23 PM,88,88,57
Apr 12, 2018,9:45:23 PM,90,90,59
Apr 12, 2018,9:45:23 PM,88,90,60
Apr 12, 2018,9:45:24 PM,86,90,61
Apr 12, 2018,9:45:24 PM,88,90,63
Apr 12, 2018,9:45:24 PM,84,90,64
Apr 12, 2018,9:45:24 PM,94,94,65
Apr 12, 2018,9:45:24 PM,83,94,66
Apr 12, 2018,9:45:25 PM,66,94,66
Apr 12, 2018,9:45:25 PM,65,94,65
Apr 12, 2018,9:45:25 PM,75,94,66
Apr 12, 2018,9:45:25 PM,79,94,66
Apr 12, 2018,9:45:25 PM,79,94,67
Apr 12, 2018,9:45:26 PM,102,102,68
Apr 12, 2018,9:45:26 PM,77,102,68
Apr 12, 2018,9:45:26 PM,65,102,68
Apr 12, 2018,9:45:26 PM,63,102,68
Apr 12, 2018,9:45:26 PM,77,102,68
Apr 12, 2018,9:45:27 PM,94,102,69
Apr 12, 2018,9:45:27 PM,111,111,70
Apr 12, 2018,9:45:27 PM,115,115,71
Apr 12, 2018,9:45:27 PM,111,115,72
Apr 12, 2018,9:45:27 PM,108,115,73
Apr 12, 2018,9:45:28 PM,115,115,74
Apr 12, 2018,9:45:28 PM,119,119,75
Apr 12, 2018,9:45:28 PM,115,119,76
Apr 12, 2018,9:45:28 PM,120,120,77
Apr 12, 2018,9:45:28 PM,120,120,78
Apr 12, 2018,9:45:29 PM,96,120,78
Apr 12, 2018,9:45:29 PM,83,120,78
Apr 12, 2018,9:45:29 PM,66,120,78
Apr 12, 2018,9:45:29 PM,66,120,78
Apr 12, 2018,9:45:29 PM,69,120,78
Apr 12, 2018,9:45:30 PM,68,120,77
Apr 12, 2018,9:45:30 PM,77,120,77
Apr 12, 2018,9:45:30 PM,79,120,77
Apr 12, 2018,9:45:30 PM,83,120,78
Apr 12, 2018,9:45:30 PM,75,120,77
Apr 12, 2018,9:45:31 PM,78,120,77
Apr 12, 2018,9:45:31 PM,77,120,77
Apr 12, 2018,9:45:31 PM,68,120,77
Apr 12, 2018,9:45:31 PM,64,120,77
Apr 12, 2018,9:45:31 PM,74,120,77
Apr 12, 2018,9:45:32 PM,96,120,77
Apr 12, 2018,9:45:32 PM,115,120,78
Apr 12, 2018,9:45:32 PM,120,120,79
Apr 12, 2018,9:45:32 PM,120,120,79
Apr 12, 2018,9:45:32 PM,120,120,80
Apr 12, 2018,9:45:33 PM,119,120,80
Apr 12, 2018,9:45:33 PM,120,120,81
Apr 12, 2018,9:45:33 PM,119,120,82
Apr 12, 2018,9:45:33 PM,120,120,82
Apr 12, 2018,9:45:33 PM,120,120,83
Apr 12, 2018,9:45:34 PM,120,120,83
Apr 12, 2018,9:45:34 PM,84,120,83
Apr 12, 2018,9:45:34 PM,70,120,83
Apr 12, 2018,9:45:34 PM,69,120,83
Apr 12, 2018,9:45:34 PM,69,120,83
Apr 12, 2018,9:45:35 PM,68,120,82
Apr 12, 2018,9:45:35 PM,69,120,82
Apr 12, 2018,9:45:35 PM,64,120,82
Apr 12, 2018,9:45:35 PM,63,120,82
Apr 12, 2018,9:45:35 PM,64,120,81
Apr 12, 2018,9:45:36 PM,65,120,81
Apr 12, 2018,9:45:36 PM,66,120,81
Apr 12, 2018,9:45:36 PM,77,120,81
Apr 12, 2018,9:45:36 PM,83,120,81
Apr 12, 2018,9:45:36 PM,83,120,81
Apr 12, 2018,9:45:37 PM,83,120,81
Apr 12, 2018,9:45:37 PM,83,120,81
Apr 12, 2018,9:45:37 PM,83,120,81
Apr 12, 2018,9:45:37 PM,83,120,81
Apr 12, 2018,9:45:37 PM,83,120,81
Apr 12, 2018,9:45:38 PM,83,120,81
Apr 12, 2018,9:45:38 PM,83,120,81
Apr 12, 2018,9:45:38 PM,83,120,81
Apr 12, 2018,9:45:38 PM,83,120,81
Apr 12, 2018,9:45:38 PM,83,120,81
Apr 12, 2018,9:45:39 PM,83,120,81
Apr 12, 2018,9:45:39 PM,83,120,81
Apr 12, 2018,9:45:39 PM,83,120,81
Apr 12, 2018,9:45:39 PM,83,120,81
Apr 12, 2018,9:45:39 PM,83,120,81
Apr 12, 2018,9:45:40 PM,83,120,81
Apr 12, 2018,9:45:40 PM,66,120,81
Apr 12, 2018,9:45:40 PM,51,120,81
Apr 12, 2018,9:45:40 PM,50,120,81
Apr 12, 2018,9:45:40 PM,51,120,80
Apr 12, 2018,9:45:41 PM,52,120,80
Apr 12, 2018,9:45:41 PM,63,120,80
Apr 12, 2018,9:45:41 PM,84,120,80
Apr 12, 2018,9:45:41 PM,92,120,80
Apr 12, 2018,9:45:41 PM,94,120,80
Apr 12, 2018,9:45:42 PM,92,120,80
Apr 12, 2018,9:45:42 PM,96,120,80
Apr 12, 2018,9:45:42 PM,99,120,80
Apr 12, 2018,9:45:42 PM,90,120,81
Apr 12, 2018,9:45:42 PM,68,120,80
Apr 12, 2018,9:45:43 PM,51,120,80
Apr 12, 2018,9:45:43 PM,49,120,80
Apr 12, 2018,9:45:43 PM,48,120,80
Apr 12, 2018,9:45:43 PM,47,120,79
Apr 12, 2018,9:45:43 PM,48,120,79
Apr 12, 2018,9:45:44 PM,50,120,79
Apr 12, 2018,9:45:44 PM,60,120,79
Apr 12, 2018,9:45:44 PM,64,120,79
Apr 12, 2018,9:45:44 PM,62,120,78
Apr 12, 2018,9:45:44 PM,66,120,78
Apr 12, 2018,9:45:45 PM,75,120,78
Apr 12, 2018,9:45:45 PM,77,120,78
Apr 12, 2018,9:45:45 PM,74,120,78
Apr 12, 2018,9:45:45 PM,79,120,78
Apr 12, 2018,9:45:45 PM,81,120,78
Apr 12, 2018,9:45:46 PM,64,120,78
Apr 12, 2018,9:45:46 PM,56,120,78
Apr 12, 2018,9:45:46 PM,74,120,78
Apr 12, 2018,9:45:46 PM,96,120,78
Apr 12, 2018,9:45:46 PM,120,120,78
Apr 12, 2018,9:45:47 PM,120,120,79
Apr 12, 2018,9:45:47 PM,111,120,79
Apr 12, 2018,9:45:47 PM,115,120,79
Apr 12, 2018,9:45:47 PM,119,120,79
Apr 12, 2018,9:45:47 PM,115,120,80
Apr 12, 2018,9:45:48 PM,105,120,80
Apr 12, 2018,9:45:48 PM,115,120,80
Apr 12, 2018,9:45:48 PM,111,120,80
Apr 12, 2018,9:45:48 PM,115,120,81
Apr 12, 2018,9:45:48 PM,120,120,81
Apr 12, 2018,9:45:49 PM,120,120,81
Apr 12, 2018,9:45:49 PM,120,120,81
Apr 12, 2018,9:45:49 PM,99,120,81
Apr 12, 2018,9:45:49 PM,75,120,81
Apr 12, 2018,9:45:49 PM,60,120,81
Apr 12, 2018,9:45:50 PM,56,120,81
Apr 12, 2018,9:45:50 PM,64,120,81
Apr 12, 2018,9:45:50 PM,64,120,81
Apr 12, 2018,9:45:50 PM,69,120,81
Apr 12, 2018,9:45:50 PM,69,120,81
Apr 12, 2018,9:45:51 PM,63,120,81
Apr 12, 2018,9:45:51 PM,64,120,81
Apr 12, 2018,9:45:51 PM,62,120,80
Apr 12, 2018,9:45:51 PM,60,120,80
Apr 12, 2018,9:45:51 PM,64,120,80
Apr 12, 2018,9:45:52 PM,69,120,80
Apr 12, 2018,9:45:52 PM,65,120,80
Apr 12, 2018,9:45:52 PM,54,120,80
Apr 12, 2018,9:45:52 PM,53,120,80
Apr 12, 2018,9:45:52 PM,70,120,80
Apr 12, 2018,9:45:53 PM,99,120,80
Apr 12, 2018,9:45:53 PM,115,120,80
Apr 12, 2018,9:45:53 PM,120,120,80
Apr 12, 2018,9:45:53 PM,120,120,80
Apr 12, 2018,9:45:53 PM,120,120,81
Apr 12, 2018,9:45:54 PM,115,120,81
Apr 12, 2018,9:45:54 PM,105,120,81
Apr 12, 2018,9:45:54 PM,105,120,81
Apr 12, 2018,9:45:54 PM,108,120,81
Apr 12, 2018,9:45:54 PM,105,120,81
Apr 12, 2018,9:45:55 PM,99,120,81
Apr 12, 2018,9:45:55 PM,92,120,82
Apr 12, 2018,9:45:55 PM,77,120,81
Apr 12, 2018,9:45:55 PM,62,120,81
Apr 12, 2018,9:45:55 PM,60,120,81
Apr 12, 2018,9:45:56 PM,59,120,81
Apr 12, 2018,9:45:56 PM,53,120,81
Apr 12, 2018,9:45:56 PM,66,120,81
Apr 12, 2018,9:45:56 PM,90,120,81
