Timestamp,X,Y,Z
0.01,-1.0466236,1.0370435,10.515333
0.031,-0.062270507,0.9735754,9.527388
0.051,-0.062270507,0.9735754,9.527388
0.072,0.62031007,1.6477734,8.685538
0.092,0.47181883,1.4418018,8.504714
0.113,0.18681152,1.2250525,8.411308
0.133,0.18681152,1.2250525,8.411308
0.154,0.10657837,1.2621753,8.915461
0.174,0.07065307,1.1939173,9.122629
0.194,-0.10657837,0.91010743,9.375304
0.215,-0.10657837,0.91010743,9.375304
0.236,-0.10657837,0.91010743,9.375304
0.257,0.05388794,1.3627661,9.538165
0.279,0.06346802,1.3579761,9.439969
0.299,-0.081430666,1.2657678,9.322614
0.32,-0.031135254,1.2106824,9.048384
0.341,-0.04790039,1.2178674,9.091495
0.362,-0.05508545,1.2274475,9.125025
0.383,-0.04670288,1.2166699,9.339378
0.404,-0.05508545,1.2274475,9.2818985
0.424,0.11855347,1.2645704,9.202863
0.445,0.11855347,1.2645704,9.202863
0.466,-0.0059875487,1.1927197,9.249565
0.487,-0.061072998,1.1723621,9.206455
0.508,-0.061072998,1.1723621,9.206455
0.529,-0.05269043,1.3208532,9.22801
0.552,-0.07304809,1.2789404,9.154963
0.573,-0.07304809,1.2789404,9.154963
0.594,-0.06346802,1.2011023,9.074729
0.614,-0.016765136,1.2969031,8.994495
0.635,-0.016765136,1.2969031,8.994495
0.656,-0.16286133,1.1807446,9.368119
0.677,-0.020357667,1.2765454,9.19448
0.701,0.019160157,1.2981006,9.188493
0.722,-0.09101074,1.411864,9.2328005
0.743,-0.07664063,1.3927039,9.050778
0.763,-0.07664063,1.3927039,9.050778
0.784,-0.15088624,1.4238391,9.099876
0.805,-0.09939331,1.4980847,9.158555
0.826,-0.16405883,1.5076648,8.993299
0.847,-0.18920654,1.6669335,9.444759
0.868,-0.07783814,1.8250049,9.327404
0.889,-0.023950195,1.900448,9.123827
0.91,-0.17483643,1.9459534
0.931,-0.23471192,2.1579125,8.868757
0.952,-0.24548951,2.2094054,8.93941
0.973,-0.24548951,2.2094054,8.93941
0.995,-0.07065307,2.14953,8.8460045
1.016,-0.083825685,2.151925,9.091495
1.037,-0.083825685,2.151925,9.091495
1.057,-0.08023316,2.3243666,9.51182
1.081,-0.028740235,2.4908204,9.269923
1.102,-0.028740235,2.4908204,9.269923
1.123,-0.015567627,2.6848168,8.903485
1.144,-0.17244141,2.7027795,8.9585705
1.165,-0.17244141,2.7027795,8.9585705
1.185,-0.019160157,2.818938,9.254355
1.206,-0.05628296,2.9770093,9.298663
1.227,-0.05628296,2.9770093,9.298663
1.249,-0.04550537,3.1566358,8.959768
1.269,-0.04550537,3.1566358,8.959768
1.291,-0.10777588,3.2296839,9.105865
1.312,0.0,3.382965,9.248368
1.332,-0.05987549,3.263214,9.144184
1.353,0.013172608,3.1374755,8.874744
1.374,0.013172608,3.1374755,8.874744
1.395,-0.010777588,2.838098,9.2890835
1.416,-0.07185058,2.7614574,9.321416
1.437,-0.07185058,2.7614574,9.321416
1.459,-0.11855347,2.8249254,9.139395
1.481,-0.07065307,2.9817994,9.131012
1.504,-0.07065307,2.9817994,9.131012
1.526,-0.183219,2.9530592,8.98731
1.547,-0.104183346,3.06802,9.212442
1.567,-0.104183346,3.06802,9.212442
1.588,-0.0023950196,3.2991395,9.077124
1.608,0.05029541,3.2859669,8.963361
1.629,0.05029541,3.2859669,8.963361
1.649,0.1580713,3.2799792,9.071136
1.669,0.25027955,3.4260755,9.050778
1.69,0.25027955,3.4260755,9.050778
1.71,0.35087037,3.5949242,9.142987
1.731,0.34608033,3.5973194,9.032816
1.751,0.3065625,3.6021094,8.909472
1.772,0.3065625,3.6021094,8.909472
1.792,0.1951941,3.5110986,8.9513855
1.812,0.22273682,3.5697765,8.946595
1.833,0.22273682,3.5697765,8.946595
1.853,0.05867798,3.627257,9.183702
1.874,0.061072998,3.6332445,9.153765
1.894,0.061072998,3.6332445,9.153765
1.915,0.21555176,3.6631823,9.087902
1.935,0.19279908,3.5673816,8.97294
1.956,0.19279908,3.5673816,8.97294
1.976,0.28740233,3.206931,8.946595
1.996,0.27782226,3.0835876,8.982521
2.017,0.22632934,2.7734327,9.121432
2.037,0.38919067,2.5339308,9.091495
2.058,0.16884887,2.3710694,9.150172
2.079,0.14609618,2.3662794,9.174122
2.1,0.14609618,2.3662794,9.174122
2.121,0.34488282,2.1555176,9.053174
2.141,0.30057496,1.956731,9.237591
2.162,0.30057496,1.956731,9.237591
2.183,0.4155359,1.6058606,9.3944645
2.204,0.49816406,1.5040723,9.382489
2.225,0.49816406,1.5040723,9.382489
2.245,0.5340893,1.1400293,9.062754
2.266,0.549657,1.1759546,9.1621475
2.29,0.549657,1.1759546,9.1621475
2.311,0.6227051,1.3172607,9.2818985
2.332,0.4263135,1.1208692,9.5070305
2.353,0.4263135,1.1208692,9.5070305
2.374,0.4263135,1.1208692,9.5070305
2.395,0.4263135,1.1208692,9.5070305
2.415,0.3915857,1.0633887,9.460327
2.436,0.47301635,1.0154883,9.302256
2.457,0.6167175,1.1280541,9.259146
2.477,0.6167175,1.1280541,9.259146
2.498,0.91130495,0.88855225,9.427995
2.519,1.047821,0.7723938,9.309441
2.539,1.047821,0.7723938,9.309441
2.56,1.169967,0.5616321,9.0639515
2.58,1.169967,0.5616321,9.0639515
2.601,1.1579919,0.5053491,9.018446
2.621,1.1579919,0.5053491,9.018446
2.642,1.1579919,0.5053491,9.018446
2.662,1.1579919,0.5053491,9.018446
2.682,0.97237796,1.1376343,9.049582
2.703,1.0514135,1.1208692,9.121432
2.723,1.0514135,1.1208692,9.121432
2.744,0.99872315,1.0574012,9.093889
2.765,0.6490503,0.8849597,8.966953
2.786,0.6490503,0.8849597,8.966953
2.807,0.71730834,1.0226734,9.19927
2.828,0.6059399,1.0190808,9.1202345
2.852,0.6227051,1.0741663,9.170529
2.873,0.45265868,0.98195803,9.499845
2.894,0.50894165,1.1400293,9.580078
2.915,0.50894165,1.1400293,9.580078
2.935,0.4287085,0.96519285,9.445957
2.957,0.42751098,0.8681946,9.284293
2.977,0.52450925,0.8190967,9.2747135
2.999,0.5376819,0.55803955,9.424402
3.02,1.033451,0.74365354,9.369316
3.041,1.1963123,0.74125856,9.374106
3.062,1.228645
3.082,1.3424084,0.36524048,9.783655
3.103,1.5256275,0.22632934,9.534573
3.124,1.5256275,0.22632934,9.534573
3.146,1.583108,-0.0047900393,9.111852
3.167,1.4621594,0.12813355,9.346563
3.187,1.4621594,0.12813355,9.346563
3.209,1.6310083,0.31015503,9.302256
3.23,1.6896863,0.36524048,9.116642
3.251,1.6896863,0.36524048,9.116642
3.271,1.7112415,0.2933899,8.58854
3.292,1.7878821,0.366438,8.546627
3.315,1.7878821,0.366438,8.546627
3.336,1.7842896,0.30296996,8.88672
3.357,1.5771203,0.21555176,8.988508
3.378,1.4178516,0.27901977,9.038804
3.399,1.0597961,0.8586145,9.135802
3.428,1.0597961,0.8586145,9.135802
3.471,0.8202942,1.2178674,9.313033
3.501,0.47421387,1.2011023,9.490265
3.521,0.47421387,1.2011023,9.490265
3.542,0.429906,1.2046949,9.538165
3.563,0.429906,1.2046949,9.538165
3.584,0.48618898,1.2502002,9.665101
3.604,0.48618898,1.2502002,9.665101
3.625,1.0071057,1.0071057,9.336984
3.645,1.1053015,0.8238867,9.369316
3.666,1.1053015,0.8238867,9.369316
3.686,1.3388159,0.676593,9.504635
3.707,1.4669495,0.6011499,9.707014
3.727,1.4669495,0.6011499,9.707014
3.747,1.4669495,0.6011499,9.707014
3.771,1.4669495,0.6011499,9.707014
3.792,1.4669495,0.6011499,9.707014
3.812,1.4669495,0.6011499,9.707014
3.833,1.592688,0.34847534,9.293873
3.853,1.4597644,0.36045045,9.383686
3.874,1.5388,0.5113367,9.114246
3.894,1.5388,0.5113367,9.114246
3.915,1.2597803,0.3305127,9.575288
3.935,1.3687537,0.2969824,9.515412
3.956,1.3328284,0.2323169,9.527388
3.976,1.3328284,0.2323169,9.527388
3.997,1.2346326,0.23830444,9.272318
4.017,1.0705737,0.46223876,9.284293
4.038,1.1268567,0.6167175,9.303453
4.058,1.4274316,0.9951306,9.105865
4.079,1.4801221,1.035846,9.13221
4.099,1.5220349,0.83825684,9.054371
4.12,1.5220349,0.83825684,9.054371
4.14,1.6082556,0.4646338,8.994495
