time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
1.441867,-0.011773,-0.019195,0.002013
1.451908,-0.005374,-0.018153,0.003104
1.461918,-0.009637,-0.020295,0.007355
1.471958,-0.006449,-0.020275,0.000954
1.481998,-0.006422,-0.011742,0.003131
1.492008,-0.011780,-0.022404,0.003066
1.502048,-0.004306,-0.016010,0.000981
1.512058,-0.010703,-0.019213,0.005221
1.522098,-0.005377,-0.019221,0.003099
1.532108,-0.005351,-0.009609,0.003144
1.542148,-0.011785,-0.023466,0.001993
1.552189,-0.006458,-0.023479,0.000939
1.562198,-0.012824,-0.013852,0.002035
1.582248,-0.012844,-0.020254,0.000937
1.582248,-0.012844,-0.020254,0.000937
1.592289,-0.009651,-0.020249,-0.002259
1.602298,-0.008569,-0.015996,0.000969
1.612339,-0.008580,-0.020268,0.000949
1.622379,-0.007505,-0.015995,-0.000096
1.632389,-0.008584,-0.020258,-0.001188
1.642429,-0.004320,-0.020272,-0.001176
1.652439,-0.010717,-0.021324,-0.000130
1.662479,-0.009658,-0.023458,-0.001206
1.672489,-0.001093,-0.010681,0.001015
1.682529,-0.010736,-0.027726,-0.001229
1.692569,-0.006457,-0.021328,-0.002255
1.702579,-0.009647,-0.019186,-0.001186
1.712619,-0.007521,-0.020251,-0.003321
1.722629,-0.009636,-0.014910,-0.002234
1.732669,-0.006466,-0.023453,-0.004402
1.742679,-0.009654,-0.021317,-0.002264
1.752720,-0.007515,-0.018115,-0.003311
1.762760,-0.002164,-0.009584,-0.004324
1.772770,-0.011786,-0.020232,-0.004401
1.782810,-0.006478,-0.026647,-0.006553
1.792820,-0.008568,-0.012767,-0.004357
1.802860,-0.005393,-0.020248,-0.005452
1.812870,-0.002166,-0.009579,-0.005392
1.822910,-0.006450,-0.017041,-0.005440
1.832950,-0.003267,-0.022391,-0.005456
1.842960,-0.008593,-0.021306,-0.005466
1.853000,0.003149,-0.016014,-0.003272
1.863010,0.001036,-0.007449,-0.006442
1.873050,-0.007551,-0.029852,-0.005503
1.883060,0.001003,-0.019196,-0.006497
1.893100,0.003153,-0.013873,-0.004330
1.903141,-0.000074,-0.024542,-0.004389
1.913150,-0.005372,-0.012773,-0.005416
1.923191,0.003124,-0.021323,-0.009706
1.933201,-0.004340,-0.025596,-0.004406
1.943241,-0.009669,-0.023423,-0.008683
1.953281,-0.004321,-0.017038,-0.007570
1.963291,-0.005371,-0.010621,-0.008611
1.973331,0.000997,-0.020254,-0.008639
1.983341,-0.008621,-0.031990,-0.004448
1.993381,-0.010741,-0.025555,-0.008696
2.003391,0.003161,-0.007435,-0.010709
2.013431,0.006375,-0.003189,-0.007475
2.023471,-0.011845,-0.040513,-0.006634
2.033481,-0.009693,-0.031966,-0.008724
2.043522,-0.004259,0.004311,-0.005332
2.053531,0.021343,0.013849,-0.007353
2.063572,-0.008644,-0.040533,-0.004488
2.073581,-0.018261,-0.049041,-0.005624
2.083622,-0.006368,0.015017,-0.009560
2.093662,0.029892,0.024521,-0.011552
2.103672,-0.023589,-0.049028,-0.004570
2.113712,-0.026697,-0.013751,-0.009753
2.123722,0.022441,0.026671,-0.009426
2.133762,0.008502,-0.003181,-0.010674
2.143772,-0.025627,-0.013770,-0.006545
2.153812,0.005344,0.010708,-0.009548
2.163852,-0.006489,-0.026612,-0.014031
2.173862,-0.010598,0.028929,-0.012711
2.183902,-0.003211,-0.003178,-0.003229
2.193912,-0.016042,-0.010546,-0.017186
2.213978,-0.005360,-0.003116,-0.014985
2.213978,-0.005360,-0.003116,-0.014985
2.224019,-0.009570,0.008580,-0.001054
2.234059,-0.001029,0.026818,-0.024445
2.244069,-0.014916,0.006497,-0.008556
2.254109,-0.015994,0.007613,-0.018168
2.264119,0.015051,0.051247,-0.007193
2.284169,0.007550,0.037394,-0.008348
2.284169,0.007550,0.037394,-0.008348
2.294209,-0.029812,0.024776,-0.024534
2.304249,0.005373,0.023543,-0.013761
2.314259,-0.025526,0.031154,-0.021287
2.324299,0.007493,0.018186,-0.011644
2.334309,-0.032993,0.030121,-0.023449
2.344349,0.010705,0.022437,-0.009478
2.354359,-0.024452,0.036511,-0.025532
2.364399,-0.006357,0.020367,-0.011672
2.374440,-0.005260,0.037501,-0.022270
2.384449,-0.012708,0.039641,-0.018007
2.394490,-0.007446,0.011827,-0.011715
2.404499,-0.003137,0.033212,-0.020148
2.414540,-0.011692,0.020405,-0.015959
2.424550,0.004292,0.020363,-0.018051
2.434590,-0.009534,0.030009,-0.015908
2.444630,-0.002060,0.035329,-0.016930
2.454640,-0.003242,-0.006311,-0.018198
2.464680,-0.006359,0.024684,-0.021265
2.474690,0.011800,0.034191,-0.011556
2.494740,-0.024473,0.023650,-0.015979
2.494740,-0.024473,0.023650,-0.015979
2.504780,0.046929,0.024516,-0.022187
2.514821,-0.034189,-0.015782,-0.026874
2.524830,0.001023,-0.006330,-0.017119
2.534871,0.024613,0.043771,-0.013612
2.544880,-0.026775,-0.028586,-0.034392
2.564930,-0.021271,0.033322,-0.030879
2.564930,-0.021271,0.033322,-0.030879
2.574971,0.036086,-0.047036,-0.015078
2.585011,-0.034208,-0.024340,-0.023710
2.595021,0.029837,0.008538,-0.019105
2.605061,-0.007604,-0.041534,-0.019445
2.615071,0.004165,-0.024480,-0.020400
2.625111,0.004177,-0.021286,-0.018249
2.635151,0.008431,-0.021270,-0.024646
2.645161,-0.001177,-0.034115,-0.011915
2.655201,0.010531,-0.037336,-0.016171
2.665211,0.006313,-0.019152,-0.019301
2.675251,0.010536,-0.037351,-0.012966
2.685261,0.005240,-0.021280,-0.020382
2.695301,0.009470,-0.036270,-0.015100
2.705342,-0.002230,-0.026610,-0.017223
2.715352,0.021239,-0.019216,-0.016055
2.725392,0.002049,-0.025597,-0.008661
2.735402,0.012649,-0.038376,-0.023647
2.745442,-0.000040,-0.006337,-0.014985
2.755452,0.019098,-0.020257,-0.020339
2.775532,-0.003272,-0.013756,-0.024643
2.775532,-0.003272,-0.013756,-0.024643
2.785542,0.011688,-0.004234,-0.016011
2.795582,-0.004378,-0.027631,-0.025780
2.805592,-0.011801,-0.015875,-0.022540
2.815632,-0.003270,-0.011610,-0.026769
2.825642,0.010643,0.004323,-0.018110
2.845723,-0.015031,-0.026533,-0.024736
2.845723,-0.015031,-0.026533,-0.024736
2.855732,0.016996,-0.003107,-0.032014
2.865773,-0.014945,0.001202,-0.018195
2.875782,-0.009667,-0.008350,-0.034249
2.885823,0.020215,-0.001033,-0.021313
2.895832,-0.017148,-0.020109,-0.026848
