Timestamp,X,Y,Z
0.004,0.21674927,0.5017566,8.978929
0.025,0.21674927,0.5017566,8.978929
0.045,0.067060545,2.5471032,9.377699
0.066,0.8071216,2.3315516,8.27599
0.086,1.2813355,1.778302,8.310718
0.107,1.2813355,1.778302,8.310718
0.127,1.2813355,1.778302,8.310718
0.148,1.2813355,1.778302,8.310718
0.169,0.35925293,1.9854712,8.975336
0.19,0.37721556,2.3411317,8.842412
0.211,0.6011499,2.0549269,8.468789
0.232,0.42391846,1.895658,8.618478
0.253,0.42391846,1.895658,8.618478
0.274,0.42391846,1.895658,8.618478
0.295,0.42391846,1.895658,8.618478
0.316,0.26824218,2.0585194,9.254355
0.337,0.23590942,2.0213964,9.111852
0.357,0.23590942,2.0213964,9.111852
0.378,0.23590942,2.0213964,9.111852
0.399,0.23590942,2.0213964,9.111852
0.419,0.49936157,1.8788928,8.92025
0.44,0.49936157,1.8788928,8.92025
0.461,0.44667113,1.6872913,9.080716
0.482,0.44667113,1.6872913,9.080716
0.504,0.44667113,1.6872913,9.080716
0.525,0.5053491,1.7555493,9.085506
0.546,0.27901977,1.771117,9.126222
0.566,0.27901977,1.771117,9.126222
0.587
0.608,0.3412903,1.9830762,9.127419
0.629,0.3412903,1.9830762,9.127419
0.649,0.30177248,2.1207898,9.17532
0.67,0.30177248,2.1207898,9.17532
0.691,0.30177248,2.1207898,9.17532
0.711,0.4263135,2.0848646,8.98731
0.732,0.36045045,2.074087,9.103469
0.752,0.36045045,2.074087,9.103469
0.772,0.36045045,2.074087,9.103469
0.793,0.36045045,2.074087,9.103469
0.813,0.4538562,2.1112096,8.889115
0.834,0.42511597,2.1076171,9.147778
0.855,0.42511597,2.1076171,9.147778
0.876,0.42511597,2.1076171,9.147778
0.896,0.42511597,2.1076171,9.147778
0.917,0.549657,1.848955,8.993299
0.937,0.53528684,1.9196081,9.105865
0.958,0.53528684,1.9196081,9.105865
0.979,0.4682263,2.0872595,8.893905
0.999,0.44906616,2.0477417,8.8963
1.02,0.4646338,2.0381615,8.940608
1.041,0.4418811,2.039359,8.990903
1.062,0.4418811,2.039359,8.990903
1.083,0.4418811,2.039359,8.990903
1.105,0.4418811,2.039359,8.990903
1.126,0.4179309,1.9950513,9.174122
1.146,0.3939807,2.0561242,9.028027
1.167,0.3939807,2.0561242,9.028027
1.188,0.3939807,2.0561242,9.028027
1.209,0.43110353,2.0190015,8.929831
1.229,0.43110353,2.0190015,8.929831
1.249,0.4670288,1.8705102,9.051976
1.27,0.554447,1.8262024,9.071136
1.29,0.554447,1.8262024,9.071136
1.311,0.554447,1.8262024,9.071136
1.331,0.554447,1.8262024,9.071136
1.352,0.40595582,1.9303857,9.045989
1.372,0.45026368,1.9938538,8.957373
1.393,0.45026368,1.9938538,8.957373
1.413,0.30296996,1.9746937,9.085506
1.434,0.32692015,1.9890637,9.109457
1.455,0.32692015,1.9890637,9.109457
1.476,0.34009278,1.8429675,9.226812
1.497,0.34009278,1.8429675,9.226812
1.517,0.36524048,1.9184107,9.093889
1.538,0.44906616,2.0333717,8.87714
