time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
0.004438,-0.009661,-0.026682,0.003052
0.014479,0.006370,-0.009637,0.001040
0.024488,-0.006455,-0.022411,0.000944
0.034529,-0.012854,-0.024531,0.001985
0.044569,-0.017111,-0.022381,0.001983
0.054579,-0.009660,-0.024531,-0.000143
0.064619,-0.003243,-0.017082,0.000978
0.074629,0.002080,-0.019235,0.000983
0.084669,-0.011782,-0.024555,0.006261
0.094679,-0.021405,-0.033042,0.000853
0.104719,-0.005370,-0.014934,-0.000085
0.114729,0.003162,-0.012826,-0.000052
0.124769,-0.008588,-0.023477,0.002002
0.134809,-0.019257,-0.027714,0.001952
0.144819,-0.008583,-0.022414,0.003075
0.154860,-0.002165,-0.013891,0.003133
0.164869,-0.001115,-0.019229,0.002042
0.174910,-0.012852,-0.025614,0.005184
0.184919,-0.018184,-0.024509,0.000902
0.194960,-0.009642,-0.018124,-0.000112
0.205000,0.005278,-0.018167,-0.001140
0.215010,-0.001115,-0.019229,0.002042
0.225050,-0.011796,-0.028816,0.004104
0.235060,-0.012867,-0.029876,0.003028
0.245100,-0.002170,-0.013876,-0.000072
0.255110,0.004213,-0.018169,-0.000074
0.265150,-0.009650,-0.023483,0.004135
0.275190,-0.015001,-0.030937,0.003017
0.285200,-0.007525,-0.023470,-0.000132
0.295240,0.003162,-0.012826,-0.000052
0.305250,-0.001105,-0.016031,0.003126
0.315290,-0.019248,-0.025588,0.004099
0.325300,-0.011801,-0.029879,0.003031
0.335340,-0.004296,-0.013884,0.003127
0.345350,-0.000047,-0.018165,0.002050
0.355391,-0.009647,-0.022416,0.004140
0.365431,-0.018186,-0.025582,0.001965
0.375441,-0.002181,-0.019226,0.002039
0.385481,-0.000036,-0.014966,0.003134
0.395491,-0.005381,-0.020283,0.002026
0.405531,-0.009653,-0.025629,0.006261
0.415541,-0.012852,-0.024536,0.003053
0.425581,-0.003243,-0.017082,0.000978
0.435621,0.003145,-0.020311,0.002049
0.445631,-0.010714,-0.020256,-0.000125
0.455671,-0.017124,-0.027726,0.003026
0.465681,-0.005392,-0.024560,0.003074
0.475721,0.002103,-0.011764,0.002087
0.485731,-0.003256,-0.022426,0.002021
0.495771,-0.010713,-0.022412,0.004137
0.505812,-0.020311,-0.023439,0.001969
0.515821,-0.005377,-0.017064,-0.001164
0.525862,0.004215,-0.018174,0.000994
0.535872,-0.007521,-0.022407,0.000941
0.545912,-0.013919,-0.025605,0.004113
0.555922,-0.008586,-0.023482,0.003070
0.565962,-0.006424,-0.011737,0.002063
0.575972,-0.002193,-0.022420,-0.000112
0.586012,-0.008579,-0.020273,0.002017
0.596052,-0.016048,-0.023453,0.001981
0.606062,-0.005387,-0.022419,0.002015
0.616102,-0.002171,-0.016027,0.003123
0.616102,-0.002171,-0.016027,0.003123
0.636152,-0.012849,-0.024546,0.005189
0.646162,-0.013912,-0.022397,0.003060
0.656202,0.001038,-0.010688,0.001021
0.666243,-0.004316,-0.020287,0.002029
0.676252,-0.007511,-0.020282,0.003088
0.686293,-0.010731,-0.027742,0.001976
0.696302,-0.011773,-0.019195,0.002013
0.706343,-0.000041,-0.014951,-0.000071
0.716352,-0.011781,-0.021326,0.000935
0.726393,-0.012845,-0.022405,0.004131
0.736433,-0.009653,-0.023473,0.001999
0.746443,-0.003235,-0.014951,0.002057
0.756483,-0.006455,-0.022411,0.000944
0.766493,-0.011787,-0.023461,0.000925
0.776533,-0.014985,-0.024524,0.001979
0.776533,-0.014985,-0.024524,0.001979
0.796583,-0.003238,-0.016019,0.002052
0.806593,-0.010717,-0.021324,-0.000130
0.816633,-0.011791,-0.025602,0.001983
0.826674,-0.009657,-0.023463,-0.000138
0.836701,-0.001099,-0.013895,0.003136
0.836701,-0.001099,-0.013895,0.003136
0.856751,-0.009649,-0.021332,0.000941
0.856751,-0.009649,-0.021332,0.000941
0.876801,-0.007511,-0.020282,0.003088
0.876801,-0.007511,-0.020282,0.003088
0.886842,-0.001093,-0.010681,0.001015
0.906892,-0.007516,-0.021344,0.002015
0.906892,-0.007516,-0.021344,0.002015
0.926942,-0.005377,-0.019221,0.003099
0.926942,-0.005377,-0.019221,0.003099
0.936982,0.002100,-0.012832,0.002082
0.957032,-0.006466,-0.026682,0.000924
0.967072,-0.006449,-0.020275,0.000954
0.977082,-0.002172,-0.016022,0.002055
0.987122,0.001007,-0.022440,0.002033
0.997132,-0.012855,-0.024526,0.000917
0.997132,-0.012855,-0.024526,0.000917
1.007172,-0.009659,-0.025609,0.001989
1.017182,-0.001112,-0.019239,0.004179
1.037232,-0.009662,-0.025599,-0.000148
1.037232,-0.009662,-0.025599,-0.000148
1.047273,-0.010721,-0.024543,0.003059
1.057313,-0.011791,-0.025602,0.001983
1.077363,-0.006444,-0.019212,0.002028
1.077363,-0.006444,-0.019212,0.002028
1.087373,-0.014983,-0.022378,-0.000147
1.097413,-0.010715,-0.022407,0.003069
1.107423,-0.006444,-0.019212,0.002028
1.117463,-0.001098,-0.012822,0.002073
1.127503,-0.004330,-0.025627,0.002003
1.137513,-0.012848,-0.022395,0.001995
1.147553,-0.006462,-0.025620,0.001997
1.157563,-0.001099,-0.013895,0.003136
1.177613,-0.012868,-0.029871,0.001960
1.177613,-0.012868,-0.029871,0.001960
1.187653,-0.010710,-0.020266,0.002011
