Timestamp,X,Y,Z
0.012,0.7867639,2.090852,8.611293
0.033,0.34248778,2.2309606,8.983718
0.053,0.16166382,2.2956262,9.140592
0.073,0.30416748,2.706372,9.0639515
0.094,0.6251001,2.7470875,8.775352
0.114,0.6251001,2.7470875,8.775352
0.135,0.5831873,2.4225624,8.671168
0.156,0.6658154,2.393822,8.713081
0.176,0.62989014,2.3614893,8.897497
0.197,0.62989014,2.3614893,8.897497
0.217,0.5867798,2.2501209,8.849597
0.238,0.5867798,2.2501209,8.849597
0.258,0.48139894,2.339934,9.035212
0.279,0.48139894,2.339934,9.035212
0.299,0.48139894,2.339934,9.035212
0.32,0.48139894,2.339934,9.035212
0.341,0.34967285,2.3662794,8.976533
0.362,0.47062135,2.430945,8.834029
0.382,0.4047583,2.396217,8.87235
0.403,0.3939807,2.4405248,8.923842
0.423,0.42751098,2.450105,9.074729
0.444,0.32572266,2.3411317,9.010063
0.465,0.36284545,2.3315516,8.968151
0.487,0.4394861,2.2525158,8.981323
0.508,0.42511597,2.2525158,9.115444
0.529,0.36404297,2.2800586,9.164542
0.549,0.45026368,2.3327491,8.874744
0.57,0.38559815,2.274071,8.90109
0.591,0.3412903,2.2513185,8.965755
0.613,0.3412903,2.2513185,8.965755
0.634,0.30895752,2.347119,9.044791
0.654,0.38679564,2.3459215,8.869955
0.674,0.38679564,2.3459215,8.869955
0.695,0.3197351,2.2608984,9.099876
0.716,0.3796106,2.2932312,9.084309
0.736,0.3796106,2.2932312,9.084309
0.756,0.3676355,2.3064039,8.971744
0.777,0.31494507,2.2561083,8.984916
0.797,0.31494507,2.2561083,8.984916
0.818,0.36524048,2.3363416,8.90588
0.838,0.3197351,2.386637,8.892708
0.859,0.3305127,2.3555017,8.8951025
0.879,0.41074586,2.1902454,8.93462
0.9,0.3903882,2.1483326,9.025631
0.92,0.429906,2.227368,8.9585705
0.94,0.429906,2.227368,8.9585705
0.961,0.429906,2.227368,8.9585705
0.982,0.366438,2.337539,9.0567665
1.003,0.32572266,2.262096,9.061557
1.023,0.23830444,2.2453308,9.114246
1.044,0.31494507,2.2728736,9.119037
1.065,0.31494507,2.2728736,9.119037
1.086,0.31494507,2.2501209,9.172925
1.108,0.31494507,2.2501209,9.172925
1.129,0.29099488,2.3028114,8.996891
1.149,0.27542725,2.3135889,8.9585705
1.17,0.2826123,2.3650818,8.952583
1.191,0.2826123,2.3650818,8.952583
1.212,0.3329077,2.2944288,8.945398
1.236,0.3915857,2.2704785,8.911868
1.257,0.45505372,2.2165906,8.984916
1.278,0.38320312,2.1818628,8.964558
1.303,0.3927832,2.1782703,8.904682
1.324,0.3927832,2.1782703,8.904682
1.345,0.3903882,2.2070105,8.994495
1.369,0.40595582,2.1531227,8.995693
1.39,0.31374756,2.1207898,9.053174
1.413,0.3329077,2.262096,9.080716
1.436,0.29578492,2.2465284,9.013656
1.457,0.29578492,2.2465284,9.013656
1.48,0.3568579,2.3566992,8.884325
1.501,0.36045045,2.3087988,8.998089
1.522,0.36045045,2.3087988,8.998089
1.543,0.37721556,2.1686902,8.937016
1.566,0.3927832,2.13037,9.055569
1.587,0.3568579,2.151925,9.080716
1.608,0.40835083,2.2129982,9.041199
1.629,0.4035608,2.2800586,9.001681
1.65,0.3820056,2.2776635,9.0639515
1.671,0.33410522,2.3291564,8.983718
1.691,0.35925293,2.4896228,8.975336
1.716,0.35206786,2.4680676,8.914263
1.737,0.42152345,2.5027955,8.932225
1.758,0.3580554,2.4022045,9.001681
1.782,0.4658313,2.5087829,8.998089
1.802,0.4658313,2.5087829,8.998089
1.823,0.57480466,2.5602758,8.935818
1.844,0.5628296,2.6249413,8.937016
1.866,0.5628296,2.6249413,8.937016
