Timestamp,X,Y,Z
0.009,0.16765137,0.859812,9.259146
0.034,0.16765137,0.859812,9.259146
0.055,0.14968872,0.81310916,9.202863
0.075,0.15208374,0.6873706,9.178912
0.096,0.15208374,0.6873706,9.178912
0.116,0.15208374,0.6873706,9.178912
0.137,0.3544629,0.77718383,9.177715
0.157,0.26345214,0.68497556,9.163344
0.178,0.26345214,0.68497556,9.163344
0.198,0.3580554,0.74604857,9.19448
0.218,0.36045045,0.7855664,9.3309965
0.239,0.36045045,0.7855664,9.3309965
0.259,0.32572266,0.60833496,9.226812
0.28,0.20237915,0.6610254,9.398057
0.3,0.24189697,0.5125342,9.303453
0.321,0.183219,0.6394702,9.263935
0.342,0.17723145,0.671803,9.22801
0.362,0.11615845,0.5508545,9.105865
0.383,0.11615845,0.5508545,9.105865
0.403,0.064665526,0.674198,9.16095
0.424,0.10538086,1.1364368,9.395661
0.444,0.10538086,1.1364368,9.395661
0.464,0.1844165,1.2837305,9.360934
0.485,0.25985962,1.3100756,9.410031
0.505,0.26584718,1.4154565,9.406439
0.526,0.33769774,1.5902929,9.297466
0.546,0.36284545,1.7639319,9.425599
0.567,0.34009278,1.8226099,9.411229
0.587,0.42751098,2.286046,9.347761
0.608,0.39757323,2.4764502,9.376501
0.628,0.26824218,2.7470875,9.384884
0.649,0.26824218,2.7470875,9.384884
0.67,0.43589357,3.4045203,9.558523
0.69,0.41074586,3.446433,9.297466
0.711,0.41074586,3.446433,9.297466
0.731,0.5173242,3.6775525,9.460327
0.751,0.50774413,3.7601807,9.24238
0.773,0.50774413,3.7601807,9.24238
0.793,0.57480466,3.9158568,8.927435
0.813,0.5340893,4.040398,8.971744
0.834,0.99872315,4.0607557,8.784931
0.854,0.7256909,4.237987,9.220825
0.875,0.64186525,4.343368,9.089099
0.895,0.5053491,4.372108,9.074729
0.916,0.25506958,4.372108,9.157357
0.936,0.07903565,4.399651,8.938213
0.957,0.19878662,4.538562,8.7262535
0.977,0.19878662,4.538562,8.7262535
0.998,0.37122804,4.352948,8.514295
1.018,0.4514612,4.247567,8.420889
1.038,0.5221143,4.1589513,8.423284
1.059,0.69575316,4.1805067,8.59333
1.079,0.69575316,4.1805067,8.59333
1.1,0.65623534,4.028423,8.610095
1.12,0.5053491,3.69791,8.784931
1.141,0.30057496,3.505111,8.873548
1.161,0.31734008,3.4500256,8.861572
1.182,0.58558226,3.354225,8.868757
1.202,0.6658154,3.317102,8.865165
1.223,0.6059399,3.234474,8.869955
1.243,0.6059399,3.234474,8.869955
1.263,0.43110353,3.1087353,9.017248
1.284,0.40236327,2.8740234,9.062754
1.304,0.40236327,2.8740234,9.062754
1.325,0.40595582,2.821333,9.105865
1.345,0.44427612,2.7662475,9.038804
1.366,0.47421387,2.7806177,8.969348
1.387,0.47181883,2.7937903,9.022038
1.407,0.50894165,2.6596692,8.941806
1.428,0.50894165,2.6596692,8.941806
1.448,0.5412744,2.6908045,9.024433
1.468
1.489,0.671803,2.5710535,9.183702
1.509,0.671803,2.5710535,9.183702
1.53,0.8705896,2.4153771,9.231603
1.55,1.0226734,2.3806493,9.310638
1.571,1.0226734,2.3806493,9.310638
1.591,0.97597045,2.2261705,9.49266
1.612,0.9699829,1.9423609,9.328601
1.632,0.9699829,1.9423609,9.328601
1.653,1.219065,2.1615052,9.080716
1.673,1.2933105,2.2369483,8.9585705
1.694,1.2298425,2.242936,8.90588
1.714,1.2789404,2.3315516,8.711884
1.735,1.4262341,2.4584875,8.659193
1.755,1.4621594,2.4716601,8.63644
1.775,1.6238233,2.654879,8.719069
1.796,1.6681311,2.7051744,8.714278
1.816,1.9172131,2.630929,8.775352
1.837,1.9172131,2.630929,8.775352
1.857,1.8693128,2.430945,9.174122
1.878,1.9351758,2.2118006,9.249565
1.898,2.0597167,2.1615052,9.18011
1.919,2.2561083,2.1435425,9.069939
1.939,1.8836828,2.210603,9.322614
1.959,1.8836828,2.210603,9.322614
1.98,1.6310083,2.1902454,9.19927
2.0,1.5579602,2.3123913,9.211246
2.021,1.5795153,2.3662794,9.13221
2.041,1.5232325,2.318379,8.993299
2.062,1.4897021,2.2525158,9.004076
2.082,1.472937,2.166295,8.98731
2.103,1.472937,2.166295,8.98731
2.123,1.6393908,2.0190015,8.8484
2.144,1.9806812,1.9399658,9.086704
2.164,1.9806812,1.9399658,9.086704
2.184,2.0441492,1.6932788,9.19448
2.205,2.1100123,1.660946,9.344169
2.226,2.2513185,1.6801062,9.431587
2.246,2.2129982,1.6274158,9.51661
2.267,2.0381615,1.3052857,9.105865
2.287,2.0381615,1.3052857,9.105865
2.308,1.9962487,1.5028747,9.43518
2.328,1.9962487,1.5028747,9.43518
2.348,2.5423133,1.8717078,9.170529
2.369,2.5423133,1.8717078,9.170529
2.389,2.5147705,2.1686902,9.237591
2.41,2.14953,2.0549269,9.187295
2.43,2.14953,2.0549269,9.187295
2.45,1.785487,2.074087,9.177715
2.471,1.783092,2.4716601,8.841214
2.491,1.783092,2.4716601,8.841214
2.512,1.5148499,2.718347,9.105865
2.532,1.3711487,2.7375073,9.148974
2.553,1.3939013,2.6321266,9.054371
2.573,1.6298108,2.4956102,8.880733
2.594,1.6753162,2.193838,8.85798
2.614,1.6417859,2.15911,8.965755
2.634,1.6417859,2.15911,8.965755
2.655,2.2956262,2.3950195,9.3309965
2.676,2.6464965,1.8094373,9.066346
2.696,2.6464965,1.8094373,9.066346
2.717,2.4908204,1.8082397,9.159752
2.737,3.1350806,1.7687219,8.794512
2.758,3.2680042,1.7603394,8.626861
2.778,3.1686108,2.0417542,8.935818
2.799,2.990182,1.729204,8.793314
2.819,2.990182,1.729204,8.793314
2.84,2.687212,1.7507592,8.945398
2.86,2.9291089,1.8106347,9.127419
2.88,3.1231055,1.8525476,9.123827
2.901,3.05844,1.775907,9.599238
2.921,2.962639,1.6741186,9.568103
2.942,2.6536818,1.5555652,9.944121
2.962,2.6536818,1.5555652,9.944121
2.983,2.090852,1.22625,9.745335
3.003,1.7160316,1.5591577,9.736952
3.023,1.7160316,1.5591577,9.736952
3.044,1.1148816,1.8681152,9.441167
3.064,0.93286014,2.0585194,9.377699
3.085,0.9939331,1.9411633,9.29028
3.106,0.9939331,1.9411633,9.29028
3.126,0.7604187,1.890868,8.915461
3.147,0.671803,2.2094054,9.279503
3.167,0.671803,2.2094054,9.279503
3.188,1.2621753,2.2189856,9.474697
3.209,1.3184582,2.2393432,9.539363
3.23,1.2729529,1.6094531,9.638756
3.25,1.2729529,1.6094531,9.638756
3.271,1.2729529,1.6094531,9.638756
3.292,1.9555335,1.409469,9.395661
3.312,1.780697,1.3591735,9.031619
3.333,1.8776953,1.5040723,9.062754
3.353,2.3495142,1.8800904,8.781339
3.374,2.4728577,2.0872595,8.948991
3.394,2.4560926,2.1615052,9.114246
3.42,2.0453467,1.6836988,9.231603
3.448,2.0453467,1.6836988,9.231603
3.468,2.1363573,0.8634045,9.709409
3.489,2.2118006,1.2490027,9.9644785
3.509,2.1603076,1.275348,9.998009
3.53,1.5807129,1.1029065,9.969269
3.55,1.4980847,1.1232642,9.912986
3.571,1.5615528,1.4418018,9.76689
3.591,1.5615528,1.4418018,9.76689
3.611,2.242936,1.729204,9.376501
3.632,2.3806493,1.6992663,9.295071
3.652,2.3806493,1.6992663,9.295071
3.673,2.1435425,1.7938696,9.24717
3.693,2.0549269,2.034569,9.190887
3.714,2.066902,2.1195922,9.129814
3.734,2.0369642,2.2872436,9.265133
3.755,1.9746937,2.2321582,9.20885
3.775,1.9291883,2.2501209,9.181308
3.796,1.7842896,2.1315675,9.22801
3.816,1.8525476,2.0800745,9.16095
3.837,2.1411474,2.098037,9.066346
3.857,2.1411474,2.098037,9.066346
3.878,2.0968397,2.3650818,9.262738
3.898,2.0501368,2.4249573,9.341774
3.919,2.0501368,2.4249573,9.341774
3.939,2.46208,2.0621119,9.259146
3.959,2.4908204,2.1531227,9.655521
3.98,2.4908204,2.1531227,9.655521
4.0,2.2165906,1.783092,9.845925
4.021,2.3638842,1.4274316,9.618399
4.041,2.4560926,1.3807287,9.3453665
4.062,2.499203,1.7687219,9.380094
4.082,2.4213648,1.9818786,9.298663
4.103,2.4704626,2.039359,9.251961
4.123,2.46687,2.0680993,9.22322
4.143,2.5315356,1.8753003,9.245973
4.164,2.9087512,1.6058606,8.874744
4.184,2.9087512,1.6058606,8.874744
4.205,2.5530908,1.8190173,9.243578
4.225,2.3207738,1.6920813,9.159752
4.246,2.266886,1.771117,9.293873
4.266,2.4776478,1.7902771,9.005274
4.287,2.6668541,2.15432,9.126222
4.307,2.6668541,2.15432,9.126222
4.328,2.6273365,2.017804,9.220825
4.348,2.5854235,1.7938696,9.267529
4.369,2.6057813,1.7687219,9.255553
4.389,2.7255323,1.9926562,9.402846
4.41,2.6979895,2.13037,9.390872
4.43,2.511178,2.2022204,9.2747135
4.451,2.511178,2.2022204,9.2747135
4.471,1.7914746,2.2776635,9.401649
4.491,1.5088623,2.4920177,9.22322
4.512,1.5088623,2.4920177,9.22322
4.532,1.348396,2.4824378,9.262738
4.553,1.3208532,2.4117846,9.108259
4.573,1.2094848,2.3135889,9.186097
