Timestamp,X,Y,Z
0.017,0.14968872,0.1951941,9.148974
0.046,-0.05748047,0.29099488,9.639954
0.067,0.10657837,0.1484912,9.265133
0.088,0.10657837,0.1484912,9.265133
0.108,0.17244141,0.305365,9.034014
0.129,0.17244141,0.305365,9.034014
0.15,0.0059875487,0.26225463,9.398057
0.171,0.0059875487,0.26225463,9.398057
0.192,0.05508545,0.2826123,9.402846
0.213,-0.11256592,0.29578492,9.691446
0.234,0.08981323,0.30776,9.375304
0.256,0.1353186,0.11615845,9.17532
0.277,0.1353186,0.11615845,9.17532
0.298,0.12693603,0.123343505,9.139395
0.319,-0.020357667,0.3161426,9.451944
0.34,-0.020357667,0.3161426,9.451944
0.361,-0.020357667,0.3161426,9.451944
0.382,-0.020357667,0.3161426,9.451944
0.403,-0.032332763,0.21794678,9.53098
0.423,0.19399658,0.3221301
0.444,0.05149292,0.31135255,9.401649
0.464,0.13891113,0.24069947,8.977731
0.484,-0.022752685,0.28740233,9.5070305
0.505,0.19758911,0.24788453,8.975336
0.525,-0.041912843,0.26584718,9.46392
0.546,0.22992188,0.28859985,9.055569
0.566,0.016765136,0.19160156,9.469907
0.587,0.016765136,0.19160156,9.469907
0.607,0.068258055,0.34608033,9.496252
0.628,-0.08741821,0.29817992,9.484278
0.648,-0.08741821,0.29817992,9.484278
0.669,0.23710693,0.31255004,9.042397
0.689,0.20237915,0.22632934,9.022038
0.709,0.20237915,0.22632934,9.022038
0.73,0.16525635,0.24788453,9.091495
0.75,0.029937744,0.30895752,9.471105
0.771,0.12813355,0.17244141,9.471105
0.791
0.811,0.25985962,0.2215393,8.937016
0.832,-0.05748047,0.28979737,9.523795
0.852,-0.05748047,0.28979737,9.523795
0.873,0.32452515,0.33650026,8.820857
0.893,0.16166382,0.14370117,9.178912
0.914,0.16166382,0.14370117,9.178912
0.934,0.13891113,0.17962646,9.263935
0.955,0.038320314,0.3065625,9.356144
0.975,-0.13891113,0.2215393,9.655521
0.996,0.082628176,0.34847534,9.360934
1.016,0.05867798,0.15447876,9.352551
1.037,0.3197351,0.32093263,8.808882
1.057,0.0011975098,0.15328126,9.453142
1.077,0.16765137,0.3293152,9.095087
1.098,-0.0011975098,0.1580713,9.411229
1.118,-0.0011975098,0.1580713,9.411229
1.139,-0.07664063,0.27782226,9.577683
1.159,-0.016765136,0.2826123,9.517808
1.18,-0.016765136,0.2826123,9.517808
1.2,0.28500733,0.33889526,8.85798
1.221,0.15088624,0.16525635,9.283095
1.241,0.15088624,0.16525635,9.283095
1.261,0.10059082,0.16405883,9.24717
1.282,0.11615845,0.3185376,9.366921
1.302,-0.14250366,0.27542725,9.666299
1.323,0.11496094,0.29937744,9.250763
1.343,0.015567627,0.18082398,9.422007
