Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:33:34 PM,111,111,76
Apr 12, 2018,9:33:34 PM,108,111,76
Apr 12, 2018,9:33:34 PM,111,111,76
Apr 12, 2018,9:33:35 PM,115,115,77
Apr 12, 2018,9:33:35 PM,74,115,77
Apr 12, 2018,9:33:35 PM,59,115,76
Apr 12, 2018,9:33:35 PM,56,115,76
Apr 12, 2018,9:33:35 PM,57,115,76
Apr 12, 2018,9:33:36 PM,56,115,76
Apr 12, 2018,9:33:36 PM,66,115,76
Apr 12, 2018,9:33:36 PM,78,115,76
Apr 12, 2018,9:33:36 PM,79,115,76
Apr 12, 2018,9:33:36 PM,94,115,76
Apr 12, 2018,9:33:37 PM,69,115,76
Apr 12, 2018,9:33:37 PM,54,115,76
Apr 12, 2018,9:33:37 PM,54,115,75
Apr 12, 2018,9:33:37 PM,53,115,75
Apr 12, 2018,9:33:37 PM,53,115,75
Apr 12, 2018,9:33:38 PM,55,115,75
Apr 12, 2018,9:33:38 PM,70,115,75
Apr 12, 2018,9:33:38 PM,92,115,75
Apr 12, 2018,9:33:38 PM,105,115,75
Apr 12, 2018,9:33:38 PM,108,115,75
Apr 12, 2018,9:33:39 PM,120,120,76
Apr 12, 2018,9:33:39 PM,120,120,76
Apr 12, 2018,9:33:39 PM,120,120,77
Apr 12, 2018,9:33:39 PM,70,120,77
Apr 12, 2018,9:33:39 PM,66,120,76
Apr 12, 2018,9:33:40 PM,79,120,76
Apr 12, 2018,9:33:40 PM,83,120,76
Apr 12, 2018,9:33:40 PM,81,120,77
Apr 12, 2018,9:33:40 PM,73,120,76
Apr 12, 2018,9:33:40 PM,74,120,76
Apr 12, 2018,9:33:41 PM,75,120,76
Apr 12, 2018,9:33:41 PM,83,120,77
Apr 12, 2018,9:33:41 PM,83,120,77
Apr 12, 2018,9:33:41 PM,69,120,76
Apr 12, 2018,9:33:41 PM,57,120,76
Apr 12, 2018,9:33:42 PM,62,120,76
Apr 12, 2018,9:33:42 PM,84,120,76
Apr 12, 2018,9:33:42 PM,115,120,77
Apr 12, 2018,9:33:42 PM,119,120,77
Apr 12, 2018,9:33:42 PM,86,120,77
Apr 12, 2018,9:33:43 PM,65,120,77
Apr 12, 2018,9:33:43 PM,61,120,77
Apr 12, 2018,9:33:43 PM,59,120,77
Apr 12, 2018,9:33:43 PM,60,120,76
Apr 12, 2018,9:33:43 PM,61,120,76
Apr 12, 2018,9:33:44 PM,77,120,76
Apr 12, 2018,9:33:44 PM,83,120,76
Apr 12, 2018,9:33:44 PM,65,120,76
Apr 12, 2018,9:33:44 PM,61,120,76
Apr 12, 2018,9:33:44 PM,66,120,76
Apr 12, 2018,9:33:45 PM,69,120,76
Apr 12, 2018,9:33:45 PM,74,120,76
Apr 12, 2018,9:33:45 PM,70,120,76
Apr 12, 2018,9:33:45 PM,61,120,76
Apr 12, 2018,9:33:45 PM,70,120,76
Apr 12, 2018,9:33:46 PM,84,120,76
Apr 12, 2018,9:33:46 PM,69,120,76
Apr 12, 2018,9:33:46 PM,74,120,76
Apr 12, 2018,9:33:46 PM,90,120,76
Apr 12, 2018,9:33:46 PM,83,120,76
Apr 12, 2018,9:33:47 PM,68,120,76
Apr 12, 2018,9:33:47 PM,69,120,76
Apr 12, 2018,9:33:47 PM,84,120,76
Apr 12, 2018,9:33:47 PM,94,120,76
Apr 12, 2018,9:33:47 PM,74,120,76
Apr 12, 2018,9:33:48 PM,64,120,76
Apr 12, 2018,9:33:48 PM,66,120,76
Apr 12, 2018,9:33:48 PM,78,120,76
Apr 12, 2018,9:33:48 PM,90,120,76
Apr 12, 2018,9:33:48 PM,83,120,76
Apr 12, 2018,9:33:49 PM,74,120,76
Apr 12, 2018,9:33:49 PM,79,120,76
Apr 12, 2018,9:33:49 PM,74,120,76
Apr 12, 2018,9:33:49 PM,75,120,76
Apr 12, 2018,9:33:49 PM,79,120,76
Apr 12, 2018,9:33:50 PM,65,120,76
Apr 12, 2018,9:33:50 PM,63,120,76
Apr 12, 2018,9:33:50 PM,63,120,76
Apr 12, 2018,9:33:50 PM,63,120,76
Apr 12, 2018,9:33:50 PM,63,120,76
Apr 12, 2018,9:33:51 PM,63,120,76
Apr 12, 2018,9:33:51 PM,63,120,76
Apr 12, 2018,9:33:51 PM,63,120,75
Apr 12, 2018,9:33:51 PM,63,120,75
Apr 12, 2018,9:33:51 PM,86,120,75
Apr 12, 2018,9:33:52 PM,71,120,75
Apr 12, 2018,9:33:52 PM,66,120,75
Apr 12, 2018,9:33:52 PM,78,120,75
Apr 12, 2018,9:33:52 PM,70,120,75
Apr 12, 2018,9:33:52 PM,75,120,75
Apr 12, 2018,9:33:53 PM,92,120,75
Apr 12, 2018,9:33:53 PM,84,120,75
Apr 12, 2018,9:33:53 PM,79,120,75
Apr 12, 2018,9:33:53 PM,86,120,76
Apr 12, 2018,9:33:53 PM,70,120,75
Apr 12, 2018,9:33:54 PM,65,120,75
Apr 12, 2018,9:33:54 PM,77,120,75
Apr 12, 2018,9:33:54 PM,86,120,75
Apr 12, 2018,9:33:54 PM,78,120,75
Apr 12, 2018,9:33:54 PM,64,120,75
Apr 12, 2018,9:33:55 PM,62,120,75
Apr 12, 2018,9:33:55 PM,66,120,75
Apr 12, 2018,9:33:55 PM,84,120,75
Apr 12, 2018,9:33:55 PM,83,120,75
Apr 12, 2018,9:33:55 PM,77,120,75
Apr 12, 2018,9:33:56 PM,79,120,75
Apr 12, 2018,9:33:56 PM,74,120,75
Apr 12, 2018,9:33:56 PM,66,120,75
Apr 12, 2018,9:33:56 PM,77,120,75
Apr 12, 2018,9:33:56 PM,79,120,75
Apr 12, 2018,9:33:57 PM,57,120,75
Apr 12, 2018,9:33:57 PM,52,120,75
Apr 12, 2018,9:33:57 PM,51,120,75
Apr 12, 2018,9:33:57 PM,50,120,75
Apr 12, 2018,9:33:57 PM,50,120,75
Apr 12, 2018,9:33:58 PM,52,120,75
Apr 12, 2018,9:33:58 PM,57,120,75
Apr 12, 2018,9:33:58 PM,59,120,75
Apr 12, 2018,9:33:58 PM,54,120,74
Apr 12, 2018,9:33:58 PM,55,120,74
Apr 12, 2018,9:33:59 PM,66,120,74
Apr 12, 2018,9:33:59 PM,81,120,74
Apr 12, 2018,9:33:59 PM,84,120,74
Apr 12, 2018,9:33:59 PM,92,120,74
Apr 12, 2018,9:33:59 PM,96,120,75
Apr 12, 2018,9:34:00 PM,92,120,75
Apr 12, 2018,9:34:00 PM,92,120,75
Apr 12, 2018,9:34:00 PM,94,120,75
Apr 12, 2018,9:34:00 PM,88,120,75
Apr 12, 2018,9:34:00 PM,86,120,75
Apr 12, 2018,9:34:01 PM,65,120,75
Apr 12, 2018,9:34:01 PM,55,120,75
Apr 12, 2018,9:34:01 PM,61,120,75
Apr 12, 2018,9:34:01 PM,81,120,75
Apr 12, 2018,9:34:01 PM,99,120,75
Apr 12, 2018,9:34:02 PM,96,120,75
Apr 12, 2018,9:34:02 PM,99,120,75
Apr 12, 2018,9:34:02 PM,94,120,75
Apr 12, 2018,9:34:02 PM,96,120,75
Apr 12, 2018,9:34:02 PM,90,120,75
Apr 12, 2018,9:34:03 PM,64,120,75
Apr 12, 2018,9:34:03 PM,51,120,75
Apr 12, 2018,9:34:03 PM,53,120,75
Apr 12, 2018,9:34:03 PM,54,120,75
Apr 12, 2018,9:34:03 PM,52,120,75
Apr 12, 2018,9:34:04 PM,50,120,75
Apr 12, 2018,9:34:04 PM,50,120,75
Apr 12, 2018,9:34:04 PM,50,120,75
Apr 12, 2018,9:34:04 PM,51,120,74
Apr 12, 2018,9:34:04 PM,70,120,74
Apr 12, 2018,9:34:05 PM,78,120,74
Apr 12, 2018,9:34:05 PM,81,120,74
Apr 12, 2018,9:34:05 PM,77,120,74
Apr 12, 2018,9:34:05 PM,78,120,74
Apr 12, 2018,9:34:05 PM,79,120,74
Apr 12, 2018,9:34:06 PM,65,120,74
Apr 12, 2018,9:34:06 PM,64,120,74
Apr 12, 2018,9:34:06 PM,65,120,74
Apr 12, 2018,9:34:06 PM,64,120,74
Apr 12, 2018,9:34:06 PM,68,120,74
Apr 12, 2018,9:34:07 PM,79,120,74
Apr 12, 2018,9:34:07 PM,92,120,74
Apr 12, 2018,9:34:07 PM,96,120,74
Apr 12, 2018,9:34:07 PM,96,120,75
Apr 12, 2018,9:34:07 PM,96,120,75
Apr 12, 2018,9:34:08 PM,102,120,75
Apr 12, 2018,9:34:08 PM,99,120,75
Apr 12, 2018,9:34:08 PM,102,120,75
Apr 12, 2018,9:34:08 PM,111,120,75
Apr 12, 2018,9:34:08 PM,102,120,75
Apr 12, 2018,9:34:09 PM,102,120,75
Apr 12, 2018,9:34:09 PM,78,120,75
Apr 12, 2018,9:34:09 PM,70,120,75
Apr 12, 2018,9:34:09 PM,75,120,75
Apr 12, 2018,9:34:09 PM,70,120,75
Apr 12, 2018,9:34:10 PM,60,120,75
Apr 12, 2018,9:34:10 PM,65,120,75
Apr 12, 2018,9:34:10 PM,83,120,75
Apr 12, 2018,9:34:10 PM,78,120,75
Apr 12, 2018,9:34:10 PM,69,120,75
Apr 12, 2018,9:34:11 PM,81,120,75
Apr 12, 2018,9:34:11 PM,119,120,75
Apr 12, 2018,9:34:11 PM,120,120,75
Apr 12, 2018,9:34:11 PM,120,120,76
Apr 12, 2018,9:34:11 PM,92,120,76
Apr 12, 2018,9:34:12 PM,60,120,76
Apr 12, 2018,9:34:12 PM,52,120,75
Apr 12, 2018,9:34:12 PM,51,120,75
Apr 12, 2018,9:34:12 PM,55,120,75
Apr 12, 2018,9:34:12 PM,77,120,75
Apr 12, 2018,9:34:13 PM,119,120,75
Apr 12, 2018,9:34:13 PM,120,120,76
Apr 12, 2018,9:34:13 PM,120,120,76
Apr 12, 2018,9:34:13 PM,120,120,76
Apr 12, 2018,9:34:13 PM,120,120,76
Apr 12, 2018,9:34:14 PM,120,120,76
Apr 12, 2018,9:34:14 PM,120,120,76
Apr 12, 2018,9:34:14 PM,115,120,77
Apr 12, 2018,9:34:14 PM,115,120,77
Apr 12, 2018,9:34:14 PM,119,120,77
Apr 12, 2018,9:34:15 PM,119,120,77
Apr 12, 2018,9:34:15 PM,111,120,77
Apr 12, 2018,9:34:15 PM,108,120,77
Apr 12, 2018,9:34:15 PM,84,120,77
Apr 12, 2018,9:34:15 PM,68,120,77
Apr 12, 2018,9:34:16 PM,59,120,77
Apr 12, 2018,9:34:16 PM,74,120,77
Apr 12, 2018,9:34:16 PM,78,120,77
Apr 12, 2018,9:34:16 PM,71,120,77
Apr 12, 2018,9:34:35 PM,68,120,77
