Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:55:23 PM,48,59,49
Apr 12, 2018,8:55:23 PM,52,59,49
Apr 12, 2018,8:55:24 PM,53,59,49
Apr 12, 2018,8:55:24 PM,54,59,49
Apr 12, 2018,8:55:24 PM,53,59,49
Apr 12, 2018,8:55:24 PM,53,59,50
Apr 12, 2018,8:55:24 PM,55,59,50
Apr 12, 2018,8:55:25 PM,53,59,50
Apr 12, 2018,8:55:25 PM,49,59,50
Apr 12, 2018,8:55:25 PM,51,59,50
Apr 12, 2018,8:55:25 PM,54,59,50
Apr 12, 2018,8:55:25 PM,57,59,50
Apr 12, 2018,8:55:26 PM,51,59,50
Apr 12, 2018,8:55:26 PM,47,59,50
Apr 12, 2018,8:55:26 PM,51,59,50
Apr 12, 2018,8:55:26 PM,52,59,50
Apr 12, 2018,8:55:26 PM,47,59,50
Apr 12, 2018,8:55:27 PM,47,59,50
Apr 12, 2018,8:55:27 PM,50,59,50
Apr 12, 2018,8:55:27 PM,51,59,50
Apr 12, 2018,8:55:27 PM,51,59,50
Apr 12, 2018,8:55:27 PM,47,59,50
Apr 12, 2018,8:55:28 PM,46,59,50
Apr 12, 2018,8:55:28 PM,48,59,50
Apr 12, 2018,8:55:28 PM,49,59,50
Apr 12, 2018,8:55:28 PM,47,59,50
Apr 12, 2018,8:55:28 PM,44,59,49
Apr 12, 2018,8:55:29 PM,43,59,49
Apr 12, 2018,8:55:29 PM,43,59,49
Apr 12, 2018,8:55:29 PM,45,59,49
Apr 12, 2018,8:55:29 PM,49,59,49
Apr 12, 2018,8:55:29 PM,49,59,49
Apr 12, 2018,8:55:30 PM,48,59,49
Apr 12, 2018,8:55:30 PM,49,59,49
Apr 12, 2018,8:55:30 PM,52,59,49
Apr 12, 2018,8:55:30 PM,47,59,49
Apr 12, 2018,8:55:30 PM,47,59,49
Apr 12, 2018,8:55:31 PM,49,59,49
Apr 12, 2018,8:55:31 PM,51,59,49
Apr 12, 2018,8:55:31 PM,47,59,49
Apr 12, 2018,8:55:31 PM,45,59,49
Apr 12, 2018,8:55:31 PM,46,59,49
Apr 12, 2018,8:55:32 PM,46,59,49
Apr 12, 2018,8:55:32 PM,46,59,49
Apr 12, 2018,8:55:32 PM,49,59,49
Apr 12, 2018,8:55:32 PM,52,59,49
Apr 12, 2018,8:55:32 PM,49,59,49
Apr 12, 2018,8:55:33 PM,54,59,49
Apr 12, 2018,8:55:33 PM,57,59,49
Apr 12, 2018,8:55:33 PM,59,59,49
Apr 12, 2018,8:55:33 PM,61,61,49
Apr 12, 2018,8:55:33 PM,59,61,49
Apr 12, 2018,8:55:34 PM,56,61,49
Apr 12, 2018,8:55:34 PM,56,61,50
Apr 12, 2018,8:55:34 PM,55,61,50
Apr 12, 2018,8:55:34 PM,52,61,50
Apr 12, 2018,8:55:34 PM,55,61,50
Apr 12, 2018,8:55:35 PM,53,61,50
Apr 12, 2018,8:55:35 PM,46,61,50
Apr 12, 2018,8:55:35 PM,44,61,50
Apr 12, 2018,8:55:35 PM,43,61,50
Apr 12, 2018,8:55:35 PM,46,61,49
Apr 12, 2018,8:55:36 PM,53,61,49
Apr 12, 2018,8:55:36 PM,54,61,50
Apr 12, 2018,8:55:36 PM,50,61,50
Apr 12, 2018,8:55:36 PM,49,61,50
Apr 12, 2018,8:55:36 PM,53,61,50
Apr 12, 2018,8:55:37 PM,52,61,50
Apr 12, 2018,8:55:37 PM,55,61,50
Apr 12, 2018,8:55:37 PM,56,61,50
Apr 12, 2018,8:55:37 PM,57,61,50
Apr 12, 2018,8:55:37 PM,59,61,50
Apr 12, 2018,8:55:38 PM,57,61,50
Apr 12, 2018,8:55:38 PM,51,61,50
Apr 12, 2018,8:55:38 PM,47,61,50
Apr 12, 2018,8:55:38 PM,52,61,50
Apr 12, 2018,8:55:38 PM,54,61,50
Apr 12, 2018,8:55:39 PM,49,61,50
Apr 12, 2018,8:55:39 PM,50,61,50
Apr 12, 2018,8:55:39 PM,51,61,50
Apr 12, 2018,8:55:39 PM,52,61,50
Apr 12, 2018,8:55:39 PM,50,61,50
Apr 12, 2018,8:55:40 PM,49,61,50
Apr 12, 2018,8:55:40 PM,48,61,50
Apr 12, 2018,8:55:40 PM,49,61,50
Apr 12, 2018,8:55:40 PM,50,61,50
Apr 12, 2018,8:55:40 PM,49,61,50
Apr 12, 2018,8:55:41 PM,49,61,50
Apr 12, 2018,8:55:41 PM,50,61,50
Apr 12, 2018,8:55:41 PM,48,61,50
Apr 12, 2018,8:55:41 PM,46,61,50
Apr 12, 2018,8:55:41 PM,47,61,50
Apr 12, 2018,8:55:42 PM,49,61,50
Apr 12, 2018,8:55:42 PM,54,61,50
Apr 12, 2018,8:55:42 PM,55,61,50
Apr 12, 2018,8:55:42 PM,49,61,50
Apr 12, 2018,8:55:42 PM,53,61,50
Apr 12, 2018,8:55:43 PM,55,61,50
Apr 12, 2018,8:55:43 PM,56,61,50
Apr 12, 2018,8:55:43 PM,52,61,50
Apr 12, 2018,8:55:43 PM,50,61,50
Apr 12, 2018,8:55:43 PM,50,61,50
Apr 12, 2018,8:55:44 PM,51,61,50
Apr 12, 2018,8:55:44 PM,53,61,50
Apr 12, 2018,8:55:44 PM,52,61,50
Apr 12, 2018,8:55:44 PM,50,61,50
Apr 12, 2018,8:55:44 PM,48,61,50
Apr 12, 2018,8:55:45 PM,52,61,50
Apr 12, 2018,8:55:45 PM,56,61,50
Apr 12, 2018,8:55:45 PM,50,61,50
Apr 12, 2018,8:55:45 PM,51,61,50
Apr 12, 2018,8:55:45 PM,53,61,50
Apr 12, 2018,8:55:46 PM,51,61,50
Apr 12, 2018,8:55:46 PM,48,61,50
Apr 12, 2018,8:55:46 PM,48,61,50
Apr 12, 2018,8:55:46 PM,48,61,50
Apr 12, 2018,8:55:46 PM,50,61,50
Apr 12, 2018,8:55:47 PM,53,61,50
Apr 12, 2018,8:55:47 PM,52,61,50
Apr 12, 2018,8:55:47 PM,51,61,50
Apr 12, 2018,8:55:47 PM,55,61,50
Apr 12, 2018,8:55:47 PM,56,61,50
Apr 12, 2018,8:55:48 PM,48,61,50
Apr 12, 2018,8:55:48 PM,47,61,50
Apr 12, 2018,8:55:48 PM,45,61,50
Apr 12, 2018,8:55:48 PM,49,61,50
Apr 12, 2018,8:55:48 PM,51,61,50
Apr 12, 2018,8:55:49 PM,54,61,50
Apr 12, 2018,8:55:49 PM,53,61,50
Apr 12, 2018,8:55:49 PM,50,61,50
Apr 12, 2018,8:55:49 PM,45,61,50
Apr 12, 2018,8:55:49 PM,44,61,50
Apr 12, 2018,8:55:50 PM,44,61,50
Apr 12, 2018,8:55:50 PM,42,61,50
Apr 12, 2018,8:55:50 PM,45,61,50
Apr 12, 2018,8:55:50 PM,53,61,50
Apr 12, 2018,8:55:50 PM,45,61,50
Apr 12, 2018,8:55:51 PM,47,61,50
Apr 12, 2018,8:55:51 PM,50,61,50
Apr 12, 2018,8:55:51 PM,49,61,50
Apr 12, 2018,8:55:51 PM,50,61,50
Apr 12, 2018,8:55:51 PM,49,61,50
Apr 12, 2018,8:55:52 PM,46,61,50
Apr 12, 2018,8:55:52 PM,43,61,50
Apr 12, 2018,8:55:52 PM,40,61,50
Apr 12, 2018,8:55:52 PM,42,61,50
Apr 12, 2018,8:55:52 PM,49,61,50
Apr 12, 2018,8:55:53 PM,49,61,50
Apr 12, 2018,8:55:53 PM,48,61,50
Apr 12, 2018,8:55:53 PM,49,61,50
Apr 12, 2018,8:55:53 PM,49,61,50
Apr 12, 2018,8:55:53 PM,49,61,50
Apr 12, 2018,8:55:54 PM,49,61,50
Apr 12, 2018,8:55:54 PM,52,61,50
Apr 12, 2018,8:55:54 PM,48,61,50
Apr 12, 2018,8:55:54 PM,49,61,50
Apr 12, 2018,8:55:54 PM,49,61,50
Apr 12, 2018,8:55:55 PM,48,61,50
Apr 12, 2018,8:55:55 PM,50,61,50
Apr 12, 2018,8:55:55 PM,49,61,50
Apr 12, 2018,8:55:55 PM,48,61,49
Apr 12, 2018,8:55:55 PM,49,61,49
Apr 12, 2018,8:55:56 PM,47,61,49
Apr 12, 2018,8:55:56 PM,48,61,49
Apr 12, 2018,8:55:56 PM,53,61,49
Apr 12, 2018,8:55:56 PM,51,61,49
Apr 12, 2018,8:55:56 PM,49,61,49
Apr 12, 2018,8:55:57 PM,47,61,49
Apr 12, 2018,8:55:57 PM,46,61,49
Apr 12, 2018,8:55:57 PM,48,61,49
Apr 12, 2018,8:55:57 PM,49,61,49
Apr 12, 2018,8:55:57 PM,48,61,49
Apr 12, 2018,8:55:58 PM,53,61,49
Apr 12, 2018,8:55:58 PM,57,61,49
Apr 12, 2018,8:55:58 PM,54,61,49
Apr 12, 2018,8:55:58 PM,53,61,50
Apr 12, 2018,8:55:58 PM,61,61,50
Apr 12, 2018,8:55:59 PM,60,61,50
Apr 12, 2018,8:55:59 PM,53,61,50
Apr 12, 2018,8:55:59 PM,51,61,50
Apr 12, 2018,8:55:59 PM,53,61,50
Apr 12, 2018,8:55:59 PM,51,61,50
Apr 12, 2018,8:56:00 PM,50,61,50
Apr 12, 2018,8:56:00 PM,50,61,50
Apr 12, 2018,8:56:00 PM,49,61,50
Apr 12, 2018,8:56:00 PM,48,61,50
Apr 12, 2018,8:56:00 PM,47,61,50
Apr 12, 2018,8:56:01 PM,48,61,50
Apr 12, 2018,8:56:01 PM,50,61,50
Apr 12, 2018,8:56:01 PM,49,61,50
Apr 12, 2018,8:56:01 PM,48,61,50
Apr 12, 2018,8:56:01 PM,48,61,50
Apr 12, 2018,8:56:02 PM,48,61,50
Apr 12, 2018,8:56:02 PM,48,61,50
Apr 12, 2018,8:56:02 PM,48,61,50
Apr 12, 2018,8:56:02 PM,52,61,50
Apr 12, 2018,8:56:02 PM,52,61,50
Apr 12, 2018,8:56:03 PM,51,61,50
Apr 12, 2018,8:56:03 PM,49,61,50
Apr 12, 2018,8:56:03 PM,48,61,50
Apr 12, 2018,8:56:03 PM,48,61,50
Apr 12, 2018,8:56:03 PM,49,61,50
Apr 12, 2018,8:56:04 PM,48,61,50
Apr 12, 2018,8:56:04 PM,47,61,50
Apr 12, 2018,8:56:04 PM,47,61,50
Apr 12, 2018,8:56:04 PM,47,61,49
Apr 12, 2018,8:56:04 PM,47,61,49
Apr 12, 2018,8:56:05 PM,50,61,49
Apr 12, 2018,8:56:05 PM,53,61,49
Apr 12, 2018,8:56:05 PM,49,61,49
Apr 12, 2018,8:56:05 PM,50,61,49
Apr 12, 2018,8:56:05 PM,51,61,49
Apr 12, 2018,8:56:06 PM,52,61,50
Apr 12, 2018,8:56:06 PM,55,61,50
Apr 12, 2018,8:56:06 PM,55,61,50
Apr 12, 2018,8:56:06 PM,53,61,50
Apr 12, 2018,8:56:06 PM,52,61,50
Apr 12, 2018,8:56:07 PM,49,61,50
Apr 12, 2018,8:56:07 PM,47,61,50
Apr 12, 2018,8:56:07 PM,45,61,50
Apr 12, 2018,8:56:07 PM,45,61,50
Apr 12, 2018,8:56:07 PM,46,61,49
Apr 12, 2018,8:56:08 PM,50,61,49
Apr 12, 2018,8:56:08 PM,59,61,50
Apr 12, 2018,8:56:08 PM,59,61,50
Apr 12, 2018,8:56:08 PM,59,61,50
Apr 12, 2018,8:56:08 PM,54,61,50
Apr 12, 2018,8:56:09 PM,55,61,50
Apr 12, 2018,8:56:09 PM,59,61,50
Apr 12, 2018,8:56:09 PM,55,61,50
Apr 12, 2018,8:56:09 PM,52,61,50
Apr 12, 2018,8:56:09 PM,53,61,50
Apr 12, 2018,8:56:10 PM,61,61,50
Apr 12, 2018,8:56:10 PM,64,64,50
Apr 12, 2018,8:56:10 PM,68,68,50
Apr 12, 2018,8:56:10 PM,69,69,50
Apr 12, 2018,8:56:10 PM,59,69,50
Apr 12, 2018,8:56:11 PM,57,69,50
Apr 12, 2018,8:56:11 PM,53,69,50
Apr 12, 2018,8:56:11 PM,52,69,50
Apr 12, 2018,8:56:11 PM,55,69,50
Apr 12, 2018,8:56:11 PM,52,69,50
Apr 12, 2018,8:56:12 PM,49,69,50
Apr 12, 2018,8:56:12 PM,48,69,50
Apr 12, 2018,8:56:12 PM,47,69,50
Apr 12, 2018,8:56:12 PM,49,69,50
Apr 12, 2018,8:56:12 PM,54,69,50
Apr 12, 2018,8:56:13 PM,50,69,50
Apr 12, 2018,8:56:13 PM,50,69,50
Apr 12, 2018,8:56:13 PM,60,69,50
Apr 12, 2018,8:56:13 PM,65,69,50
Apr 12, 2018,8:56:13 PM,65,69,50
Apr 12, 2018,8:56:14 PM,65,69,50
Apr 12, 2018,8:56:14 PM,64,69,50
Apr 12, 2018,8:56:14 PM,63,69,50
Apr 12, 2018,8:56:14 PM,57,69,50
Apr 12, 2018,8:56:14 PM,52,69,50
Apr 12, 2018,8:56:15 PM,48,69,50
Apr 12, 2018,8:56:15 PM,45,69,50
Apr 12, 2018,8:56:15 PM,51,69,50
Apr 12, 2018,8:56:18 PM,53,69,50
