Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:21:25 PM,39,51,45
Apr 12, 2018,8:21:25 PM,39,51,45
Apr 12, 2018,8:21:25 PM,40,51,45
Apr 12, 2018,8:21:25 PM,40,51,45
Apr 12, 2018,8:21:26 PM,41,51,45
Apr 12, 2018,8:21:26 PM,43,51,45
Apr 12, 2018,8:21:26 PM,43,51,45
Apr 12, 2018,8:21:26 PM,43,51,45
Apr 12, 2018,8:21:26 PM,43,51,45
Apr 12, 2018,8:21:27 PM,43,51,45
Apr 12, 2018,8:21:27 PM,43,51,45
Apr 12, 2018,8:21:27 PM,43,51,45
Apr 12, 2018,8:21:27 PM,44,51,45
Apr 12, 2018,8:21:27 PM,44,51,45
Apr 12, 2018,8:21:28 PM,44,51,45
Apr 12, 2018,8:21:28 PM,44,51,45
Apr 12, 2018,8:21:28 PM,45,51,45
Apr 12, 2018,8:21:28 PM,45,51,45
Apr 12, 2018,8:21:28 PM,45,51,45
Apr 12, 2018,8:21:29 PM,46,51,45
Apr 12, 2018,8:21:29 PM,45,51,45
Apr 12, 2018,8:21:29 PM,45,51,45
Apr 12, 2018,8:21:29 PM,45,51,45
Apr 12, 2018,8:21:29 PM,45,51,45
Apr 12, 2018,8:21:30 PM,46,51,45
Apr 12, 2018,8:21:30 PM,45,51,45
Apr 12, 2018,8:21:30 PM,44,51,45
Apr 12, 2018,8:21:30 PM,45,51,45
Apr 12, 2018,8:21:30 PM,45,51,45
Apr 12, 2018,8:21:31 PM,45,51,45
Apr 12, 2018,8:21:31 PM,45,51,45
Apr 12, 2018,8:21:31 PM,46,51,45
Apr 12, 2018,8:21:31 PM,45,51,45
Apr 12, 2018,8:21:31 PM,45,51,45
Apr 12, 2018,8:21:32 PM,46,51,45
Apr 12, 2018,8:21:32 PM,47,51,45
Apr 12, 2018,8:21:32 PM,46,51,45
Apr 12, 2018,8:21:32 PM,46,51,45
Apr 12, 2018,8:21:32 PM,46,51,45
Apr 12, 2018,8:21:33 PM,47,51,45
Apr 12, 2018,8:21:33 PM,46,51,45
Apr 12, 2018,8:21:33 PM,46,51,45
Apr 12, 2018,8:21:33 PM,47,51,45
Apr 12, 2018,8:21:33 PM,47,51,45
Apr 12, 2018,8:21:34 PM,47,51,45
Apr 12, 2018,8:21:34 PM,47,51,45
Apr 12, 2018,8:21:34 PM,47,51,45
Apr 12, 2018,8:21:34 PM,47,51,45
Apr 12, 2018,8:21:34 PM,46,51,45
Apr 12, 2018,8:21:35 PM,46,51,45
Apr 12, 2018,8:21:35 PM,47,51,45
Apr 12, 2018,8:21:35 PM,48,51,45
Apr 12, 2018,8:21:35 PM,48,51,45
Apr 12, 2018,8:21:35 PM,47,51,45
Apr 12, 2018,8:21:36 PM,47,51,45
Apr 12, 2018,8:21:36 PM,46,51,45
Apr 12, 2018,8:21:36 PM,46,51,45
Apr 12, 2018,8:21:36 PM,47,51,45
Apr 12, 2018,8:21:36 PM,47,51,45
Apr 12, 2018,8:21:37 PM,47,51,45
Apr 12, 2018,8:21:37 PM,47,51,45
Apr 12, 2018,8:21:37 PM,47,51,45
Apr 12, 2018,8:21:37 PM,48,51,45
Apr 12, 2018,8:21:37 PM,47,51,45
Apr 12, 2018,8:21:38 PM,47,51,45
Apr 12, 2018,8:21:38 PM,48,51,45
Apr 12, 2018,8:21:38 PM,48,51,45
Apr 12, 2018,8:21:38 PM,48,51,45
Apr 12, 2018,8:21:38 PM,48,51,45
Apr 12, 2018,8:21:39 PM,47,51,45
Apr 12, 2018,8:21:39 PM,47,51,45
Apr 12, 2018,8:21:39 PM,47,51,45
Apr 12, 2018,8:21:39 PM,47,51,45
Apr 12, 2018,8:21:39 PM,48,51,45
Apr 12, 2018,8:21:40 PM,48,51,45
Apr 12, 2018,8:21:40 PM,48,51,45
Apr 12, 2018,8:21:40 PM,48,51,45
Apr 12, 2018,8:21:40 PM,48,51,45
Apr 12, 2018,8:21:40 PM,49,51,45
Apr 12, 2018,8:21:41 PM,48,51,45
Apr 12, 2018,8:21:41 PM,48,51,45
Apr 12, 2018,8:21:41 PM,48,51,45
Apr 12, 2018,8:21:41 PM,48,51,45
Apr 12, 2018,8:21:41 PM,48,51,45
Apr 12, 2018,8:21:42 PM,47,51,45
Apr 12, 2018,8:21:42 PM,47,51,45
Apr 12, 2018,8:21:42 PM,47,51,45
Apr 12, 2018,8:21:42 PM,47,51,45
Apr 12, 2018,8:21:42 PM,47,51,45
Apr 12, 2018,8:21:43 PM,47,51,45
Apr 12, 2018,8:21:43 PM,47,51,45
Apr 12, 2018,8:21:43 PM,47,51,45
Apr 12, 2018,8:21:43 PM,47,51,45
Apr 12, 2018,8:21:43 PM,47,51,45
Apr 12, 2018,8:21:44 PM,48,51,45
Apr 12, 2018,8:21:44 PM,48,51,45
Apr 12, 2018,8:21:44 PM,48,51,46
Apr 12, 2018,8:21:44 PM,47,51,46
Apr 12, 2018,8:21:44 PM,48,51,46
Apr 12, 2018,8:21:45 PM,48,51,46
Apr 12, 2018,8:21:45 PM,48,51,46
Apr 12, 2018,8:21:45 PM,49,51,46
Apr 12, 2018,8:21:45 PM,51,51,46
Apr 12, 2018,8:21:45 PM,53,53,46
Apr 12, 2018,8:21:46 PM,51,53,46
Apr 12, 2018,8:21:46 PM,49,53,46
Apr 12, 2018,8:21:46 PM,49,53,46
Apr 12, 2018,8:21:46 PM,48,53,46
Apr 12, 2018,8:21:46 PM,47,53,46
Apr 12, 2018,8:21:47 PM,47,53,46
Apr 12, 2018,8:21:47 PM,48,53,46
Apr 12, 2018,8:21:47 PM,48,53,46
Apr 12, 2018,8:21:47 PM,47,53,46
Apr 12, 2018,8:21:47 PM,48,53,46
Apr 12, 2018,8:21:48 PM,49,53,46
Apr 12, 2018,8:21:48 PM,49,53,46
Apr 12, 2018,8:21:48 PM,48,53,46
Apr 12, 2018,8:21:48 PM,47,53,46
Apr 12, 2018,8:21:48 PM,46,53,46
Apr 12, 2018,8:21:49 PM,47,53,46
Apr 12, 2018,8:21:49 PM,47,53,46
Apr 12, 2018,8:21:49 PM,46,53,46
Apr 12, 2018,8:21:49 PM,46,53,46
Apr 12, 2018,8:21:49 PM,46,53,46
Apr 12, 2018,8:21:50 PM,45,53,46
Apr 12, 2018,8:21:50 PM,45,53,46
Apr 12, 2018,8:21:50 PM,45,53,46
Apr 12, 2018,8:21:50 PM,45,53,46
Apr 12, 2018,8:21:50 PM,44,53,46
Apr 12, 2018,8:21:51 PM,44,53,46
Apr 12, 2018,8:21:51 PM,43,53,46
Apr 12, 2018,8:21:51 PM,43,53,46
Apr 12, 2018,8:21:51 PM,43,53,46
Apr 12, 2018,8:21:51 PM,44,53,46
Apr 12, 2018,8:21:52 PM,44,53,46
Apr 12, 2018,8:21:52 PM,44,53,46
Apr 12, 2018,8:21:52 PM,45,53,46
Apr 12, 2018,8:21:52 PM,44,53,46
Apr 12, 2018,8:21:52 PM,43,53,46
Apr 12, 2018,8:21:53 PM,42,53,46
Apr 12, 2018,8:21:53 PM,42,53,46
Apr 12, 2018,8:21:53 PM,42,53,46
Apr 12, 2018,8:21:53 PM,43,53,46
Apr 12, 2018,8:21:53 PM,43,53,46
Apr 12, 2018,8:21:54 PM,42,53,46
Apr 12, 2018,8:21:54 PM,41,53,45
Apr 12, 2018,8:21:54 PM,42,53,45
Apr 12, 2018,8:21:54 PM,42,53,45
Apr 12, 2018,8:21:54 PM,42,53,45
Apr 12, 2018,8:21:55 PM,42,53,45
Apr 12, 2018,8:21:55 PM,42,53,45
Apr 12, 2018,8:21:55 PM,43,53,45
Apr 12, 2018,8:21:55 PM,43,53,45
Apr 12, 2018,8:21:55 PM,43,53,45
Apr 12, 2018,8:21:56 PM,43,53,45
Apr 12, 2018,8:21:56 PM,43,53,45
Apr 12, 2018,8:21:56 PM,43,53,45
Apr 12, 2018,8:21:56 PM,43,53,45
Apr 12, 2018,8:21:56 PM,43,53,45
Apr 12, 2018,8:21:57 PM,43,53,45
Apr 12, 2018,8:21:57 PM,44,53,45
Apr 12, 2018,8:21:57 PM,43,53,45
Apr 12, 2018,8:21:57 PM,44,53,45
Apr 12, 2018,8:21:57 PM,45,53,45
Apr 12, 2018,8:21:58 PM,46,53,45
Apr 12, 2018,8:21:58 PM,47,53,45
Apr 12, 2018,8:21:58 PM,46,53,45
Apr 12, 2018,8:21:58 PM,47,53,45
Apr 12, 2018,8:21:58 PM,47,53,45
Apr 12, 2018,8:21:59 PM,46,53,45
Apr 12, 2018,8:21:59 PM,45,53,45
Apr 12, 2018,8:21:59 PM,45,53,45
Apr 12, 2018,8:21:59 PM,46,53,45
Apr 12, 2018,8:21:59 PM,45,53,45
Apr 12, 2018,8:22:00 PM,44,53,45
Apr 12, 2018,8:22:00 PM,46,53,45
Apr 12, 2018,8:22:00 PM,47,53,45
Apr 12, 2018,8:22:00 PM,47,53,45
Apr 12, 2018,8:22:00 PM,45,53,45
Apr 12, 2018,8:22:01 PM,44,53,45
Apr 12, 2018,8:22:01 PM,46,53,45
Apr 12, 2018,8:22:01 PM,46,53,45
Apr 12, 2018,8:22:01 PM,45,53,45
Apr 12, 2018,8:22:01 PM,44,53,45
Apr 12, 2018,8:22:07 PM,44,53,45
