Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,9:19:40 PM,40,0,40
Apr 12, 2018,9:19:40 PM,41,41,40
Apr 12, 2018,9:19:40 PM,42,42,41
Apr 12, 2018,9:19:40 PM,43,43,41
Apr 12, 2018,9:19:41 PM,44,44,42
Apr 12, 2018,9:19:41 PM,43,44,42
Apr 12, 2018,9:19:41 PM,43,44,42
Apr 12, 2018,9:19:41 PM,43,44,42
Apr 12, 2018,9:19:41 PM,46,46,42
Apr 12, 2018,9:19:42 PM,45,46,42
Apr 12, 2018,9:19:42 PM,42,46,42
Apr 12, 2018,9:19:42 PM,42,46,42
Apr 12, 2018,9:19:42 PM,41,46,42
Apr 12, 2018,9:19:42 PM,40,46,42
Apr 12, 2018,9:19:43 PM,40,46,42
Apr 12, 2018,9:19:43 PM,40,46,42
Apr 12, 2018,9:19:43 PM,41,46,42
Apr 12, 2018,9:19:43 PM,40,46,41
Apr 12, 2018,9:19:43 PM,40,46,41
Apr 12, 2018,9:19:44 PM,40,46,41
Apr 12, 2018,9:19:44 PM,40,46,41
Apr 12, 2018,9:19:44 PM,43,46,41
Apr 12, 2018,9:19:44 PM,45,46,41
Apr 12, 2018,9:19:44 PM,45,46,42
Apr 12, 2018,9:19:45 PM,45,46,42
Apr 12, 2018,9:19:45 PM,45,46,42
Apr 12, 2018,9:19:45 PM,45,46,42
Apr 12, 2018,9:19:45 PM,44,46,42
Apr 12, 2018,9:19:45 PM,45,46,42
Apr 12, 2018,9:19:46 PM,45,46,42
Apr 12, 2018,9:19:46 PM,45,46,42
Apr 12, 2018,9:19:46 PM,44,46,42
Apr 12, 2018,9:19:46 PM,45,46,42
Apr 12, 2018,9:19:46 PM,45,46,42
Apr 12, 2018,9:19:47 PM,45,46,42
Apr 12, 2018,9:19:47 PM,45,46,42
Apr 12, 2018,9:19:47 PM,45,46,43
Apr 12, 2018,9:19:47 PM,45,46,43
Apr 12, 2018,9:19:47 PM,46,46,43
Apr 12, 2018,9:19:48 PM,46,46,43
Apr 12, 2018,9:19:48 PM,46,46,43
Apr 12, 2018,9:19:48 PM,47,47,43
Apr 12, 2018,9:19:48 PM,47,47,43
Apr 12, 2018,9:19:48 PM,46,47,43
Apr 12, 2018,9:19:49 PM,46,47,43
Apr 12, 2018,9:19:49 PM,46,47,43
Apr 12, 2018,9:19:49 PM,45,47,43
Apr 12, 2018,9:19:49 PM,45,47,43
Apr 12, 2018,9:19:49 PM,46,47,43
Apr 12, 2018,9:19:50 PM,46,47,43
Apr 12, 2018,9:19:50 PM,46,47,43
Apr 12, 2018,9:19:50 PM,47,47,43
Apr 12, 2018,9:19:50 PM,47,47,43
Apr 12, 2018,9:19:50 PM,47,47,44
Apr 12, 2018,9:19:51 PM,47,47,44
Apr 12, 2018,9:19:51 PM,46,47,44
Apr 12, 2018,9:19:51 PM,46,47,44
Apr 12, 2018,9:19:51 PM,47,47,44
Apr 12, 2018,9:19:51 PM,47,47,44
Apr 12, 2018,9:19:52 PM,46,47,44
Apr 12, 2018,9:19:52 PM,46,47,44
Apr 12, 2018,9:19:52 PM,47,47,44
Apr 12, 2018,9:19:52 PM,47,47,44
Apr 12, 2018,9:19:52 PM,47,47,44
Apr 12, 2018,9:19:53 PM,46,47,44
Apr 12, 2018,9:19:53 PM,47,47,44
Apr 12, 2018,9:19:53 PM,47,47,44
Apr 12, 2018,9:19:53 PM,47,47,44
Apr 12, 2018,9:19:53 PM,47,47,44
Apr 12, 2018,9:19:54 PM,47,47,44
Apr 12, 2018,9:19:54 PM,46,47,44
Apr 12, 2018,9:19:54 PM,45,47,44
Apr 12, 2018,9:19:54 PM,46,47,44
Apr 12, 2018,9:19:54 PM,47,47,44
Apr 12, 2018,9:19:55 PM,46,47,44
Apr 12, 2018,9:19:55 PM,46,47,44
Apr 12, 2018,9:19:55 PM,46,47,44
Apr 12, 2018,9:19:55 PM,45,47,44
Apr 12, 2018,9:19:55 PM,45,47,44
Apr 12, 2018,9:19:56 PM,46,47,44
Apr 12, 2018,9:19:56 PM,45,47,44
Apr 12, 2018,9:19:56 PM,45,47,44
Apr 12, 2018,9:19:56 PM,45,47,44
Apr 12, 2018,9:19:56 PM,46,47,44
Apr 12, 2018,9:19:57 PM,45,47,44
Apr 12, 2018,9:19:57 PM,45,47,44
Apr 12, 2018,9:19:57 PM,49,49,44
Apr 12, 2018,9:19:57 PM,52,52,44
Apr 12, 2018,9:19:57 PM,49,52,44
Apr 12, 2018,9:19:58 PM,49,52,45
Apr 12, 2018,9:19:58 PM,51,52,45
Apr 12, 2018,9:19:58 PM,48,52,45
