Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:41:18 PM,105,120,79
Apr 12, 2018,8:41:18 PM,108,120,79
Apr 12, 2018,8:41:18 PM,99,120,79
Apr 12, 2018,8:41:19 PM,108,120,80
Apr 12, 2018,8:41:19 PM,102,120,80
Apr 12, 2018,8:41:19 PM,115,120,80
Apr 12, 2018,8:41:19 PM,108,120,80
Apr 12, 2018,8:41:19 PM,108,120,81
Apr 12, 2018,8:41:20 PM,96,120,81
Apr 12, 2018,8:41:20 PM,99,120,81
Apr 12, 2018,8:41:20 PM,75,120,81
Apr 12, 2018,8:41:20 PM,70,120,81
Apr 12, 2018,8:41:20 PM,77,120,81
Apr 12, 2018,8:41:21 PM,86,120,81
Apr 12, 2018,8:41:21 PM,102,120,81
Apr 12, 2018,8:41:21 PM,105,120,81
Apr 12, 2018,8:41:21 PM,105,120,81
Apr 12, 2018,8:41:21 PM,99,120,82
Apr 12, 2018,8:41:22 PM,102,120,82
Apr 12, 2018,8:41:22 PM,71,120,82
Apr 12, 2018,8:41:22 PM,59,120,81
Apr 12, 2018,8:41:22 PM,56,120,81
Apr 12, 2018,8:41:22 PM,56,120,81
Apr 12, 2018,8:41:23 PM,63,120,81
Apr 12, 2018,8:41:23 PM,74,120,81
Apr 12, 2018,8:41:23 PM,78,120,81
Apr 12, 2018,8:41:23 PM,77,120,81
Apr 12, 2018,8:41:23 PM,94,120,81
Apr 12, 2018,8:41:24 PM,92,120,81
Apr 12, 2018,8:41:24 PM,63,120,81
Apr 12, 2018,8:41:24 PM,53,120,81
Apr 12, 2018,8:41:24 PM,54,120,80
Apr 12, 2018,8:41:24 PM,54,120,80
Apr 12, 2018,8:41:25 PM,66,120,80
Apr 12, 2018,8:41:25 PM,88,120,80
Apr 12, 2018,8:41:25 PM,94,120,80
Apr 12, 2018,8:41:25 PM,99,120,80
Apr 12, 2018,8:41:25 PM,102,120,80
Apr 12, 2018,8:41:26 PM,102,120,81
Apr 12, 2018,8:41:26 PM,96,120,81
Apr 12, 2018,8:41:26 PM,94,120,81
Apr 12, 2018,8:41:26 PM,92,120,81
Apr 12, 2018,8:41:26 PM,94,120,81
Apr 12, 2018,8:41:27 PM,84,120,81
Apr 12, 2018,8:41:27 PM,73,120,81
Apr 12, 2018,8:41:27 PM,62,120,81
Apr 12, 2018,8:41:27 PM,53,120,81
Apr 12, 2018,8:41:27 PM,69,120,81
Apr 12, 2018,8:41:28 PM,102,120,81
Apr 12, 2018,8:41:28 PM,105,120,81
Apr 12, 2018,8:41:28 PM,102,120,81
Apr 12, 2018,8:41:28 PM,99,120,81
Apr 12, 2018,8:41:28 PM,99,120,81
Apr 12, 2018,8:41:29 PM,96,120,81
Apr 12, 2018,8:41:29 PM,92,120,81
Apr 12, 2018,8:41:29 PM,96,120,82
Apr 12, 2018,8:41:29 PM,88,120,82
Apr 12, 2018,8:41:29 PM,73,120,81
Apr 12, 2018,8:41:30 PM,57,120,81
Apr 12, 2018,8:41:30 PM,55,120,81
Apr 12, 2018,8:41:30 PM,54,120,81
Apr 12, 2018,8:41:30 PM,64,120,81
Apr 12, 2018,8:41:30 PM,94,120,81
Apr 12, 2018,8:41:31 PM,105,120,81
Apr 12, 2018,8:41:31 PM,94,120,81
Apr 12, 2018,8:41:31 PM,96,120,81
Apr 12, 2018,8:41:31 PM,94,120,81
Apr 12, 2018,8:41:31 PM,90,120,81
Apr 12, 2018,8:41:32 PM,92,120,81
Apr 12, 2018,8:41:32 PM,94,120,82
Apr 12, 2018,8:41:32 PM,83,120,82
Apr 12, 2018,8:41:32 PM,69,120,81
Apr 12, 2018,8:41:32 PM,57,120,81
Apr 12, 2018,8:41:33 PM,59,120,81
Apr 12, 2018,8:41:33 PM,61,120,81
Apr 12, 2018,8:41:33 PM,69,120,81
Apr 12, 2018,8:41:33 PM,88,120,81
Apr 12, 2018,8:41:33 PM,88,120,81
Apr 12, 2018,8:41:34 PM,70,120,81
Apr 12, 2018,8:41:34 PM,56,120,81
Apr 12, 2018,8:41:34 PM,54,120,81
Apr 12, 2018,8:41:34 PM,54,120,81
Apr 12, 2018,8:41:34 PM,53,120,80
Apr 12, 2018,8:41:35 PM,68,120,80
Apr 12, 2018,8:41:35 PM,92,120,80
Apr 12, 2018,8:41:35 PM,102,120,80
Apr 12, 2018,8:41:35 PM,94,120,81
Apr 12, 2018,8:41:35 PM,77,120,81
Apr 12, 2018,8:41:36 PM,62,120,80
Apr 12, 2018,8:41:36 PM,60,120,80
Apr 12, 2018,8:41:36 PM,60,120,80
Apr 12, 2018,8:41:36 PM,65,120,80
Apr 12, 2018,8:41:36 PM,69,120,80
Apr 12, 2018,8:41:37 PM,77,120,80
Apr 12, 2018,8:41:37 PM,81,120,80
Apr 12, 2018,8:41:37 PM,79,120,80
Apr 12, 2018,8:41:37 PM,74,120,80
Apr 12, 2018,8:41:37 PM,70,120,80
Apr 12, 2018,8:41:38 PM,73,120,80
Apr 12, 2018,8:41:38 PM,71,120,80
Apr 12, 2018,8:41:38 PM,79,120,80
Apr 12, 2018,8:41:38 PM,77,120,80
Apr 12, 2018,8:41:38 PM,70,120,80
Apr 12, 2018,8:41:39 PM,70,120,80
Apr 12, 2018,8:41:39 PM,70,120,80
Apr 12, 2018,8:41:39 PM,70,120,80
Apr 12, 2018,8:41:39 PM,70,120,80
Apr 12, 2018,8:41:39 PM,70,120,80
Apr 12, 2018,8:41:40 PM,70,120,79
Apr 12, 2018,8:41:40 PM,70,120,79
Apr 12, 2018,8:41:40 PM,70,120,79
Apr 12, 2018,8:41:40 PM,70,120,79
Apr 12, 2018,8:41:40 PM,70,120,79
Apr 12, 2018,8:41:41 PM,70,120,79
Apr 12, 2018,8:41:41 PM,70,120,79
Apr 12, 2018,8:41:41 PM,70,120,79
Apr 12, 2018,8:41:41 PM,70,120,79
Apr 12, 2018,8:41:41 PM,70,120,79
Apr 12, 2018,8:41:42 PM,70,120,79
Apr 12, 2018,8:41:42 PM,70,120,79
Apr 12, 2018,8:41:42 PM,70,120,79
Apr 12, 2018,8:41:42 PM,70,120,79
Apr 12, 2018,8:41:42 PM,70,120,79
Apr 12, 2018,8:41:43 PM,73,120,79
Apr 12, 2018,8:41:43 PM,61,120,79
Apr 12, 2018,8:41:43 PM,56,120,79
Apr 12, 2018,8:41:43 PM,54,120,78
Apr 12, 2018,8:41:43 PM,53,120,78
Apr 12, 2018,8:41:44 PM,56,120,78
Apr 12, 2018,8:41:44 PM,62,120,78
Apr 12, 2018,8:41:44 PM,65,120,78
Apr 12, 2018,8:41:44 PM,70,120,78
Apr 12, 2018,8:41:44 PM,71,120,78
Apr 12, 2018,8:41:45 PM,70,120,78
Apr 12, 2018,8:41:45 PM,78,120,78
Apr 12, 2018,8:41:45 PM,77,120,78
Apr 12, 2018,8:41:45 PM,81,120,78
Apr 12, 2018,8:41:45 PM,84,120,78
Apr 12, 2018,8:41:46 PM,92,120,78
Apr 12, 2018,8:41:46 PM,96,120,78
Apr 12, 2018,8:41:46 PM,99,120,78
Apr 12, 2018,8:41:46 PM,90,120,78
Apr 12, 2018,8:41:46 PM,86,120,78
Apr 12, 2018,8:41:47 PM,90,120,78
Apr 12, 2018,8:41:47 PM,81,120,78
Apr 12, 2018,8:41:47 PM,63,120,78
Apr 12, 2018,8:41:47 PM,54,120,78
Apr 12, 2018,8:41:47 PM,55,120,78
Apr 12, 2018,8:41:48 PM,62,120,78
Apr 12, 2018,8:41:48 PM,62,120,78
Apr 12, 2018,8:41:48 PM,59,120,78
Apr 12, 2018,8:41:48 PM,61,120,78
Apr 12, 2018,8:41:48 PM,60,120,78
Apr 12, 2018,8:41:49 PM,62,120,78
Apr 12, 2018,8:41:49 PM,65,120,78
Apr 12, 2018,8:41:49 PM,66,120,78
Apr 12, 2018,8:41:49 PM,63,120,78
Apr 12, 2018,8:41:49 PM,64,120,77
Apr 12, 2018,8:41:50 PM,69,120,77
Apr 12, 2018,8:41:50 PM,90,120,77
Apr 12, 2018,8:41:50 PM,108,120,78
Apr 12, 2018,8:41:50 PM,88,120,78
Apr 12, 2018,8:41:50 PM,88,120,78
Apr 12, 2018,8:41:51 PM,94,120,78
Apr 12, 2018,8:41:51 PM,92,120,78
Apr 12, 2018,8:41:51 PM,96,120,78
Apr 12, 2018,8:41:51 PM,99,120,78
Apr 12, 2018,8:41:51 PM,75,120,78
Apr 12, 2018,8:41:52 PM,62,120,78
Apr 12, 2018,8:41:52 PM,61,120,78
Apr 12, 2018,8:41:52 PM,70,120,78
Apr 12, 2018,8:41:52 PM,77,120,78
Apr 12, 2018,8:41:52 PM,78,120,78
Apr 12, 2018,8:41:53 PM,81,120,78
Apr 12, 2018,8:41:53 PM,86,120,78
Apr 12, 2018,8:41:53 PM,79,120,78
Apr 12, 2018,8:41:53 PM,64,120,78
Apr 12, 2018,8:41:53 PM,68,120,78
Apr 12, 2018,8:41:54 PM,88,120,78
Apr 12, 2018,8:41:54 PM,102,120,78
Apr 12, 2018,8:41:54 PM,102,120,78
Apr 12, 2018,8:41:54 PM,92,120,78
Apr 12, 2018,8:41:54 PM,73,120,78
Apr 12, 2018,8:41:55 PM,59,120,78
Apr 12, 2018,8:41:55 PM,56,120,78
Apr 12, 2018,8:41:55 PM,53,120,78
Apr 12, 2018,8:41:55 PM,57,120,78
Apr 12, 2018,8:41:55 PM,74,120,78
Apr 12, 2018,8:41:56 PM,69,120,78
Apr 12, 2018,8:41:56 PM,73,120,78
Apr 12, 2018,8:41:56 PM,92,120,78
Apr 12, 2018,8:41:56 PM,79,120,78
Apr 12, 2018,8:41:56 PM,71,120,78
Apr 12, 2018,8:41:57 PM,63,120,78
Apr 12, 2018,8:41:57 PM,56,120,77
Apr 12, 2018,8:41:57 PM,59,120,77
Apr 12, 2018,8:41:57 PM,74,120,77
Apr 12, 2018,8:41:57 PM,84,120,77
Apr 12, 2018,8:41:58 PM,88,120,77
Apr 12, 2018,8:41:58 PM,86,120,77
Apr 12, 2018,8:41:58 PM,88,120,78
Apr 12, 2018,8:41:58 PM,71,120,77
Apr 12, 2018,8:41:58 PM,62,120,77
Apr 12, 2018,8:41:59 PM,57,120,77
Apr 12, 2018,8:41:59 PM,56,120,77
Apr 12, 2018,8:41:59 PM,73,120,77
Apr 12, 2018,8:41:59 PM,83,120,77
Apr 12, 2018,8:41:59 PM,78,120,77
Apr 12, 2018,8:42:00 PM,65,120,77
Apr 12, 2018,8:42:00 PM,59,120,77
Apr 12, 2018,8:42:00 PM,60,120,77
Apr 12, 2018,8:42:00 PM,74,120,77
Apr 12, 2018,8:42:00 PM,94,120,77
Apr 12, 2018,8:42:01 PM,94,120,77
Apr 12, 2018,8:42:01 PM,92,120,77
Apr 12, 2018,8:42:01 PM,90,120,77
Apr 12, 2018,8:42:01 PM,90,120,77
Apr 12, 2018,8:42:01 PM,90,120,77
Apr 12, 2018,8:42:02 PM,90,120,77
Apr 12, 2018,8:42:02 PM,90,120,77
Apr 12, 2018,8:42:02 PM,90,120,78
Apr 12, 2018,8:42:02 PM,90,120,78
Apr 12, 2018,8:42:02 PM,90,120,78
Apr 12, 2018,8:42:03 PM,90,120,78
Apr 12, 2018,8:42:03 PM,90,120,78
Apr 12, 2018,8:42:03 PM,90,120,78
Apr 12, 2018,8:42:03 PM,90,120,78
Apr 12, 2018,8:42:03 PM,90,120,78
Apr 12, 2018,8:42:04 PM,90,120,78
Apr 12, 2018,8:42:04 PM,90,120,78
Apr 12, 2018,8:42:04 PM,90,120,78
Apr 12, 2018,8:42:04 PM,90,120,78
Apr 12, 2018,8:42:04 PM,90,120,78
Apr 12, 2018,8:42:05 PM,90,120,78
Apr 12, 2018,8:42:05 PM,90,120,78
Apr 12, 2018,8:42:05 PM,90,120,78
Apr 12, 2018,8:42:05 PM,90,120,78
Apr 12, 2018,8:42:05 PM,44,120,78
Apr 12, 2018,8:42:06 PM,47,120,78
Apr 12, 2018,8:42:06 PM,44,120,78
Apr 12, 2018,8:42:06 PM,42,120,78
Apr 12, 2018,8:42:06 PM,45,120,78
Apr 12, 2018,8:42:06 PM,46,120,77
Apr 12, 2018,8:42:07 PM,43,120,77
Apr 12, 2018,8:42:07 PM,43,120,77
Apr 12, 2018,8:42:09 PM,43,120,77
