Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:47:38 PM,57,99,67
Apr 12, 2018,8:47:38 PM,55,99,66
Apr 12, 2018,8:47:39 PM,54,99,66
Apr 12, 2018,8:47:39 PM,55,99,66
Apr 12, 2018,8:47:39 PM,55,99,66
Apr 12, 2018,8:47:39 PM,60,99,65
Apr 12, 2018,8:47:39 PM,70,99,66
Apr 12, 2018,8:47:40 PM,74,99,66
Apr 12, 2018,8:47:40 PM,79,99,66
Apr 12, 2018,8:47:40 PM,88,99,66
Apr 12, 2018,8:47:40 PM,84,99,67
Apr 12, 2018,8:47:40 PM,63,99,67
Apr 12, 2018,8:47:41 PM,52,99,66
Apr 12, 2018,8:47:41 PM,52,99,66
Apr 12, 2018,8:47:41 PM,53,99,66
Apr 12, 2018,8:47:41 PM,54,99,66
Apr 12, 2018,8:47:41 PM,62,99,66
Apr 12, 2018,8:47:42 PM,69,99,66
Apr 12, 2018,8:47:42 PM,64,99,66
Apr 12, 2018,8:47:42 PM,61,99,65
Apr 12, 2018,8:47:42 PM,61,99,65
Apr 12, 2018,8:47:42 PM,60,99,65
Apr 12, 2018,8:47:43 PM,57,99,65
Apr 12, 2018,8:47:43 PM,57,99,65
Apr 12, 2018,8:47:43 PM,56,99,65
Apr 12, 2018,8:47:43 PM,59,99,65
Apr 12, 2018,8:47:43 PM,65,99,65
Apr 12, 2018,8:47:44 PM,63,99,65
Apr 12, 2018,8:47:44 PM,59,99,65
Apr 12, 2018,8:47:44 PM,59,99,65
Apr 12, 2018,8:47:44 PM,59,99,64
Apr 12, 2018,8:47:44 PM,59,99,64
Apr 12, 2018,8:47:45 PM,59,99,64
Apr 12, 2018,8:47:45 PM,59,99,64
Apr 12, 2018,8:47:45 PM,59,99,64
Apr 12, 2018,8:47:45 PM,59,99,64
Apr 12, 2018,8:47:45 PM,59,99,64
Apr 12, 2018,8:47:46 PM,59,99,64
Apr 12, 2018,8:47:46 PM,59,99,64
Apr 12, 2018,8:47:46 PM,59,99,64
Apr 12, 2018,8:47:46 PM,59,99,64
Apr 12, 2018,8:47:46 PM,59,99,64
Apr 12, 2018,8:47:47 PM,59,99,64
Apr 12, 2018,8:47:47 PM,59,99,64
Apr 12, 2018,8:47:47 PM,59,99,63
Apr 12, 2018,8:47:47 PM,59,99,63
Apr 12, 2018,8:47:47 PM,59,99,63
Apr 12, 2018,8:47:48 PM,59,99,63
Apr 12, 2018,8:47:48 PM,59,99,63
Apr 12, 2018,8:47:48 PM,59,99,63
Apr 12, 2018,8:47:48 PM,59,99,63
Apr 12, 2018,8:47:48 PM,59,99,63
Apr 12, 2018,8:47:49 PM,59,99,63
Apr 12, 2018,8:47:49 PM,59,99,63
Apr 12, 2018,8:47:49 PM,59,99,63
Apr 12, 2018,8:47:49 PM,59,99,63
Apr 12, 2018,8:47:49 PM,59,99,63
Apr 12, 2018,8:47:50 PM,59,99,63
Apr 12, 2018,8:47:50 PM,59,99,63
Apr 12, 2018,8:47:50 PM,59,99,63
Apr 12, 2018,8:47:50 PM,68,99,63
Apr 12, 2018,8:47:50 PM,65,99,63
Apr 12, 2018,8:47:51 PM,65,99,63
Apr 12, 2018,8:47:51 PM,68,99,63
Apr 12, 2018,8:47:51 PM,70,99,63
Apr 12, 2018,8:47:51 PM,77,99,63
Apr 12, 2018,8:47:51 PM,78,99,63
Apr 12, 2018,8:47:52 PM,75,99,63
Apr 12, 2018,8:47:52 PM,62,99,63
Apr 12, 2018,8:47:52 PM,65,99,63
Apr 12, 2018,8:47:52 PM,88,99,64
Apr 12, 2018,8:47:52 PM,90,99,64
Apr 12, 2018,8:47:53 PM,64,99,64
Apr 12, 2018,8:47:53 PM,57,99,64
Apr 12, 2018,8:47:53 PM,65,99,64
Apr 12, 2018,8:47:53 PM,73,99,64
Apr 12, 2018,8:47:53 PM,81,99,64
Apr 12, 2018,8:47:54 PM,102,102,64
Apr 12, 2018,8:47:54 PM,96,102,64
Apr 12, 2018,8:47:54 PM,94,102,65
Apr 12, 2018,8:47:54 PM,96,102,65
Apr 12, 2018,8:47:54 PM,77,102,65
Apr 12, 2018,8:47:55 PM,70,102,65
Apr 12, 2018,8:47:55 PM,70,102,65
Apr 12, 2018,8:47:55 PM,78,102,65
Apr 12, 2018,8:47:55 PM,92,102,65
Apr 12, 2018,8:47:55 PM,99,102,66
Apr 12, 2018,8:47:56 PM,96,102,66
Apr 12, 2018,8:47:56 PM,71,102,66
Apr 12, 2018,8:47:56 PM,56,102,66
Apr 12, 2018,8:47:56 PM,63,102,66
Apr 12, 2018,8:47:56 PM,62,102,66
Apr 12, 2018,8:47:57 PM,57,102,66
Apr 12, 2018,8:47:57 PM,59,102,66
Apr 12, 2018,8:47:57 PM,60,102,66
Apr 12, 2018,8:47:57 PM,59,102,66
Apr 12, 2018,8:47:57 PM,65,102,66
Apr 12, 2018,8:47:58 PM,63,102,66
Apr 12, 2018,8:47:58 PM,65,102,66
Apr 12, 2018,8:47:58 PM,75,102,66
Apr 12, 2018,8:47:58 PM,88,102,66
Apr 12, 2018,8:47:58 PM,90,102,66
Apr 12, 2018,8:47:59 PM,81,102,66
Apr 12, 2018,8:47:59 PM,73,102,66
Apr 12, 2018,8:47:59 PM,78,102,66
Apr 12, 2018,8:47:59 PM,96,102,66
Apr 12, 2018,8:47:59 PM,78,102,66
Apr 12, 2018,8:48:00 PM,65,102,66
Apr 12, 2018,8:48:00 PM,74,102,67
Apr 12, 2018,8:48:00 PM,83,102,67
Apr 12, 2018,8:48:00 PM,79,102,67
Apr 12, 2018,8:48:00 PM,78,102,67
Apr 12, 2018,8:48:01 PM,96,102,67
Apr 12, 2018,8:48:01 PM,96,102,67
Apr 12, 2018,8:48:01 PM,88,102,67
Apr 12, 2018,8:48:01 PM,74,102,67
Apr 12, 2018,8:48:01 PM,69,102,67
Apr 12, 2018,8:48:02 PM,66,102,67
Apr 12, 2018,8:48:02 PM,60,102,67
Apr 12, 2018,8:48:02 PM,63,102,67
Apr 12, 2018,8:48:02 PM,75,102,67
Apr 12, 2018,8:48:02 PM,92,102,67
Apr 12, 2018,8:48:03 PM,78,102,67
Apr 12, 2018,8:48:03 PM,71,102,68
Apr 12, 2018,8:48:03 PM,90,102,68
Apr 12, 2018,8:48:03 PM,111,111,68
Apr 12, 2018,8:48:03 PM,96,111,68
Apr 12, 2018,8:48:04 PM,92,111,68
Apr 12, 2018,8:48:04 PM,88,111,68
Apr 12, 2018,8:48:04 PM,86,111,68
Apr 12, 2018,8:48:04 PM,88,111,69
Apr 12, 2018,8:48:04 PM,66,111,69
Apr 12, 2018,8:48:05 PM,59,111,68
Apr 12, 2018,8:48:05 PM,59,111,68
Apr 12, 2018,8:48:05 PM,56,111,68
Apr 12, 2018,8:48:05 PM,73,111,68
Apr 12, 2018,8:48:05 PM,108,111,69
Apr 12, 2018,8:48:06 PM,108,111,69
Apr 12, 2018,8:48:06 PM,111,111,69
Apr 12, 2018,8:48:06 PM,99,111,69
Apr 12, 2018,8:48:06 PM,86,111,69
Apr 12, 2018,8:48:06 PM,83,111,69
Apr 12, 2018,8:48:07 PM,78,111,69
Apr 12, 2018,8:48:07 PM,66,111,69
Apr 12, 2018,8:48:07 PM,68,111,69
Apr 12, 2018,8:48:07 PM,74,111,69
Apr 12, 2018,8:48:07 PM,74,111,69
Apr 12, 2018,8:48:08 PM,78,111,69
Apr 12, 2018,8:48:08 PM,77,111,70
Apr 12, 2018,8:48:08 PM,71,111,70
Apr 12, 2018,8:48:08 PM,83,111,70
Apr 12, 2018,8:48:08 PM,92,111,70
Apr 12, 2018,8:48:09 PM,77,111,70
Apr 12, 2018,8:48:09 PM,63,111,70
Apr 12, 2018,8:48:09 PM,77,111,70
Apr 12, 2018,8:48:09 PM,119,119,70
Apr 12, 2018,8:48:09 PM,90,119,70
Apr 12, 2018,8:48:10 PM,81,119,70
Apr 12, 2018,8:48:10 PM,65,119,70
Apr 12, 2018,8:48:10 PM,55,119,70
Apr 12, 2018,8:48:10 PM,54,119,70
Apr 12, 2018,8:48:10 PM,53,119,70
Apr 12, 2018,8:48:11 PM,52,119,70
Apr 12, 2018,8:48:11 PM,50,119,70
Apr 12, 2018,8:48:11 PM,51,119,70
Apr 12, 2018,8:48:11 PM,64,119,70
Apr 12, 2018,8:48:11 PM,92,119,70
Apr 12, 2018,8:48:12 PM,94,119,70
Apr 12, 2018,8:48:12 PM,96,119,70
Apr 12, 2018,8:48:12 PM,92,119,70
Apr 12, 2018,8:48:12 PM,88,119,70
Apr 12, 2018,8:48:12 PM,78,119,70
Apr 12, 2018,8:48:13 PM,65,119,70
Apr 12, 2018,8:48:13 PM,64,119,70
Apr 12, 2018,8:48:13 PM,74,119,70
Apr 12, 2018,8:48:13 PM,84,119,70
Apr 12, 2018,8:48:13 PM,68,119,70
Apr 12, 2018,8:48:14 PM,62,119,70
Apr 12, 2018,8:48:14 PM,59,119,70
Apr 12, 2018,8:48:14 PM,57,119,70
Apr 12, 2018,8:48:14 PM,56,119,70
Apr 12, 2018,8:48:14 PM,55,119,70
Apr 12, 2018,8:48:15 PM,54,119,70
Apr 12, 2018,8:48:15 PM,54,119,70
Apr 12, 2018,8:48:15 PM,54,119,70
Apr 12, 2018,8:48:15 PM,54,119,70
Apr 12, 2018,8:48:15 PM,55,119,69
Apr 12, 2018,8:48:16 PM,54,119,69
Apr 12, 2018,8:48:16 PM,52,119,69
Apr 12, 2018,8:48:16 PM,53,119,69
Apr 12, 2018,8:48:16 PM,53,119,69
Apr 12, 2018,8:48:16 PM,53,119,69
Apr 12, 2018,8:48:17 PM,52,119,69
Apr 12, 2018,8:48:17 PM,52,119,69
Apr 12, 2018,8:48:17 PM,53,119,69
Apr 12, 2018,8:48:17 PM,53,119,69
Apr 12, 2018,8:48:17 PM,56,119,69
Apr 12, 2018,8:48:18 PM,56,119,69
Apr 12, 2018,8:48:18 PM,55,119,69
Apr 12, 2018,8:48:18 PM,74,119,69
Apr 12, 2018,8:48:18 PM,94,119,69
Apr 12, 2018,8:48:18 PM,102,119,69
Apr 12, 2018,8:48:19 PM,92,119,69
Apr 12, 2018,8:48:19 PM,69,119,69
Apr 12, 2018,8:48:19 PM,53,119,69
Apr 12, 2018,8:48:19 PM,51,119,69
Apr 12, 2018,8:48:19 PM,51,119,69
Apr 12, 2018,8:48:20 PM,51,119,69
Apr 12, 2018,8:48:20 PM,51,119,69
Apr 12, 2018,8:48:20 PM,52,119,69
Apr 12, 2018,8:48:20 PM,53,119,68
Apr 12, 2018,8:48:20 PM,53,119,68
Apr 12, 2018,8:48:21 PM,52,119,68
Apr 12, 2018,8:48:21 PM,51,119,68
Apr 12, 2018,8:48:21 PM,50,119,68
Apr 12, 2018,8:48:21 PM,53,119,68
Apr 12, 2018,8:48:21 PM,68,119,68
Apr 12, 2018,8:48:22 PM,86,119,68
Apr 12, 2018,8:48:22 PM,94,119,68
Apr 12, 2018,8:48:22 PM,92,119,68
Apr 12, 2018,8:48:22 PM,94,119,69
Apr 12, 2018,8:48:22 PM,92,119,69
Apr 12, 2018,8:48:23 PM,71,119,69
Apr 12, 2018,8:48:23 PM,54,119,69
Apr 12, 2018,8:48:23 PM,51,119,68
Apr 12, 2018,8:48:23 PM,51,119,68
Apr 12, 2018,8:48:23 PM,51,119,68
Apr 12, 2018,8:48:24 PM,50,119,68
Apr 12, 2018,8:48:24 PM,50,119,68
Apr 12, 2018,8:48:24 PM,51,119,68
Apr 12, 2018,8:48:24 PM,51,119,68
Apr 12, 2018,8:48:24 PM,51,119,68
Apr 12, 2018,8:48:25 PM,52,119,68
Apr 12, 2018,8:48:25 PM,53,119,68
Apr 12, 2018,8:48:25 PM,53,119,68
Apr 12, 2018,8:48:25 PM,62,119,68
Apr 12, 2018,8:48:25 PM,68,119,68
Apr 12, 2018,8:48:26 PM,66,119,68
Apr 12, 2018,8:48:26 PM,68,119,68
Apr 12, 2018,8:48:26 PM,57,119,68
Apr 12, 2018,8:48:26 PM,53,119,68
Apr 12, 2018,8:48:26 PM,54,119,68
Apr 12, 2018,8:48:27 PM,55,119,68
Apr 12, 2018,8:48:27 PM,54,119,68
Apr 12, 2018,8:48:27 PM,54,119,68
Apr 12, 2018,8:48:27 PM,73,119,68
Apr 12, 2018,8:48:27 PM,102,119,68
Apr 12, 2018,8:48:28 PM,96,119,68
Apr 12, 2018,8:48:28 PM,102,119,68
Apr 12, 2018,8:48:28 PM,108,119,68
Apr 12, 2018,8:48:28 PM,102,119,68
Apr 12, 2018,8:48:28 PM,102,119,68
Apr 12, 2018,8:48:29 PM,102,119,68
Apr 12, 2018,8:48:29 PM,96,119,68
Apr 12, 2018,8:48:29 PM,92,119,69
Apr 12, 2018,8:48:29 PM,70,119,69
Apr 12, 2018,8:48:29 PM,56,119,68
Apr 12, 2018,8:48:30 PM,55,119,68
Apr 12, 2018,8:48:30 PM,52,119,68
Apr 12, 2018,8:48:30 PM,57,119,68
Apr 12, 2018,8:48:30 PM,57,119,68
Apr 12, 2018,8:48:30 PM,52,119,68
Apr 12, 2018,8:48:31 PM,51,119,68
Apr 12, 2018,8:48:31 PM,50,119,68
Apr 12, 2018,8:48:31 PM,50,119,68
Apr 12, 2018,8:48:31 PM,55,119,68
Apr 12, 2018,8:48:31 PM,63,119,68
Apr 12, 2018,8:48:32 PM,63,119,68
Apr 12, 2018,8:48:32 PM,63,119,68
Apr 12, 2018,8:48:32 PM,61,119,68
Apr 12, 2018,8:48:32 PM,61,119,68
Apr 12, 2018,8:48:32 PM,57,119,68
Apr 12, 2018,8:48:33 PM,52,119,68
Apr 12, 2018,8:48:33 PM,45,119,68
Apr 12, 2018,8:48:33 PM,45,119,68
Apr 12, 2018,8:48:33 PM,46,119,68
Apr 12, 2018,8:48:33 PM,46,119,68
Apr 12, 2018,8:48:34 PM,49,119,67
Apr 12, 2018,8:48:34 PM,55,119,67
Apr 12, 2018,8:48:34 PM,60,119,67
Apr 12, 2018,8:48:34 PM,60,119,67
Apr 12, 2018,8:48:34 PM,63,119,67
Apr 12, 2018,8:48:35 PM,52,119,67
Apr 12, 2018,8:48:35 PM,43,119,67
Apr 12, 2018,8:48:39 PM,42,119,67
