Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:34:26 PM,59,0,59
Apr 12, 2018,8:34:26 PM,60,60,59
Apr 12, 2018,8:34:26 PM,61,61,60
Apr 12, 2018,8:34:26 PM,61,61,60
Apr 12, 2018,8:34:27 PM,62,62,60
Apr 12, 2018,8:34:27 PM,61,62,60
Apr 12, 2018,8:34:27 PM,61,62,60
Apr 12, 2018,8:34:27 PM,61,62,60
Apr 12, 2018,8:34:27 PM,61,62,60
Apr 12, 2018,8:34:28 PM,60,62,60
Apr 12, 2018,8:34:28 PM,62,62,60
Apr 12, 2018,8:34:28 PM,70,70,61
Apr 12, 2018,8:34:28 PM,79,79,62
Apr 12, 2018,8:34:28 PM,81,81,64
Apr 12, 2018,8:34:29 PM,84,84,65
Apr 12, 2018,8:34:29 PM,83,84,66
Apr 12, 2018,8:34:29 PM,66,84,66
Apr 12, 2018,8:34:29 PM,56,84,66
Apr 12, 2018,8:34:29 PM,55,84,65
Apr 12, 2018,8:34:30 PM,55,84,64
Apr 12, 2018,8:34:30 PM,55,84,64
Apr 12, 2018,8:34:30 PM,54,84,63
Apr 12, 2018,8:34:30 PM,54,84,63
Apr 12, 2018,8:34:30 PM,54,84,63
Apr 12, 2018,8:34:31 PM,55,84,62
Apr 12, 2018,8:34:31 PM,54,84,62
Apr 12, 2018,8:34:31 PM,61,84,62
Apr 12, 2018,8:34:31 PM,79,84,63
Apr 12, 2018,8:34:31 PM,88,88,63
Apr 12, 2018,8:34:32 PM,88,88,64
Apr 12, 2018,8:34:32 PM,86,88,65
Apr 12, 2018,8:34:32 PM,86,88,66
Apr 12, 2018,8:34:32 PM,86,88,66
Apr 12, 2018,8:34:32 PM,83,88,67
Apr 12, 2018,8:34:33 PM,78,88,67
Apr 12, 2018,8:34:33 PM,81,88,67
Apr 12, 2018,8:34:33 PM,84,88,68
Apr 12, 2018,8:34:33 PM,79,88,68
Apr 12, 2018,8:34:33 PM,88,88,69
Apr 12, 2018,8:34:34 PM,84,88,69
Apr 12, 2018,8:34:34 PM,71,88,69
Apr 12, 2018,8:34:34 PM,60,88,69
Apr 12, 2018,8:34:34 PM,62,88,69
Apr 12, 2018,8:34:34 PM,65,88,68
Apr 12, 2018,8:34:35 PM,63,88,68
Apr 12, 2018,8:34:35 PM,60,88,68
Apr 12, 2018,8:34:35 PM,54,88,68
Apr 12, 2018,8:34:35 PM,53,88,67
Apr 12, 2018,8:34:35 PM,56,88,67
Apr 12, 2018,8:34:36 PM,68,88,67
Apr 12, 2018,8:34:36 PM,75,88,67
Apr 12, 2018,8:34:36 PM,63,88,67
Apr 12, 2018,8:34:36 PM,65,88,67
Apr 12, 2018,8:34:36 PM,86,88,68
Apr 12, 2018,8:34:37 PM,79,88,68
Apr 12, 2018,8:34:37 PM,66,88,68
Apr 12, 2018,8:34:37 PM,69,88,68
Apr 12, 2018,8:34:37 PM,79,88,68
Apr 12, 2018,8:34:37 PM,83,88,68
Apr 12, 2018,8:34:38 PM,79,88,68
Apr 12, 2018,8:34:38 PM,88,88,69
Apr 12, 2018,8:34:38 PM,68,88,69
Apr 12, 2018,8:34:38 PM,51,88,68
Apr 12, 2018,8:34:38 PM,49,88,68
Apr 12, 2018,8:34:39 PM,49,88,68
Apr 12, 2018,8:34:39 PM,46,88,67
Apr 12, 2018,8:34:39 PM,50,88,67
Apr 12, 2018,8:34:39 PM,73,88,67
Apr 12, 2018,8:34:39 PM,102,102,68
Apr 12, 2018,8:34:40 PM,108,108,68
Apr 12, 2018,8:34:40 PM,108,108,69
Apr 12, 2018,8:34:40 PM,108,108,69
Apr 12, 2018,8:34:40 PM,108,108,70
Apr 12, 2018,8:34:40 PM,108,108,70
Apr 12, 2018,8:34:41 PM,108,108,71
Apr 12, 2018,8:34:41 PM,108,108,71
Apr 12, 2018,8:34:41 PM,108,108,72
Apr 12, 2018,8:34:41 PM,108,108,72
Apr 12, 2018,8:34:41 PM,108,108,73
Apr 12, 2018,8:34:42 PM,108,108,73
Apr 12, 2018,8:34:42 PM,108,108,74
Apr 12, 2018,8:34:42 PM,108,108,74
Apr 12, 2018,8:34:42 PM,108,108,74
Apr 12, 2018,8:34:42 PM,108,108,75
Apr 12, 2018,8:34:43 PM,108,108,75
Apr 12, 2018,8:34:43 PM,108,108,76
Apr 12, 2018,8:34:43 PM,108,108,76
Apr 12, 2018,8:34:43 PM,108,108,76
Apr 12, 2018,8:34:43 PM,108,108,77
Apr 12, 2018,8:34:44 PM,108,108,77
Apr 12, 2018,8:34:44 PM,108,108,77
