Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:26:54 PM,46,48,44
Apr 12, 2018,8:26:54 PM,47,48,44
Apr 12, 2018,8:26:54 PM,45,48,44
Apr 12, 2018,8:26:54 PM,45,48,44
Apr 12, 2018,8:26:54 PM,45,48,44
Apr 12, 2018,8:26:55 PM,45,48,44
Apr 12, 2018,8:26:55 PM,45,48,44
Apr 12, 2018,8:26:55 PM,45,48,44
Apr 12, 2018,8:26:55 PM,45,48,44
Apr 12, 2018,8:26:55 PM,45,48,44
Apr 12, 2018,8:26:56 PM,45,48,44
Apr 12, 2018,8:26:56 PM,44,48,44
Apr 12, 2018,8:26:56 PM,45,48,44
Apr 12, 2018,8:26:56 PM,46,48,44
Apr 12, 2018,8:26:56 PM,45,48,44
Apr 12, 2018,8:26:57 PM,47,48,44
Apr 12, 2018,8:26:57 PM,57,57,44
Apr 12, 2018,8:26:57 PM,54,57,44
Apr 12, 2018,8:26:57 PM,51,57,44
Apr 12, 2018,8:26:57 PM,55,57,45
Apr 12, 2018,8:26:58 PM,53,57,45
Apr 12, 2018,8:26:58 PM,53,57,45
Apr 12, 2018,8:26:58 PM,55,57,45
Apr 12, 2018,8:26:58 PM,55,57,45
Apr 12, 2018,8:26:58 PM,50,57,45
Apr 12, 2018,8:26:59 PM,53,57,45
Apr 12, 2018,8:26:59 PM,52,57,45
Apr 12, 2018,8:26:59 PM,51,57,45
Apr 12, 2018,8:26:59 PM,48,57,45
Apr 12, 2018,8:26:59 PM,49,57,45
Apr 12, 2018,8:27:00 PM,49,57,45
Apr 12, 2018,8:27:00 PM,48,57,45
Apr 12, 2018,8:27:00 PM,46,57,45
Apr 12, 2018,8:27:00 PM,44,57,45
Apr 12, 2018,8:27:00 PM,45,57,45
Apr 12, 2018,8:27:01 PM,44,57,45
Apr 12, 2018,8:27:01 PM,43,57,45
Apr 12, 2018,8:27:01 PM,44,57,45
Apr 12, 2018,8:27:01 PM,44,57,45
Apr 12, 2018,8:27:01 PM,46,57,45
Apr 12, 2018,8:27:02 PM,50,57,45
Apr 12, 2018,8:27:02 PM,48,57,45
Apr 12, 2018,8:27:02 PM,54,57,45
Apr 12, 2018,8:27:02 PM,55,57,45
Apr 12, 2018,8:27:02 PM,50,57,45
Apr 12, 2018,8:27:03 PM,45,57,45
Apr 12, 2018,8:27:03 PM,44,57,45
Apr 12, 2018,8:27:03 PM,43,57,45
Apr 12, 2018,8:27:03 PM,43,57,45
Apr 12, 2018,8:27:03 PM,45,57,45
Apr 12, 2018,8:27:04 PM,45,57,45
Apr 12, 2018,8:27:04 PM,49,57,45
Apr 12, 2018,8:27:04 PM,50,57,45
Apr 12, 2018,8:27:04 PM,47,57,45
Apr 12, 2018,8:27:04 PM,46,57,45
Apr 12, 2018,8:27:05 PM,46,57,45
Apr 12, 2018,8:27:05 PM,44,57,45
Apr 12, 2018,8:27:05 PM,42,57,45
Apr 12, 2018,8:27:05 PM,46,57,45
Apr 12, 2018,8:27:05 PM,53,57,45
Apr 12, 2018,8:27:06 PM,51,57,45
Apr 12, 2018,8:27:06 PM,46,57,45
Apr 12, 2018,8:27:06 PM,48,57,45
Apr 12, 2018,8:27:06 PM,47,57,45
Apr 12, 2018,8:27:06 PM,42,57,45
Apr 12, 2018,8:27:07 PM,44,57,45
Apr 12, 2018,8:27:07 PM,46,57,45
Apr 12, 2018,8:27:07 PM,46,57,45
Apr 12, 2018,8:27:07 PM,44,57,45
Apr 12, 2018,8:27:07 PM,42,57,45
Apr 12, 2018,8:27:08 PM,44,57,45
Apr 12, 2018,8:27:08 PM,50,57,45
Apr 12, 2018,8:27:08 PM,47,57,45
Apr 12, 2018,8:27:08 PM,42,57,45
Apr 12, 2018,8:27:08 PM,41,57,45
Apr 12, 2018,8:27:09 PM,41,57,45
Apr 12, 2018,8:27:09 PM,41,57,45
Apr 12, 2018,8:27:09 PM,44,57,45
Apr 12, 2018,8:27:09 PM,48,57,45
Apr 12, 2018,8:27:09 PM,48,57,45
Apr 12, 2018,8:27:10 PM,45,57,45
Apr 12, 2018,8:27:10 PM,45,57,45
Apr 12, 2018,8:27:10 PM,49,57,45
Apr 12, 2018,8:27:10 PM,46,57,45
Apr 12, 2018,8:27:10 PM,45,57,45
Apr 12, 2018,8:27:11 PM,49,57,45
Apr 12, 2018,8:27:11 PM,46,57,45
Apr 12, 2018,8:27:11 PM,43,57,45
Apr 12, 2018,8:27:11 PM,43,57,45
Apr 12, 2018,8:27:11 PM,44,57,45
Apr 12, 2018,8:27:12 PM,46,57,45
Apr 12, 2018,8:27:12 PM,48,57,45
Apr 12, 2018,8:27:12 PM,48,57,45
Apr 12, 2018,8:27:12 PM,45,57,45
Apr 12, 2018,8:27:12 PM,44,57,45
Apr 12, 2018,8:27:13 PM,44,57,45
Apr 12, 2018,8:27:13 PM,45,57,45
Apr 12, 2018,8:27:13 PM,49,57,45
Apr 12, 2018,8:27:13 PM,46,57,45
Apr 12, 2018,8:27:13 PM,43,57,45
Apr 12, 2018,8:27:14 PM,43,57,45
Apr 12, 2018,8:27:14 PM,42,57,45
Apr 12, 2018,8:27:14 PM,43,57,45
Apr 12, 2018,8:27:14 PM,44,57,45
Apr 12, 2018,8:27:14 PM,46,57,45
Apr 12, 2018,8:27:15 PM,46,57,45
Apr 12, 2018,8:27:15 PM,47,57,45
Apr 12, 2018,8:27:15 PM,47,57,45
Apr 12, 2018,8:27:15 PM,45,57,45
Apr 12, 2018,8:27:15 PM,47,57,45
Apr 12, 2018,8:27:16 PM,48,57,45
Apr 12, 2018,8:27:16 PM,49,57,45
Apr 12, 2018,8:27:16 PM,50,57,45
Apr 12, 2018,8:27:16 PM,49,57,45
Apr 12, 2018,8:27:16 PM,47,57,45
Apr 12, 2018,8:27:17 PM,47,57,45
Apr 12, 2018,8:27:17 PM,47,57,45
Apr 12, 2018,8:27:17 PM,47,57,45
Apr 12, 2018,8:27:17 PM,49,57,45
Apr 12, 2018,8:27:17 PM,49,57,45
Apr 12, 2018,8:27:18 PM,51,57,45
Apr 12, 2018,8:27:18 PM,47,57,45
Apr 12, 2018,8:27:18 PM,47,57,45
Apr 12, 2018,8:27:18 PM,51,57,45
Apr 12, 2018,8:27:18 PM,52,57,45
Apr 12, 2018,8:27:19 PM,49,57,45
Apr 12, 2018,8:27:19 PM,52,57,45
Apr 12, 2018,8:27:19 PM,53,57,45
Apr 12, 2018,8:27:19 PM,56,57,45
Apr 12, 2018,8:27:19 PM,55,57,45
Apr 12, 2018,8:27:20 PM,54,57,45
Apr 12, 2018,8:27:20 PM,51,57,45
Apr 12, 2018,8:27:20 PM,50,57,45
Apr 12, 2018,8:27:20 PM,50,57,46
Apr 12, 2018,8:27:20 PM,52,57,46
Apr 12, 2018,8:27:21 PM,55,57,46
Apr 12, 2018,8:27:21 PM,52,57,46
Apr 12, 2018,8:27:21 PM,48,57,46
Apr 12, 2018,8:27:21 PM,48,57,46
Apr 12, 2018,8:27:21 PM,50,57,46
Apr 12, 2018,8:27:22 PM,48,57,46
Apr 12, 2018,8:27:22 PM,44,57,46
Apr 12, 2018,8:27:22 PM,44,57,46
Apr 12, 2018,8:27:22 PM,44,57,46
Apr 12, 2018,8:27:22 PM,48,57,46
Apr 12, 2018,8:27:23 PM,51,57,46
Apr 12, 2018,8:27:23 PM,54,57,46
Apr 12, 2018,8:27:23 PM,52,57,46
Apr 12, 2018,8:27:23 PM,54,57,46
Apr 12, 2018,8:27:23 PM,48,57,46
Apr 12, 2018,8:27:24 PM,48,57,46
Apr 12, 2018,8:27:24 PM,49,57,46
Apr 12, 2018,8:27:24 PM,50,57,46
Apr 12, 2018,8:27:24 PM,51,57,46
Apr 12, 2018,8:27:24 PM,48,57,46
Apr 12, 2018,8:27:25 PM,47,57,46
Apr 12, 2018,8:27:25 PM,48,57,46
Apr 12, 2018,8:27:25 PM,48,57,46
Apr 12, 2018,8:27:25 PM,45,57,46
Apr 12, 2018,8:27:25 PM,44,57,46
Apr 12, 2018,8:27:26 PM,45,57,46
Apr 12, 2018,8:27:26 PM,44,57,46
Apr 12, 2018,8:27:26 PM,44,57,46
Apr 12, 2018,8:27:26 PM,44,57,46
Apr 12, 2018,8:27:26 PM,44,57,46
Apr 12, 2018,8:27:27 PM,44,57,46
Apr 12, 2018,8:27:27 PM,45,57,46
