Date,Time,Current (dB-A),Max (dB-A), Average (dB-A)
Apr 12, 2018,8:52:54 PM,49,66,50
Apr 12, 2018,8:52:55 PM,47,66,50
Apr 12, 2018,8:52:55 PM,49,66,50
Apr 12, 2018,8:52:55 PM,54,66,50
Apr 12, 2018,8:52:55 PM,53,66,50
Apr 12, 2018,8:52:55 PM,50,66,50
Apr 12, 2018,8:52:56 PM,51,66,50
Apr 12, 2018,8:52:56 PM,48,66,50
Apr 12, 2018,8:52:56 PM,46,66,50
Apr 12, 2018,8:52:56 PM,46,66,50
Apr 12, 2018,8:52:56 PM,46,66,50
Apr 12, 2018,8:52:57 PM,48,66,50
Apr 12, 2018,8:52:57 PM,49,66,50
Apr 12, 2018,8:52:57 PM,54,66,50
Apr 12, 2018,8:52:57 PM,55,66,50
Apr 12, 2018,8:52:57 PM,54,66,50
Apr 12, 2018,8:52:58 PM,52,66,50
Apr 12, 2018,8:52:58 PM,50,66,50
Apr 12, 2018,8:52:58 PM,49,66,50
Apr 12, 2018,8:52:58 PM,48,66,50
Apr 12, 2018,8:52:58 PM,48,66,50
Apr 12, 2018,8:52:59 PM,48,66,50
Apr 12, 2018,8:52:59 PM,52,66,50
Apr 12, 2018,8:52:59 PM,56,66,50
Apr 12, 2018,8:52:59 PM,57,66,50
Apr 12, 2018,8:52:59 PM,57,66,50
Apr 12, 2018,8:53:00 PM,59,66,50
Apr 12, 2018,8:53:00 PM,56,66,50
Apr 12, 2018,8:53:00 PM,56,66,51
Apr 12, 2018,8:53:00 PM,54,66,51
Apr 12, 2018,8:53:00 PM,52,66,51
Apr 12, 2018,8:53:01 PM,51,66,51
Apr 12, 2018,8:53:01 PM,50,66,51
Apr 12, 2018,8:53:01 PM,46,66,51
Apr 12, 2018,8:53:01 PM,46,66,50
Apr 12, 2018,8:53:01 PM,47,66,50
Apr 12, 2018,8:53:02 PM,46,66,50
Apr 12, 2018,8:53:02 PM,48,66,50
Apr 12, 2018,8:53:02 PM,53,66,50
Apr 12, 2018,8:53:02 PM,56,66,50
Apr 12, 2018,8:53:02 PM,56,66,50
Apr 12, 2018,8:53:03 PM,55,66,51
Apr 12, 2018,8:53:03 PM,55,66,51
Apr 12, 2018,8:53:03 PM,56,66,51
Apr 12, 2018,8:53:03 PM,54,66,51
Apr 12, 2018,8:53:03 PM,52,66,51
Apr 12, 2018,8:53:04 PM,48,66,51
Apr 12, 2018,8:53:04 PM,46,66,51
Apr 12, 2018,8:53:04 PM,46,66,51
Apr 12, 2018,8:53:04 PM,46,66,50
Apr 12, 2018,8:53:04 PM,45,66,50
Apr 12, 2018,8:53:05 PM,45,66,50
Apr 12, 2018,8:53:05 PM,48,66,50
Apr 12, 2018,8:53:05 PM,53,66,50
Apr 12, 2018,8:53:05 PM,57,66,50
Apr 12, 2018,8:53:05 PM,55,66,50
Apr 12, 2018,8:53:06 PM,56,66,50
Apr 12, 2018,8:53:06 PM,59,66,51
Apr 12, 2018,8:53:06 PM,59,66,51
Apr 12, 2018,8:53:06 PM,56,66,51
Apr 12, 2018,8:53:06 PM,56,66,51
Apr 12, 2018,8:53:07 PM,56,66,51
Apr 12, 2018,8:53:07 PM,54,66,51
Apr 12, 2018,8:53:07 PM,47,66,51
Apr 12, 2018,8:53:07 PM,45,66,51
Apr 12, 2018,8:53:07 PM,45,66,51
Apr 12, 2018,8:53:08 PM,44,66,51
Apr 12, 2018,8:53:08 PM,44,66,51
Apr 12, 2018,8:53:08 PM,45,66,50
Apr 12, 2018,8:53:08 PM,45,66,50
Apr 12, 2018,8:53:08 PM,44,66,50
Apr 12, 2018,8:53:09 PM,43,66,50
Apr 12, 2018,8:53:09 PM,45,66,50
Apr 12, 2018,8:53:09 PM,52,66,50
Apr 12, 2018,8:53:09 PM,60,66,50
Apr 12, 2018,8:53:09 PM,56,66,50
Apr 12, 2018,8:53:10 PM,55,66,50
Apr 12, 2018,8:53:10 PM,48,66,50
Apr 12, 2018,8:53:10 PM,42,66,50
Apr 12, 2018,8:53:10 PM,40,66,50
Apr 12, 2018,8:53:10 PM,41,66,50
Apr 12, 2018,8:53:11 PM,41,66,50
Apr 12, 2018,8:53:11 PM,40,66,50
Apr 12, 2018,8:53:11 PM,40,66,50
Apr 12, 2018,8:53:11 PM,40,66,50
Apr 12, 2018,8:53:11 PM,49,66,50
Apr 12, 2018,8:53:12 PM,63,66,50
Apr 12, 2018,8:53:12 PM,64,66,50
Apr 12, 2018,8:53:12 PM,57,66,50
Apr 12, 2018,8:53:12 PM,55,66,50
Apr 12, 2018,8:53:12 PM,50,66,50
Apr 12, 2018,8:53:13 PM,48,66,50
Apr 12, 2018,8:53:13 PM,52,66,50
Apr 12, 2018,8:53:13 PM,52,66,50
Apr 12, 2018,8:53:13 PM,50,66,50
Apr 12, 2018,8:53:13 PM,53,66,50
Apr 12, 2018,8:53:14 PM,51,66,50
Apr 12, 2018,8:53:14 PM,46,66,50
Apr 12, 2018,8:53:14 PM,45,66,50
Apr 12, 2018,8:53:14 PM,46,66,50
Apr 12, 2018,8:53:14 PM,49,66,50
Apr 12, 2018,8:53:15 PM,55,66,50
Apr 12, 2018,8:53:15 PM,56,66,50
Apr 12, 2018,8:53:15 PM,61,66,50
Apr 12, 2018,8:53:15 PM,59,66,50
Apr 12, 2018,8:53:15 PM,53,66,50
Apr 12, 2018,8:53:16 PM,51,66,50
Apr 12, 2018,8:53:16 PM,48,66,50
Apr 12, 2018,8:53:16 PM,45,66,50
Apr 12, 2018,8:53:16 PM,45,66,50
Apr 12, 2018,8:53:16 PM,45,66,50
Apr 12, 2018,8:53:17 PM,45,66,50
Apr 12, 2018,8:53:17 PM,46,66,50
Apr 12, 2018,8:53:17 PM,52,66,50
Apr 12, 2018,8:53:17 PM,59,66,50
Apr 12, 2018,8:53:17 PM,62,66,50
Apr 12, 2018,8:53:18 PM,56,66,50
Apr 12, 2018,8:53:18 PM,56,66,50
Apr 12, 2018,8:53:18 PM,52,66,50
Apr 12, 2018,8:53:18 PM,47,66,50
Apr 12, 2018,8:53:18 PM,50,66,50
Apr 12, 2018,8:53:19 PM,61,66,50
Apr 12, 2018,8:53:19 PM,53,66,50
Apr 12, 2018,8:53:19 PM,56,66,50
Apr 12, 2018,8:53:19 PM,56,66,50
Apr 12, 2018,8:53:19 PM,48,66,50
Apr 12, 2018,8:53:20 PM,46,66,50
Apr 12, 2018,8:53:20 PM,47,66,50
Apr 12, 2018,8:53:20 PM,51,66,50
Apr 12, 2018,8:53:20 PM,55,66,50
Apr 12, 2018,8:53:20 PM,56,66,50
Apr 12, 2018,8:53:21 PM,56,66,50
Apr 12, 2018,8:53:21 PM,53,66,50
Apr 12, 2018,8:53:21 PM,53,66,50
Apr 12, 2018,8:53:21 PM,48,66,50
Apr 12, 2018,8:53:21 PM,51,66,50
Apr 12, 2018,8:53:22 PM,53,66,50
Apr 12, 2018,8:53:22 PM,57,66,50
Apr 12, 2018,8:53:22 PM,59,66,50
Apr 12, 2018,8:53:22 PM,54,66,50
Apr 12, 2018,8:53:22 PM,55,66,50
Apr 12, 2018,8:53:23 PM,51,66,50
Apr 12, 2018,8:53:23 PM,51,66,50
Apr 12, 2018,8:53:23 PM,55,66,51
Apr 12, 2018,8:53:23 PM,59,66,51
Apr 12, 2018,8:53:23 PM,55,66,51
Apr 12, 2018,8:53:24 PM,49,66,51
Apr 12, 2018,8:53:24 PM,48,66,51
Apr 12, 2018,8:53:24 PM,47,66,51
Apr 12, 2018,8:53:24 PM,48,66,51
Apr 12, 2018,8:53:24 PM,54,66,51
Apr 12, 2018,8:53:25 PM,55,66,51
Apr 12, 2018,8:53:25 PM,54,66,51
Apr 12, 2018,8:53:25 PM,62,66,51
Apr 12, 2018,8:53:25 PM,52,66,51
Apr 12, 2018,8:53:25 PM,47,66,51
Apr 12, 2018,8:53:26 PM,46,66,51
Apr 12, 2018,8:53:26 PM,49,66,51
Apr 12, 2018,8:53:26 PM,52,66,51
Apr 12, 2018,8:53:26 PM,54,66,51
Apr 12, 2018,8:53:26 PM,56,66,51
Apr 12, 2018,8:53:27 PM,54,66,51
Apr 12, 2018,8:53:27 PM,56,66,51
Apr 12, 2018,8:53:27 PM,51,66,51
Apr 12, 2018,8:53:27 PM,48,66,51
Apr 12, 2018,8:53:27 PM,48,66,51
Apr 12, 2018,8:53:28 PM,53,66,51
Apr 12, 2018,8:53:28 PM,61,66,51
Apr 12, 2018,8:53:28 PM,53,66,51
Apr 12, 2018,8:53:28 PM,53,66,51
Apr 12, 2018,8:53:28 PM,48,66,51
Apr 12, 2018,8:53:29 PM,46,66,51
Apr 12, 2018,8:53:29 PM,50,66,51
Apr 12, 2018,8:53:29 PM,56,66,51
Apr 12, 2018,8:53:29 PM,50,66,51
Apr 12, 2018,8:53:29 PM,52,66,51
Apr 12, 2018,8:53:30 PM,54,66,51
Apr 12, 2018,8:53:30 PM,45,66,51
Apr 12, 2018,8:53:30 PM,47,66,51
Apr 12, 2018,8:53:30 PM,53,66,51
Apr 12, 2018,8:53:30 PM,48,66,51
Apr 12, 2018,8:53:31 PM,51,66,51
Apr 12, 2018,8:53:31 PM,53,66,51
Apr 12, 2018,8:53:31 PM,48,66,51
Apr 12, 2018,8:53:31 PM,45,66,51
Apr 12, 2018,8:53:31 PM,44,66,51
Apr 12, 2018,8:53:32 PM,44,66,51
Apr 12, 2018,8:53:32 PM,43,66,50
Apr 12, 2018,8:53:32 PM,46,66,50
Apr 12, 2018,8:53:32 PM,50,66,50
Apr 12, 2018,8:53:32 PM,50,66,50
Apr 12, 2018,8:53:33 PM,50,66,50
Apr 12, 2018,8:53:33 PM,49,66,50
Apr 12, 2018,8:53:33 PM,48,66,50
Apr 12, 2018,8:53:33 PM,48,66,50
Apr 12, 2018,8:53:33 PM,46,66,50
Apr 12, 2018,8:53:34 PM,47,66,50
Apr 12, 2018,8:53:34 PM,48,66,50
Apr 12, 2018,8:53:34 PM,48,66,50
Apr 12, 2018,8:53:34 PM,49,66,50
Apr 12, 2018,8:53:34 PM,50,66,50
Apr 12, 2018,8:53:35 PM,50,66,50
Apr 12, 2018,8:53:35 PM,50,66,50
Apr 12, 2018,8:53:35 PM,51,66,50
Apr 12, 2018,8:53:35 PM,49,66,50
Apr 12, 2018,8:53:35 PM,52,66,50
Apr 12, 2018,8:53:36 PM,56,66,50
Apr 12, 2018,8:53:36 PM,54,66,50
Apr 12, 2018,8:53:36 PM,53,66,50
Apr 12, 2018,8:53:36 PM,49,66,50
Apr 12, 2018,8:53:36 PM,49,66,50
Apr 12, 2018,8:53:37 PM,52,66,50
Apr 12, 2018,8:53:37 PM,52,66,50
Apr 12, 2018,8:53:37 PM,53,66,50
Apr 12, 2018,8:53:37 PM,51,66,50
Apr 12, 2018,8:53:37 PM,48,66,50
Apr 12, 2018,8:53:38 PM,48,66,50
Apr 12, 2018,8:53:38 PM,49,66,50
Apr 12, 2018,8:53:38 PM,49,66,50
Apr 12, 2018,8:53:38 PM,47,66,50
Apr 12, 2018,8:53:38 PM,47,66,50
Apr 12, 2018,8:53:39 PM,48,66,50
Apr 12, 2018,8:53:39 PM,49,66,50
Apr 12, 2018,8:53:39 PM,46,66,50
Apr 12, 2018,8:53:39 PM,46,66,50
Apr 12, 2018,8:53:39 PM,46,66,50
Apr 12, 2018,8:53:40 PM,46,66,50
Apr 12, 2018,8:53:40 PM,47,66,50
Apr 12, 2018,8:53:40 PM,51,66,50
Apr 12, 2018,8:53:40 PM,48,66,50
Apr 12, 2018,8:53:40 PM,47,66,50
Apr 12, 2018,8:53:41 PM,47,66,50
Apr 12, 2018,8:53:41 PM,47,66,50
Apr 12, 2018,8:53:41 PM,46,66,50
Apr 12, 2018,8:53:41 PM,46,66,50
Apr 12, 2018,8:53:45 PM,51,66,50
