time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
0.576831,0.005257,-0.026721,0.000956
0.586872,-0.007506,-0.018146,0.003098
0.596912,-0.004341,-0.028825,0.000920
0.606922,-0.005383,-0.022434,0.005220
0.616962,-0.005389,-0.022414,0.000947
0.626972,-0.001132,-0.024564,0.000949
0.637012,-0.010702,-0.017062,0.002026
0.647022,0.002053,-0.030997,0.004132
0.657062,-0.012835,-0.018128,0.003083
0.667072,0.005254,-0.027788,0.000951
0.677112,-0.009640,-0.019207,0.003087
0.687122,-0.010723,-0.025611,0.003054
0.697162,-0.000067,-0.026718,0.004146
0.707172,-0.012835,-0.017050,0.000952
0.717212,0.005263,-0.024585,0.000966
0.717212,0.005263,-0.024585,0.000966
0.737262,0.000984,-0.032062,0.004124
0.747303,-0.010704,-0.020286,0.006284
0.757312,-0.007523,-0.023475,0.000936
0.767353,-0.003251,-0.020285,0.000963
0.777362,-0.010701,-0.018140,0.004157
0.787403,0.004183,-0.030999,0.003070
0.797413,-0.014954,-0.014928,0.005229
0.807453,0.004192,-0.026717,0.000953
0.817463,-0.012829,-0.015993,0.003094
0.827503,-0.007531,-0.026684,0.001989
0.837513,-0.006457,-0.024557,0.003071
0.847553,-0.007512,-0.019204,0.000957
0.857593,-0.000063,-0.023499,0.000957
0.857593,-0.000063,-0.023499,0.000957
0.877643,0.004181,-0.030994,0.002001
0.887653,-0.011763,-0.017074,0.005228
0.897693,0.003118,-0.028844,-0.000128
0.907703,-0.016040,-0.019171,-0.000135
0.917743,-0.005383,-0.020278,0.000957
0.927753,0.003113,-0.032058,0.001993
0.937793,-0.020298,-0.019172,0.003058
0.947803,0.002066,-0.024574,0.000958
0.957843,-0.010699,-0.014916,-0.000100
0.967853,0.004194,-0.029956,0.008416
0.977893,-0.006432,-0.018174,0.008442
0.987934,0.005259,-0.027804,0.004156
0.997944,-0.010698,-0.017072,0.004163
1.007984,-0.005392,-0.022404,-0.001189
1.017994,-0.006480,-0.029871,-0.002296
1.028034,-0.016023,-0.014914,0.003090
1.038044,0.003139,-0.022447,0.002039
1.048084,-0.006450,-0.021348,0.002018
1.058094,-0.005383,-0.022434,0.005220
1.068134,-0.002205,-0.027769,0.001999
1.078144,-0.016018,-0.016007,0.008426
1.088184,0.005263,-0.023507,-0.001165
1.098194,-0.008579,-0.020273,0.002017
1.108234,-0.001142,-0.027763,-0.000134
1.118274,-0.009649,-0.022411,0.003072
1.128284,-0.008579,-0.021351,0.004148
1.138324,-0.001145,-0.027753,-0.002271
1.148334,-0.006441,-0.019222,0.004164
1.158374,-0.000079,-0.028834,-0.000137
1.168384,-0.010696,-0.016005,0.004168
1.178424,0.002066,-0.025652,0.003089
1.188434,-0.009652,-0.021322,-0.001196
1.198475,-0.007525,-0.024548,0.002000
1.208484,-0.004331,-0.024548,-0.000128
1.218525,-0.009639,-0.018134,0.002024
1.228534,0.001001,-0.023498,-0.000108
1.238575,-0.003263,-0.024557,0.000943
1.248615,-0.002203,-0.027774,0.003067
1.258625,-0.013895,-0.015989,0.003091
1.268665,0.005256,-0.027794,0.002019
1.278675,-0.014966,-0.017043,0.000946
1.288715,-0.003257,-0.023499,0.003084
1.298725,-0.005390,-0.023487,0.002010
1.308765,-0.007510,-0.020287,0.004156
1.318775,-0.001131,-0.025642,0.003080
1.328815,-0.009649,-0.022411,0.003072
1.338825,-0.002206,-0.027764,0.000931
1.348899,-0.008565,-0.017084,0.005237
1.358909,-0.001133,-0.025637,0.002012
1.368950,-0.010718,-0.022397,0.000933
1.378989,-0.007520,-0.023485,0.003073
1.388999,-0.000070,-0.026708,0.002010
1.399041,-0.018155,-0.015985,0.005215
1.409050,0.006314,-0.029928,0.000944
1.419090,-0.016029,-0.015972,0.000948
1.429099,0.002052,-0.028841,-0.000131
1.439141,-0.010710,-0.020266,0.002011
1.449149,-0.007513,-0.020277,0.002020
1.459190,-0.000067,-0.025640,0.002015
1.469200,-0.009636,-0.017066,0.002029
1.479241,0.002054,-0.028846,0.000937
1.489249,-0.014954,-0.014928,0.005229
1.499290,-0.000063,-0.024578,0.003088
1.509331,-0.004325,-0.022413,-0.000118
1.519341,-0.011778,-0.021336,0.003071
1.529380,-0.002199,-0.025633,0.002009
1.539391,-0.017092,-0.015979,0.003082
1.549431,0.005252,-0.029934,0.003078
1.559440,-0.013904,-0.018115,0.000944
1.569480,-0.001145,-0.028831,-0.000140
1.579491,-0.010705,-0.018130,0.002021
1.589531,-0.010722,-0.024538,0.001991
1.599540,-0.002194,-0.023493,0.000951
1.609581,-0.007513,-0.019198,-0.000112
1.619591,0.003119,-0.029922,0.002003
1.629630,-0.016025,-0.015987,0.004153
1.639671,0.007382,-0.029936,0.002015
1.649681,-0.013902,-0.017042,-0.000119
1.659722,-0.004332,-0.026700,0.003066
1.669730,-0.006452,-0.021343,0.000949
1.679772,-0.009643,-0.021353,0.005213
1.689781,-0.004336,-0.026684,-0.000138
1.699821,-0.006447,-0.020280,0.002023
1.709831,-0.003275,-0.027751,-0.001209
1.719872,-0.010701,-0.018140,0.004157
1.729882,-0.004326,-0.024564,0.003076
1.739921,-0.008595,-0.025608,0.000923
1.749931,-0.007515,-0.020271,0.000952
1.759972,0.000991,-0.027775,0.000940
1.769981,-0.018159,-0.017048,0.004142
1.780021,0.005251,-0.028856,0.000946
1.790062,-0.016029,-0.017050,0.003080
1.800072,0.002048,-0.030982,0.000927
1.810111,-0.009636,-0.018144,0.004160
1.820122,-0.005392,-0.023482,0.000942
1.830162,-0.006452,-0.021343,0.000949
1.840171,-0.008585,-0.022409,0.002007
1.850211,-0.003260,-0.023489,0.000948
1.860222,-0.009637,-0.019217,0.005224
1.870262,-0.004319,-0.021355,0.002023
1.880271,-0.006458,-0.023479,0.000939
1.890312,-0.010722,-0.024538,0.001991
1.900322,-0.004323,-0.023496,0.003082
1.910362,-0.008577,-0.020278,0.003085
1.920402,-0.002194,-0.023493,0.000951
1.930413,-0.007517,-0.022417,0.003078
1.940453,-0.004339,-0.027752,-0.000143
1.950462,-0.007499,-0.017088,0.005240
1.960502,-0.004322,-0.021345,-0.000113
1.970513,-0.003257,-0.023499,0.003084
1.980552,-0.010718,-0.022397,0.000933
1.990562,0.003144,-0.022462,0.005243
2.000603,-0.016016,-0.010627,-0.000095
2.010613,0.003111,-0.032053,0.000925
2.020652,-0.016036,-0.019181,0.002001
2.030662,0.005254,-0.027788,0.000951
2.040703,-0.014936,-0.006369,0.002065
2.050742,-0.010725,-0.024528,-0.000146
2.060752,0.002057,-0.028856,0.003074
2.070793,-0.009651,-0.021327,-0.000128
2.080803,-0.004289,-0.010676,0.002074
2.090843,-0.004320,-0.021350,0.000955
2.100852,0.000990,-0.028848,0.002003
2.110894,-0.002180,-0.017075,-0.001155
2.120902,-0.014955,-0.012772,0.000966
2.130943,-0.001132,-0.024564,0.000949
2.140953,0.003130,-0.025651,0.002024
2.150994,-0.021329,-0.004197,-0.001147
2.161002,0.014856,-0.025694,0.003124
2.171043,-0.010706,-0.019203,0.003084
2.181084,0.001026,-0.014960,0.001000
2.191094,-0.006443,-0.018139,0.000965
2.201133,-0.007512,-0.019204,0.000957
2.211144,0.001038,-0.009610,-0.001111
2.221184,-0.007500,-0.016010,0.003108
2.231193,-0.011769,-0.015976,-0.001176
2.241233,-0.009619,-0.009580,-0.000072
2.251244,-0.002166,-0.014964,0.004196
2.261284,-0.002166,-0.010657,-0.003261
2.271293,-0.013879,-0.007420,-0.002210
2.281334,-0.001104,-0.014958,0.002063
2.291344,-0.004262,0.000009,0.001056
2.301383,-0.007485,-0.010670,0.003133
2.311424,-0.002160,-0.008521,-0.003251
2.321434,-0.012779,0.003240,0.001048
2.331475,0.006376,-0.012887,0.010639
2.341483,-0.021303,0.010799,-0.010690
2.351524,0.007455,-0.008623,0.011730
2.361533,-0.021321,0.006548,-0.014983
2.371574,-0.008524,-0.003212,0.007439
2.381583,-0.029821,0.009723,-0.003241
2.391624,-0.036234,-0.004200,0.009494
2.401634,-0.013799,0.019258,0.002189
2.411674,-0.023453,-0.003138,0.002057
2.421684,-0.005278,0.019245,-0.000992
2.431724,-0.015969,0.004303,0.004249
2.441764,-0.007420,0.017131,-0.004212
2.451774,-0.024479,0.008588,0.007450
2.461814,-0.014866,0.023573,-0.006339
2.471824,-0.019141,0.012852,0.005349
2.491874,-0.001026,0.013881,0.001131
2.501914,-0.026595,0.022548,-0.007444
2.511924,0.013895,0.014911,-0.000959
2.521964,-0.032998,0.018287,-0.005346
2.531974,0.009636,0.015988,0.000102
2.542014,-0.019154,0.012893,-0.003197
2.562064,-0.009557,0.013924,-0.002097
2.572105,-0.009567,0.009648,-0.001049
2.582114,0.008528,0.001045,-0.001040
2.592155,-0.030877,0.016160,-0.008555
2.602165,0.022376,-0.003287,0.002183
2.612205,-0.026649,0.003331,-0.008604
2.632255,-0.014960,-0.010600,-0.006501
2.642265,-0.007478,-0.007461,0.002080
2.652305,-0.002188,-0.017050,-0.006496
2.662315,-0.027739,-0.009516,-0.001190
2.672355,0.013780,-0.025660,-0.003288
2.682365,-0.024588,-0.022306,-0.008719
2.702415,-0.011823,-0.031964,-0.007661
2.712455,-0.013912,-0.021319,0.000929
2.722495,-0.001202,-0.044809,-0.008761
2.732505,-0.033114,-0.023357,-0.006611
2.742545,0.012657,-0.047020,-0.002324
2.752555,-0.038463,-0.026508,-0.014118
2.772605,-0.043798,-0.026470,-0.018406
2.782645,0.020100,-0.050218,-0.008728
2.792655,-0.040603,-0.029705,-0.014140
2.802696,0.013729,-0.042732,-0.006573
2.812705,-0.031031,-0.032904,-0.021606
2.822746,0.014806,-0.042771,0.000907
2.842796,0.020118,-0.045966,-0.004435
2.852836,-0.029965,-0.031830,-0.023734
2.862846,0.016920,-0.043800,-0.008706
2.872886,-0.029973,-0.035038,-0.022681
2.882896,0.015863,-0.040593,-0.008694
2.892936,-0.033168,-0.031804,-0.026947
2.912986,-0.038484,-0.023208,-0.034399
2.922996,0.031831,-0.047047,-0.009749
2.933036,-0.045930,-0.017844,-0.034394
2.933036,-0.045930,-0.017844,-0.034394
2.953086,-0.041654,-0.013591,-0.033294
2.953086,-0.041654,-0.013591,-0.033294
2.963096,0.030750,-0.046998,-0.019365
2.993186,-0.025665,-0.013648,-0.032182
2.993186,-0.025665,-0.013648,-0.032182
3.013236,-0.019274,-0.017966,-0.026844
3.023277,0.003026,-0.038248,-0.043969
3.033286,-0.003296,-0.021222,-0.026815
3.043327,-0.005491,-0.030710,-0.051435
3.043327,-0.005491,-0.030710,-0.051435
3.063377,-0.007605,-0.024295,-0.051410
3.063377,-0.007605,-0.024295,-0.051410
3.073386,0.008388,-0.029753,-0.037505
3.083427,-0.012914,-0.021110,-0.043932
3.093436,0.017947,-0.033985,-0.052454
3.113517,0.009400,-0.034969,-0.064232
3.133567,-0.000184,-0.029578,-0.068506
3.143577,-0.009723,-0.020022,-0.050328
3.143577,-0.009723,-0.020022,-0.050328
3.153617,-0.002289,-0.021038,-0.066335
3.163627,0.001982,-0.021077,-0.060982
3.173667,-0.002273,-0.016781,-0.063110
3.183677,0.005156,-0.024246,-0.070603
3.213767,0.003073,-0.013620,-0.057739
3.213767,0.003073,-0.013620,-0.057739
3.223777,-0.007679,-0.025135,-0.099484
3.233817,0.008374,-0.022166,-0.060970
3.243858,-0.025760,-0.012272,-0.097337
3.253867,0.032844,-0.030728,-0.073761
3.273917,0.045610,-0.037157,-0.078029
3.273917,0.045610,-0.037157,-0.078029
3.283958,-0.055577,0.002827,-0.108030
3.293968,0.041328,-0.043546,-0.079140
3.304008,-0.051306,0.009251,-0.114397
3.314018,0.041311,-0.046724,-0.084496
3.324058,-0.052366,0.011390,-0.114390
3.354135,0.027444,-0.039102,-0.105862
3.354135,0.027444,-0.039102,-0.105862
3.364174,-0.009760,0.002719,-0.116449
3.374214,0.018904,-0.036878,-0.118694
3.384225,-0.007644,-0.001550,-0.118600
3.394265,0.030635,-0.032629,-0.121846
3.414315,0.032774,-0.029427,-0.122893
3.424325,-0.007680,-0.004668,-0.136775
3.434364,0.039157,-0.032642,-0.125027
3.444374,-0.030094,-0.008801,-0.150743
3.454415,0.051943,-0.031595,-0.129260
3.464425,-0.039706,-0.010860,-0.160393
3.494516,0.063653,-0.029437,-0.142036
3.494516,0.063653,-0.029437,-0.142036
3.504524,-0.038668,-0.011856,-0.176418
3.514565,0.061512,-0.028321,-0.150582
3.524606,-0.017373,-0.020473,-0.175332
3.534616,0.041273,-0.017521,-0.162337
3.554665,0.022080,-0.012043,-0.178388
3.564706,0.036936,-0.034508,-0.180589
3.574715,-0.007768,-0.008697,-0.188068
3.584755,0.052922,-0.036711,-0.177351
3.594766,-0.006726,-0.011858,-0.197694
3.604806,0.060378,-0.031334,-0.190123
3.624855,0.055072,-0.021696,-0.192229
3.634866,0.005991,-0.033213,-0.207374
3.644905,0.041227,-0.018452,-0.191184
3.654945,0.028358,-0.032162,-0.219058
3.664956,0.037990,-0.025856,-0.204046
3.674996,0.035827,-0.033290,-0.211565
3.695046,0.065642,-0.046227,-0.206202
3.705056,-0.015302,-0.017059,-0.221243
3.715097,0.073085,-0.046195,-0.217932
3.725105,-0.002547,-0.020223,-0.238314
3.735147,0.067780,-0.038713,-0.215775
3.745156,0.006985,-0.035145,-0.251177
3.765205,0.029365,-0.039519,-0.244727
3.765205,0.029365,-0.039519,-0.244727
3.775247,0.030495,-0.019258,-0.239287
3.785287,0.063454,-0.043887,-0.247858
3.795296,0.014504,-0.015961,-0.247861
3.805337,0.079430,-0.049288,-0.245703
3.815347,0.010236,-0.011625,-0.258534
3.845437,0.093279,-0.046084,-0.255263
3.845437,0.093279,-0.046084,-0.255263
3.855447,-0.005809,-0.020005,-0.282119
3.865486,0.076241,-0.039611,-0.257416
3.875497,0.009081,-0.026421,-0.290654
3.885537,0.058121,-0.035240,-0.265991
3.915628,0.030363,-0.038232,-0.291719
3.915628,0.030363,-0.038232,-0.291719
3.925637,0.001616,-0.020996,-0.303467
3.935677,0.060165,-0.046817,-0.303428
3.945687,-0.012254,-0.017672,-0.319513
3.955728,0.056973,-0.043593,-0.305558
3.975777,0.051610,-0.043469,-0.328005
3.975777,0.051610,-0.043469,-0.328005
3.985787,-0.005884,-0.021924,-0.328061
3.995828,0.063337,-0.042439,-0.327967
4.005837,0.000450,-0.033601,-0.347327
4.015878,0.068652,-0.038104,-0.345023
4.025888,0.024921,-0.036778,-0.369707
4.055978,0.065443,-0.041287,-0.347184
4.055978,0.065443,-0.041287,-0.347184
4.066018,0.030222,-0.048557,-0.366543
4.076027,0.055861,-0.032672,-0.355715
4.086068,0.060052,-0.056155,-0.361156
4.096078,0.033418,-0.041021,-0.381454
4.116127,0.031304,-0.036763,-0.377167
4.116127,0.031304,-0.036763,-0.377167
4.126168,0.076015,-0.057209,-0.375003
4.136178,0.034506,-0.035711,-0.376085
4.146217,0.077044,-0.062481,-0.389981
4.156227,0.032357,-0.035648,-0.387841
4.166268,0.088856,-0.039101,-0.373814
4.186317,0.084583,-0.042286,-0.374909
4.196359,0.035520,-0.036625,-0.409201
4.206369,0.070746,-0.028297,-0.387700
4.216408,0.056830,-0.039908,-0.407021
4.226418,0.067508,-0.032467,-0.406956
4.236459,0.074956,-0.036758,-0.408024
4.266519,0.055756,-0.031260,-0.428347
4.276559,0.084520,-0.038854,-0.422963
4.286568,0.033406,-0.018362,-0.430485
4.296608,0.116446,-0.051733,-0.431481
4.306619,0.044053,-0.018361,-0.437933
4.326698,0.089811,-0.043063,-0.440059
4.336709,0.118578,-0.043126,-0.446389
4.346749,0.117527,-0.043168,-0.436779
4.356783,0.110055,-0.040952,-0.448539
4.366823,0.121704,-0.062298,-0.459290
4.376833,0.093006,-0.037678,-0.451775
4.406924,0.101489,-0.049417,-0.459285
4.416933,0.074813,-0.048156,-0.481785
4.426974,0.117441,-0.056899,-0.468890
4.436983,0.071631,-0.046040,-0.475375
4.447024,0.098239,-0.058937,-0.476430
4.477114,0.103563,-0.061090,-0.476426
4.477114,0.103563,-0.061090,-0.476426
4.487124,0.069480,-0.043817,-0.492462
4.497164,0.117434,-0.053645,-0.479557
4.507174,0.065190,-0.053414,-0.492519
4.517214,0.119519,-0.061046,-0.496678
4.537264,0.075823,-0.052290,-0.511712
4.547274,0.102504,-0.050337,-0.491333
4.557314,0.085429,-0.050210,-0.506335
4.567324,0.095054,-0.041729,-0.499859
4.577364,0.097163,-0.047050,-0.505219
4.587374,0.084378,-0.040560,-0.513769
4.617464,0.116382,-0.040760,-0.493386
4.617464,0.116382,-0.040760,-0.493386
4.627505,0.091942,-0.024753,-0.474150
4.637514,0.080299,-0.037899,-0.396265
4.647555,0.044189,-0.026333,-0.333285
4.657564,0.005943,-0.026598,-0.251140
4.677614,-0.049171,-0.088792,0.065673
4.687655,-0.410173,-0.064878,0.223952
4.697665,-0.505271,-0.151057,0.220077
4.707705,0.288633,-0.131589,-0.600161
4.717715,-0.109651,-0.027910,-0.571929
4.727755,0.056673,-0.026486,-0.535144
4.747805,0.073660,-0.041411,-0.552259
4.757845,0.090672,-0.047803,-0.567197
4.767855,0.092812,-0.049992,-0.557587
4.777895,0.084314,-0.039280,-0.558628
4.787905,0.105574,-0.054254,-0.568254
4.797945,0.068311,-0.044562,-0.559766
4.817995,0.088523,-0.053126,-0.569364
4.828005,0.114106,-0.051068,-0.570352
4.838045,0.113041,-0.052143,-0.568224
4.848055,0.117295,-0.053204,-0.572490
4.858095,0.106596,-0.061658,-0.584310
4.868136,0.120494,-0.055376,-0.567150
4.888186,0.099134,-0.058399,-0.590724
4.898196,0.124743,-0.054266,-0.578884
4.908236,0.100155,-0.070109,-0.599323
4.918246,0.078857,-0.064711,-0.597219
4.928286,0.103384,-0.060524,-0.596064
4.938296,0.101233,-0.060456,-0.608888
4.958346,0.073519,-0.062512,-0.606838
4.968386,0.093709,-0.071005,-0.631391
4.978396,0.066066,-0.060357,-0.605780
4.988436,0.088398,-0.069965,-0.621787
4.998476,0.089459,-0.069953,-0.624989
5.008486,0.084145,-0.065674,-0.622847
5.038576,0.089458,-0.067797,-0.629251
5.038576,0.089458,-0.067797,-0.629251
5.048586,0.127830,-0.072239,-0.619552
5.058626,0.100143,-0.059298,-0.627045
5.068636,0.118233,-0.067886,-0.630240
5.078676,0.111853,-0.063603,-0.628101
5.088686,0.093732,-0.060305,-0.635613
5.098727,0.108626,-0.072116,-0.632423
5.108736,0.085192,-0.067773,-0.631399
5.118777,0.066000,-0.067686,-0.636793
5.128786,0.112907,-0.061415,-0.639838
5.138827,0.115024,-0.066762,-0.639858
5.148867,0.087313,-0.070979,-0.632477
5.168917,0.112938,-0.057204,-0.627000
5.168917,0.112938,-0.057204,-0.627000
5.178927,0.123557,-0.064654,-0.639824
5.188967,0.124653,-0.059368,-0.629114
5.198977,0.116121,-0.056091,-0.638736
5.209017,0.145953,-0.060465,-0.637606
5.219027,0.125734,-0.051881,-0.632280
5.249117,0.138536,-0.049807,-0.627962
5.249117,0.138536,-0.049807,-0.627962
5.259127,0.151301,-0.054079,-0.636493
5.269167,0.137448,-0.056196,-0.631200
5.279207,0.149190,-0.046597,-0.636463
5.289217,0.144897,-0.060492,-0.631200
5.309267,0.147040,-0.056227,-0.631174
5.319308,0.134267,-0.051929,-0.627984
5.329317,0.132116,-0.055090,-0.635482
5.339358,0.120377,-0.065777,-0.625952
5.349381,0.108654,-0.057125,-0.640898
5.359422,0.133191,-0.054046,-0.631202
5.389481,0.117218,-0.045420,-0.637614
5.389481,0.117218,-0.045420,-0.637614
5.399522,0.110809,-0.051817,-0.635526
5.409562,0.122530,-0.054001,-0.633367
5.419572,0.124688,-0.045475,-0.631185
5.429612,0.117227,-0.045451,-0.631205
5.459672,0.116163,-0.044374,-0.632271
5.459672,0.116163,-0.044374,-0.632271
5.469712,0.111871,-0.050732,-0.639791
5.479722,0.111899,-0.043282,-0.634414
5.489762,0.125775,-0.041237,-0.624752
5.499772,0.128942,-0.047614,-0.633319
5.519822,0.112926,-0.059320,-0.631283
5.529862,0.115081,-0.055090,-0.623779
5.539872,0.131090,-0.050906,-0.616238
5.549912,0.127870,-0.059439,-0.616287
5.559953,0.120415,-0.057279,-0.616297
5.569962,0.122563,-0.054107,-0.610935
5.590012,0.118319,-0.055232,-0.595997
5.600053,0.135345,-0.059509,-0.606653
5.610063,0.109787,-0.058419,-0.593900
5.620103,0.137507,-0.055305,-0.593808
5.630113,0.137471,-0.071349,-0.588543
5.640153,0.089526,-0.065859,-0.587581
5.660203,0.138545,-0.072456,-0.581068
5.670213,0.084193,-0.072289,-0.579081
5.680253,0.120429,-0.074558,-0.575787
5.690293,0.104450,-0.070224,-0.577947
5.700303,0.088453,-0.078756,-0.569486
5.710343,0.117215,-0.086346,-0.565169
5.730393,0.086343,-0.077742,-0.556668
5.730393,0.086343,-0.077742,-0.556668
5.740403,0.121485,-0.087458,-0.558754
5.750443,0.100187,-0.080981,-0.558782
5.760453,0.083139,-0.082019,-0.553493
5.770493,0.096979,-0.085247,-0.557743
5.780503,0.101290,-0.072486,-0.549125
5.810594,0.067192,-0.070245,-0.548140
5.820634,0.099147,-0.075673,-0.551282
5.830644,0.107667,-0.082144,-0.543812
5.840684,0.067214,-0.063852,-0.544905
5.850694,0.103405,-0.077828,-0.550212
5.880784,0.077845,-0.076728,-0.539596
5.890794,0.098126,-0.069348,-0.533095
5.900834,0.104518,-0.068286,-0.536277
5.910844,0.105586,-0.076914,-0.519224
5.920884,0.086411,-0.067184,-0.530981
5.940934,0.124785,-0.074865,-0.513820
5.950974,0.101379,-0.065229,-0.503157
5.960984,0.115237,-0.067435,-0.497788
5.971024,0.130150,-0.072843,-0.493499
5.981034,0.120595,-0.062158,-0.488134
5.991075,0.103528,-0.069598,-0.483944
6.011125,0.101446,-0.056822,-0.474275
6.011125,0.101446,-0.056822,-0.474275
6.021134,0.116370,-0.061187,-0.464641
6.031175,0.107845,-0.061165,-0.463596
6.041184,0.103609,-0.055852,-0.455037
6.051225,0.104684,-0.048344,-0.462476
6.061234,0.103660,-0.048472,-0.434706
6.081284,0.101532,-0.044169,-0.440032
6.091325,0.078104,-0.045231,-0.425147
6.101365,0.096229,-0.045310,-0.420824
6.111375,0.085577,-0.042062,-0.422975
6.121415,0.079217,-0.041074,-0.401624
6.131425,0.114396,-0.039058,-0.400449
6.141465,0.083474,-0.047531,-0.394165
6.151475,0.086683,-0.046504,-0.387742
6.161515,0.102701,-0.040189,-0.379122
6.171525,0.104823,-0.045550,-0.375937
6.181565,0.067532,-0.045470,-0.367494
6.191575,0.099515,-0.046677,-0.359934
6.201615,0.092088,-0.041374,-0.347111
6.211625,0.087820,-0.040267,-0.352458
6.221665,0.070778,-0.046710,-0.333308
6.231706,0.086774,-0.042480,-0.335380
6.241715,0.068667,-0.041384,-0.329016
6.251756,0.070780,-0.053178,-0.320520
6.261765,0.064441,-0.036101,-0.314047
6.271806,0.074008,-0.042514,-0.319392
6.291856,0.045251,-0.045716,-0.300259
6.301866,0.049510,-0.047871,-0.299189
6.311906,0.044190,-0.048957,-0.291732
6.321916,0.034637,-0.040433,-0.281036
6.331956,0.037785,-0.062910,-0.272588
6.341966,0.029296,-0.048994,-0.273613
6.362067,0.025029,-0.056511,-0.261910
6.372077,0.032493,-0.054390,-0.264016
6.382117,0.045272,-0.057630,-0.265064
6.392127,0.049550,-0.058767,-0.253308
6.402167,0.030391,-0.046938,-0.257577
6.412177,0.023981,-0.056564,-0.250163
6.422217,0.044247,-0.050217,-0.251145
6.432227,0.021833,-0.058657,-0.257657
6.442267,0.013346,-0.058756,-0.230975
6.452277,0.021852,-0.053333,-0.254427
6.462317,0.029330,-0.052335,-0.244787
6.472327,0.016563,-0.053442,-0.227736
6.482367,0.029313,-0.059820,-0.242686
6.502418,0.044286,-0.051416,-0.223377
6.512458,0.031492,-0.052438,-0.224486
6.522468,0.016586,-0.056747,-0.206388
6.532508,0.038983,-0.045017,-0.218021
6.542518,0.035768,-0.057877,-0.206340
6.552558,0.013429,-0.050400,-0.191412
6.582618,0.040095,-0.047323,-0.182778
6.592658,0.046516,-0.043118,-0.173126
6.602668,0.036962,-0.043208,-0.147516
6.612708,0.040084,-0.053751,-0.178535
6.622718,0.024170,-0.046390,-0.143293
6.642798,0.047622,-0.051867,-0.130436
6.652808,0.031645,-0.045382,-0.135790
6.662848,0.047577,-0.054954,-0.155019
6.662848,0.047577,-0.054954,-0.155019
6.682898,0.034828,-0.050732,-0.135807
6.692908,0.010381,-0.042246,-0.106992
6.712958,0.036944,-0.061464,-0.126238
6.722999,0.023187,-0.043416,-0.094144
6.722999,0.023187,-0.043416,-0.094144
6.743049,0.021036,-0.048733,-0.097380
6.753058,0.010362,-0.043263,-0.117679
6.753058,0.010362,-0.043263,-0.117679
6.763099,0.012507,-0.046545,-0.102734
6.793189,0.030680,-0.034927,-0.087674
6.803199,0.038076,-0.049826,-0.103747
6.803199,0.038076,-0.049826,-0.103747
6.823249,0.030673,-0.031673,-0.098341
6.823249,0.030673,-0.031673,-0.098341
6.843299,0.025328,-0.035912,-0.101580
6.863349,0.019967,-0.041179,-0.113370
6.863349,0.019967,-0.041179,-0.113370
6.883399,0.012515,-0.032565,-0.122964
