Timestamp,X,Y,Z
0.007,-0.42152345,-0.22872436,8.956176
0.028,-0.42152345,-0.22872436,8.956176
0.048,-0.42152345,-0.22872436,8.956176
0.069,-0.42152345,-0.22872436,8.956176
0.089,-0.42152345,-0.22872436,8.956176
0.11,-0.34727782,-0.05149292,9.327404
0.13,-0.4754114,0.017962646,9.244776
0.15,-0.4754114,0.017962646,9.244776
0.171,-0.4754114,0.017962646,9.244776
0.191,-0.4754114,0.017962646,9.244776
0.212,-0.40595582,0.009580079,9.2890835
0.232,-0.37721556,0.09101074,9.351354
0.253,-0.37721556,0.09101074,9.351354
0.273,-0.37721556,0.09101074,9.351354
0.294,-0.37721556,0.09101074,9.351354
0.314,-0.35206786,0.05388794,9.298663
0.335,-0.35326537,0.05388794,9.25675
0.355,-0.35326537,0.05388794,9.25675
0.376,-0.35326537,0.05388794,9.25675
0.396,-0.35326537,0.05388794,9.25675
0.417,-0.4430786,0.11256592,9.235195
0.437,-0.47301635,0.03592529,9.308244
0.458,-0.47301635,0.03592529,9.308244
0.478,-0.47301635,0.03592529,9.308244
0.499,-0.47421387,0.082628176,9.278306
0.519,-0.3544629,0.016765136,9.309441
0.54,-0.3939807,-0.05628296,9.2747135
0.56,-0.3939807,-0.05628296,9.2747135
0.58,-0.3939807,-0.05628296,9.2747135
0.601,-0.366438,0.069455564,9.299861
0.621,-0.37122804,-0.028740235,9.302256
0.642,-0.38799316,0.017962646,9.245973
0.662,-0.38799316,0.017962646,9.245973
0.683,-0.38799316,0.017962646,9.245973
0.703,-0.432301,-0.09101074,9.352551
0.724,-0.5652246,0.015567627,9.254355
0.744,-0.5652246,0.015567627,9.254355
0.765,-0.5652246,0.015567627,9.254355
0.785,-0.5652246,0.015567627,9.254355
0.806,-0.47301635,-0.086220704,9.2184305
0.826,-0.3305127,0.029937744,9.357342
0.847,-0.3305127,0.029937744,9.357342
0.867,-0.3305127,0.029937744,9.357342
0.888,-0.3305127,0.029937744,9.357342
0.908,-0.43110353,-0.07903565,9.18969
0.928,-0.37003052,-0.07185058,9.321416
0.949,-0.37003052,-0.07185058,9.321416
0.969,-0.37003052,-0.07185058,9.321416
0.99,-0.37003052,-0.07185058,9.321416
1.01,-0.4394861,-0.0119750975,9.168135
1.031,-0.3161426,-0.038320314,9.378897
1.051,-0.3161426,-0.038320314,9.378897
1.072,-0.3161426,-0.038320314,9.378897
1.092,-0.45265868,-0.11615845,9.233997
1.113,-0.44906616,0.0371228,9.298663
1.133,-0.4179309,-0.104183346,9.344169
1.154,-0.4179309,-0.104183346,9.344169
1.174,-0.4179309,-0.104183346,9.344169
1.195,-0.3915857,0.0035925293,9.2818985
1.215,-0.3915857,0.0035925293,9.2818985
1.236,-0.4418811,-0.16525635,9.266331
1.257,-0.4418811,-0.16525635,9.266331
1.278,-0.4418811,-0.16525635,9.266331
1.299,-0.4418811,-0.07783814,9.27591
1.32,-0.4418811,-0.07783814,9.27591
1.341,-0.35925293,0.020357667,9.307046
1.362,-0.35925293,0.020357667,9.307046
1.383,-0.35925293,0.020357667,9.307046
1.404,-0.35925293,0.020357667,9.307046
1.425,-0.4155359,0.0047900393,9.148974
1.446,-0.4071533,-0.05748047,9.29028
1.467,-0.4071533,-0.05748047,9.29028
1.487,-0.4071533,-0.05748047,9.29028
1.508,-0.32332763,0.017962646,9.22801
1.53,-0.3927832,0.069455564,9.350156
1.55,-0.49097902,-0.11256592,9.316626
1.572,-0.49097902,-0.11256592,9.316626
1.593,-0.49097902,-0.11256592,9.316626
1.614,-0.35087037,0.0119750975,9.285491
1.637,-0.39877075,-0.12693603,9.245973
1.658,-0.39877075,-0.12693603,9.245973
1.678,-0.39877075,-0.12693603,9.245973
1.699,-0.39877075,-0.12693603,9.245973
1.72,-0.40595582,-0.031135254,9.269923
1.741,-0.28620484,-0.04670288,9.2747135
1.763,-0.28620484,-0.04670288,9.2747135
1.783,-0.28620484,-0.04670288,9.2747135
1.804,-0.3820056,0.0047900393,9.327404
1.825,-0.3820056,0.0047900393,9.327404
1.846,-0.42032593,0.032332763,9.168135
1.867,-0.42032593,0.032332763,9.168135
1.888,-0.42032593,0.032332763,9.168135
1.909,-0.44786865,-0.07903565,9.344169
1.93,-0.38320312,0.032332763,9.001681
1.95,-0.38320312,0.032332763,9.001681
1.972,-0.38320312,0.032332763,9.001681
1.993,-0.38320312,0.032332763,9.001681
2.014,-0.53169435,-0.16645385,9.359736
2.035,-0.3436853,0.08741821,9.316626
2.056,-0.3436853,0.08741821,9.316626
2.077,-0.3436853,0.08741821,9.316626
2.098,-0.3436853,0.08741821,9.316626
2.119,-0.41433838,-0.120948486,9.241183
2.14,-0.41314086,0.07065307,9.393267
2.161,-0.41314086,0.07065307,9.393267
2.182,-0.41314086,0.07065307,9.393267
2.203,-0.52091676,-0.17603393,9.396859
2.225,-0.3436853,-0.05628296,9.140592
2.246,-0.4897815,-0.17363891,9.284293
2.267,-0.4897815,-0.17363891,9.284293
2.287,-0.4897815,-0.17363891,9.284293
2.308,-0.4897815,-0.17363891,9.284293
2.329,-0.34847534,-0.07783814,9.202863
2.35,-0.34847534,-0.07783814,9.202863
2.371,-0.368833,0.029937744,9.301059
2.392,-0.3927832,-0.0742456,9.219627
2.413,-0.3927832,-0.0742456,9.219627
2.434,-0.3927832,-0.0742456,9.219627
2.455,-0.3927832,-0.0742456,9.219627
2.475,-0.3927832,-0.0742456,9.219627
2.496,-0.3927832,-0.0742456,9.219627
2.516,-0.4263135,0.039517824,9.296268
2.537,-0.4263135,0.039517824,9.296268
2.557,-0.4263135,0.039517824,9.296268
2.578,-0.4263135,0.039517824,9.296268
2.598,-0.4179309,0.11256592,9.42081
2.619,-0.32452515,0.0047900393,9.295071
2.639,-0.32452515,0.0047900393,9.295071
2.66,-0.32452515,0.0047900393,9.295071
2.68,-0.32452515,0.0047900393,9.295071
2.701,-0.4155359,0.0,9.317823
2.721,-0.38320312,-0.11136841,9.295071
2.742,-0.4047583,0.07304809,9.313033
2.762,-0.4047583,0.07304809,9.313033
2.783,-0.4047583,0.07304809,9.313033
2.803,-0.2694397,-0.023950195,9.390872
2.824,-0.33530274,0.2323169,9.2818985
2.844,-0.33530274,0.2323169,9.2818985
2.865,-0.33530274,0.2323169,9.2818985
2.885,-0.33530274,0.2323169,9.2818985
2.906,-0.39996827,0.4538562,9.016051
2.926,-0.42032593,0.76640624,9.012459
2.947,-0.42032593,0.76640624,9.012459
2.967,-0.42032593,0.76640624,9.012459
2.988,-0.42032593,0.76640624,9.012459
3.008,-0.30296996,1.8848804,9.047186
3.029,-0.41314086,2.0692968,9.023236
3.049,-0.41314086,2.0692968,9.023236
3.069,-0.41314086,2.0692968,9.023236
3.09,-0.41314086,2.0692968,9.023236
3.11,-0.35206786,2.5375233,9.025631
3.131,-0.42391846,2.7782226,9.448352
3.152,-0.42391846,2.7782226,9.448352
3.172,-0.42391846,2.7782226,9.448352
3.193,-0.42391846,2.7782226,9.448352
3.213,-0.3305127,3.6164794,9.586065
3.234,-0.4682263,3.214116,9.473499
3.254,-0.4682263,3.214116,9.473499
3.275,-0.4682263,3.214116,9.473499
3.295,-0.7496411,3.9577699,9.002878
3.315,-0.08861572,3.979325,9.239985
3.336,-0.5879773,3.7206628,9.265133
3.356,-0.5879773,3.7206628,9.265133
3.377,-0.5879773,3.7206628,9.265133
3.397,-0.47062135,4.040398,9.823173
3.418
3.438,-0.17842895,3.9877076,9.262738
3.463,-0.17842895,3.9877076,9.262738
3.493,-0.17842895,3.9877076,9.262738
3.514,-0.17842895,3.9877076,9.262738
3.535,-0.48738647,3.9685473,8.9022875
3.556,-0.3221301,4.0415955,9.200467
3.577,-0.3221301,4.0415955,9.200467
3.597,-0.3221301,4.0415955,9.200467
3.618,-0.3221301,4.0415955,9.200467
3.639,-0.54726195,4.0667434,9.565708
3.66,-0.74125856,3.9445972,9.230405
3.681,-0.74125856,3.9445972,9.230405
3.702,-0.74125856,3.9445972,9.230405
3.723,-0.88855225,3.7134778,9.267529
3.744,-0.32093263,3.8823266,9.51661
3.765,-0.68018556,3.7506006,9.342971
3.786,-0.68018556,3.7506006,9.342971
3.807,-0.68018556,3.7506006,9.342971
3.828,-0.2586621,3.5937269,9.932146
3.849,-0.80592406,3.5745666,9.005274
3.869,-0.80592406,3.5745666,9.005274
3.89,-0.80592406,3.5745666,9.005274
3.911,-0.80592406,3.5745666,9.005274
3.932,-0.80592406,3.5745666,9.005274
3.953,-0.80592406,3.5745666,9.005274
3.974,-0.80592406,3.5745666,9.005274
3.994,-0.32692015,3.2847693,9.425599
4.015,-0.58079225,3.4823585,9.602831
4.035,-0.5556445,3.2596216,9.389674
4.056,-0.5556445,3.2596216,9.389674
4.076,-0.5556445,3.2596216,9.389674
4.097,-0.5556445,3.2596216,9.389674
4.117,-0.29219237,3.2428565,9.195678
4.138,-0.3185376,3.1841784,9.402846
4.158,-0.3185376,3.1841784,9.402846
4.179,-0.3185376,3.1841784,9.402846
4.199,-0.3185376,3.1841784,9.402846
4.22,-0.8909473,3.3889527,9.51661
4.24,-0.19160156,3.246449,9.038804
4.261,-0.19160156,3.246449,9.038804
4.337,-0.1844165,3.1207104,9.624386
